USI	Cosine	Matching Peaks	Status
mzspec:MSV000082960:Plate1_195_RC9_01_15884:scan:1383	0.93	10	NoID
mzspec:MSV000082963:Plate1_195_RC9_01_15884:scan:1383	0.93	10	NoID
mzspec:MSV000082156:000016:scan:1383	0.92	10	NoID
mzspec:MSV000082156:000013:scan:1377	0.91	10	NoID
mzspec:MSV000081582:23E10_RE10_01_15019:scan:1462	0.91	10	NoID
mzspec:MSV000080673:000026445_RA7_01_5775:scan:1321	0.91	9	NoID
mzspec:MSV000081981:000026445_RA7_01_5775:scan:1321	0.91	9	NoID
mzspec:MSV000082156:000031:scan:1376	0.91	9	NoID
mzspec:MSV000082156:000020:scan:1370	0.91	9	NoID
mzspec:MSV000080031:P3_3A5v4_Psoriasis_BA5_01_24329:scan:1406	0.9	9	NoID
mzspec:MSV000082156:000009:scan:1323	0.9	9	NoID
mzspec:MSV000082674:BG5_7G5.V9_BG5_01_386:scan:821	0.9	9	NoID
mzspec:MSV000082674:P3_3A5v4_Psoriasis_BA5_01_24329:scan:1406	0.9	9	NoID
mzspec:MSV000082744:20160404_S00021398_P:scan:49	0.9	8	NoID
mzspec:MSV000081582:BA6_BA6_01_15240:scan:1452	0.89	10	NoID
mzspec:MSV000084314:MSV000078832:scan:210022	0.89	10	NoID
mzspec:MSV000079181:P3_Vol4_Computer_RA9_01_5875:scan:1526	0.89	9	NoID
mzspec:MSV000080673:000039836_RA7_01_6226:scan:1266	0.89	9	NoID
mzspec:MSV000079181:P2_Vol3_Mouse_RH10_01_5859:scan:1513	0.89	9	NoID
mzspec:MSV000081981:000039836_RA7_01_6226:scan:1266	0.89	9	NoID
mzspec:MSV000082674:P3_3A6v4_Healthy_BA6_01_24311:scan:1436	0.89	9	NoID
mzspec:MSV000080030:GA4_v70_Phone_B_GA4_01_23175:scan:1446	0.89	9	NoID
mzspec:MSV000080031:P3_3A6v4_Healthy_BA6_01_24311:scan:1436	0.89	9	NoID
mzspec:MSV000080167:P2E03:scan:1505	0.89	8	NoID
mzspec:MSV000080167:P3B05:scan:1548	0.89	8	NoID
mzspec:MSV000080167:P2H02:scan:1518	0.89	8	NoID
mzspec:MSV000082743:20160115_S00020387_P:scan:53	0.89	8	NoID
mzspec:MSV000079274:1354.D_RE2_01_4743:scan:1416	0.89	7	NoID
mzspec:MSV000079274:1260.D_RD3_01_7066:scan:1310	0.89	7	NoID
mzspec:MSV000079274:1873.D_RB5_01_5125:scan:1394	0.89	6	NoID
mzspec:MSV000081582:EE7_BE7_01_15494:scan:1447	0.88	10	NoID
mzspec:MSV000082674:P3_3A3v4_Psoriasis_BA3_01_24325:scan:1414	0.88	9	NoID
mzspec:MSV000080031:P3_3A3v4_Psoriasis_BA3_01_24325:scan:1414	0.88	9	NoID
mzspec:MSV000081582:2A6_RA6_01_13568:scan:1451	0.88	9	NoID
mzspec:MSV000082156:000022:scan:1387	0.88	9	NoID
mzspec:MSV000082156:000007:scan:1383	0.88	8	NoID
mzspec:MSV000081379:Cl.V5.8B9.RA_GB9_01_38529:scan:1372	0.88	8	NoID
mzspec:MSV000082156:000010:scan:1305	0.88	8	NoID
mzspec:MSV000080167:P6C08:scan:1511	0.88	8	NoID
mzspec:MSV000080031:P3_3A4v4_Psoriasis_Rerun_BA4_01_24345:scan:1424	0.88	8	NoID
mzspec:MSV000082156:000002:scan:1396	0.88	8	NoID
mzspec:MSV000082674:P3_3A4v4_Psoriasis_Rerun_BA4_01_24345:scan:1424	0.88	8	NoID
mzspec:MSV000084314:MSV000080673:scan:1800140	0.88	8	NoID
mzspec:MSV000084314:MSV000082963:scan:629229	0.88	8	NoID
mzspec:MSV000084314:MSV000082960:scan:629217	0.88	8	NoID
mzspec:MSV000080167:P1A03:scan:1456	0.88	7	NoID
mzspec:MSV000080167:P1C06:scan:1462	0.88	7	NoID
mzspec:MSV000080167:P4A11:scan:1502	0.88	7	NoID
mzspec:MSV000079274:1617.D_RB2_01_6667:scan:1336	0.88	7	NoID
mzspec:MSV000080167:P1C07:scan:1459	0.88	7	NoID
mzspec:MSV000080167:P5D03:scan:1517	0.88	7	NoID
mzspec:MSV000080167:P8F05:scan:1470	0.88	7	NoID
mzspec:MSV000080167:P3E10_160530183507:scan:1565	0.88	7	NoID
mzspec:MSV000080167:P3E09_160530182209:scan:1524	0.88	7	NoID
mzspec:MSV000080167:P1G10:scan:1464	0.88	7	NoID
mzspec:MSV000080167:P3F03:scan:1552	0.88	7	NoID
mzspec:MSV000080167:P7A07:scan:1493	0.88	7	NoID
mzspec:MSV000080167:P3E06_160530174316:scan:1566	0.88	7	NoID
mzspec:MSV000080167:P2B07:scan:1525	0.88	7	NoID
mzspec:MSV000080167:P3C09_160530123155:scan:1502	0.88	7	NoID
mzspec:MSV000080167:P4G03:scan:1554	0.88	7	NoID
mzspec:MSV000080167:P5F01:scan:1504	0.88	7	NoID
mzspec:MSV000080167:P8H07:scan:1530	0.88	7	NoID
mzspec:MSV000080167:P4A05:scan:1558	0.88	7	NoID
mzspec:MSV000080167:P8D07:scan:1511	0.88	7	NoID
mzspec:MSV000080167:P3G08:scan:1502	0.88	7	NoID
mzspec:MSV000080167:P3G07:scan:1548	0.88	7	NoID
mzspec:MSV000079274:1596.D_RD5_01_4632:scan:1417	0.88	7	NoID
mzspec:MSV000080167:P4D07:scan:1567	0.88	7	NoID
