Dataset	Frequency
MSV000078667	12
MSV000078668	1
MSV000078669	3
MSV000078670	12
MSV000078891	12
MSV000079015	1
MSV000079181	5
MSV000079329	3
MSV000079389	5
MSV000079523	32
MSV000079598	87
MSV000079697	535
MSV000079706	93
MSV000079707	43
MSV000079709	34
MSV000079710	61
MSV000079712	42
MSV000079714	79
MSV000079717	67
MSV000079718	55
MSV000079719	28
MSV000079720	30
MSV000079772	3
MSV000079773	19
MSV000079808	12
MSV000079813	68
MSV000079819	8
MSV000079888	22
MSV000080015	34
MSV000080016	13
MSV000080030	23
MSV000080071	1
MSV000080142	321
MSV000080167	529
MSV000080176	44
MSV000080177	16
MSV000080178	37
MSV000080179	242
MSV000080181	3
MSV000080186	108
MSV000080187	134
MSV000080188	70
MSV000080299	111
MSV000080335	20
MSV000080469	18
MSV000080492	1
MSV000080507	78
MSV000080518	2
MSV000080533	1
MSV000080540	1
MSV000080559	20
MSV000080562	30
MSV000080574	12
MSV000080604	10
MSV000080616	7
MSV000080627	12
MSV000080628	53
MSV000080629	57
MSV000080630	23
MSV000080673	956
MSV000080905	399
MSV000080960	15
MSV000080961	2
MSV000081005	12
MSV000081064	2
MSV000081065	5
MSV000081067	68
MSV000081099	1
MSV000081108	2
MSV000081113	1
MSV000081116	3
MSV000081151	7
MSV000081160	54
MSV000081171	5
MSV000081176	32
MSV000081284	2
MSV000081318	7
MSV000081343	157
MSV000081347	2
MSV000081351	393
MSV000081354	16
MSV000081357	37
MSV000081364	51
MSV000081432	1
MSV000081456	31
MSV000081463	17
MSV000081492	18
MSV000081508	67
MSV000081513	1
MSV000081544	3
MSV000081582	55
MSV000081675	3
MSV000081676	4
MSV000081682	1
MSV000081694	3
MSV000081731	85
MSV000081777	1
MSV000081804	12
MSV000081808	51
MSV000081810	1
MSV000081816	38
MSV000081936	1
MSV000081949	22
MSV000081952	129
MSV000081960	1
MSV000081981	886
MSV000082048	18
MSV000082049	8
MSV000082068	1
MSV000082074	7
MSV000082082	254
MSV000082083	319
MSV000082084	48
MSV000082085	78
MSV000082086	37
MSV000082128	2
MSV000082221	1
MSV000082261	48
MSV000082262	33
MSV000082312	127
MSV000082331	31
MSV000082374	1
MSV000082377	12
MSV000082378	2
MSV000082380	78
MSV000082382	28
MSV000082432	8
MSV000082433	237
MSV000082463	10
MSV000082480	1
MSV000082490	56
MSV000082493	7
MSV000082582	93
MSV000082602	5
MSV000082608	6
MSV000082612	1
MSV000082614	1
MSV000082616	1
MSV000082629	23
MSV000082630	71
MSV000082633	74
MSV000082647	86
MSV000082661	1
MSV000082662	17
MSV000082667	3
MSV000082674	2
MSV000082678	7
MSV000082680	4
MSV000082708	3
MSV000082735	1
MSV000082740	1
MSV000082778	6
MSV000082813	1
MSV000082869	963
MSV000082891	43
MSV000082905	2
MSV000082924	3
MSV000082952	31
MSV000082953	297
MSV000082962	150
MSV000082967	8
MSV000082972	1
MSV000082973	30
MSV000082999	4
MSV000083010	8
MSV000083024	1
MSV000083032	1
MSV000083040	1
MSV000083049	15
MSV000083065	4
MSV000083073	1
MSV000083077	225
MSV000083094	7
MSV000083098	43
MSV000083110	2
MSV000083134	2
MSV000083183	7
MSV000083264	13
MSV000083268	189
MSV000083272	10
MSV000083274	2
MSV000083275	10
MSV000083300	226
MSV000083306	277
MSV000083320	493
MSV000083365	85
MSV000083372	46
MSV000083383	109
MSV000083387	27
MSV000083388	14
MSV000083395	7
MSV000083396	5
MSV000083449	3
MSV000083462	85
MSV000083472	1
MSV000083475	135
MSV000083482	16
MSV000083483	5
MSV000083521	21
MSV000083522	51
MSV000083523	61
MSV000083541	68
MSV000083559	386
MSV000083593	3
MSV000083605	14
MSV000083631	2
MSV000083632	10
MSV000083651	13
MSV000083660	5
MSV000083664	92
MSV000083665	22
MSV000083678	3
MSV000083705	5
MSV000083729	11
MSV000083757	45
MSV000083759	2
MSV000083772	91
MSV000083789	31
MSV000083791	9
MSV000083798	46
MSV000083825	5
MSV000083835	39
MSV000083875	6
MSV000083888	11
MSV000083889	212
MSV000084010	11
MSV000084016	37
MSV000084020	4
MSV000084030	2
MSV000084045	2
MSV000084060	3
MSV000084062	41
MSV000084092	6
MSV000084095	107
MSV000084107	43
MSV000084112	51
MSV000084116	66
MSV000084118	3
MSV000084119	28
MSV000084132	10
MSV000084143	23
MSV000084152	25
MSV000084158	35
MSV000084165	4
MSV000084187	3
MSV000084218	1
MSV000084237	1
MSV000084278	10
MSV000084312	2
MSV000084314	178
MSV000084325	4
MSV000084460	1
MSV000084556	7
MSV000084590	2
MSV000084591	2
MSV000084595	8
MSV000084610	11
MSV000084628	6
MSV000084674	38
MSV000084734	1
MSV000084738	18
MSV000084741	225
MSV000084744	11
MSV000084753	77
MSV000084755	6
MSV000084783	190
MSV000084873	2
MSV000084884	1
MSV000084900	9
MSV000084904	1
MSV000084907	6
MSV000084908	1
MSV000084955	3
MSV000085000	4
MSV000085024	5
MSV000085025	19
MSV000085031	1
MSV000085042	2
MSV000085107	13
MSV000085119	1
MSV000085129	128
MSV000085141	1
MSV000085142	1
MSV000085256	75
MSV000085326	1
MSV000085352	1
MSV000085389	81
MSV000085404	6
