USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000088790:scan:18545	0.96	4	NoID
mzspec:MSV000088830:AFN22:scan:984	0.95	4	NoID
mzspec:MSV000088872:AFN22:scan:984	0.95	4	NoID
mzspec:MSV000088790:AFN22:scan:984	0.95	4	NoID
mzspec:MSV000088829:AFN22:scan:984	0.95	4	NoID
mzspec:MSV000088872:AFN23:scan:981	0.93	4	NoID
mzspec:MSV000088790:AFN23:scan:981	0.93	4	NoID
mzspec:MSV000088829:AFN23:scan:981	0.93	4	NoID
mzspec:MSV000088830:AFN23:scan:981	0.93	4	NoID
mzspec:MSV000081152:C18p_Plate2_BC3_01_10327:scan:119	0.92	4	NoID
mzspec:MSV000082178:C18p_Plate2_BC3_01_10327:scan:119	0.92	4	NoID
mzspec:MSV000081120:HC_7_B_FrPOS:scan:3723	0.86	4	NoID
mzspec:MSV000085354:HC_7_B_FrPOS:scan:3723	0.86	4	NoID
mzspec:MSV000082178:C18p_Plate1_BC3_01_10211:scan:118	0.85	4	NoID
mzspec:MSV000081152:C18p_Plate1_BC3_01_10211:scan:118	0.85	4	NoID
