USI	Cosine	Matching Peaks	Status
mzspec:MSV000089070:41:scan:1628	0.99	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_OmnivoreStoolWet:scan:894	0.98	5	NoID
mzspec:MSV000084314:MSV000087646:scan:41495	0.98	5	NoID
mzspec:MSV000089070:52:scan:1620	0.97	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_VeganStoolWet:scan:815	0.97	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_VeganStoolWet:scan:942	0.97	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_Saliva:scan:929	0.97	5	NoID
mzspec:MSV000089070:18:scan:1627	0.96	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_VeganStoolWet:scan:870	0.96	5	NoID
mzspec:MSV000089070:63:scan:1608	0.96	5	NoID
mzspec:MSV000081456:345Tb4:scan:2211	0.96	5	NoID
mzspec:MSV000081456:345Tb2:scan:2209	0.96	4	NoID
mzspec:MSV000084314:MSV000081456:scan:1490	0.95	4	NoID
mzspec:MSV000081456:69Tb4_170805023929:scan:2202	0.95	4	NoID
mzspec:MSV000081456:345Tb1:scan:2223	0.95	4	NoID
mzspec:MSV000081456:69Tb1_170805015609:scan:2188	0.94	4	NoID
mzspec:MSV000081456:345Tb3:scan:2234	0.94	4	NoID
mzspec:MSV000081456:345Tb5:scan:2261	0.94	4	NoID
mzspec:MSV000081456:179Tb5:scan:2202	0.94	4	NoID
mzspec:MSV000085654:Pos_FG3incluMS2:scan:2943	0.93	6	NoID
mzspec:MSV000085654:Pos_FG2incluMS2:scan:2863	0.93	6	NoID
mzspec:MSV000085654:Pos_hyper3incluMS2:scan:2934	0.92	6	NoID
mzspec:MSV000085654:Pos_FG5incluMS2:scan:2984	0.91	6	NoID
mzspec:MSV000085654:Pos_hyper6incluMS2:scan:2877	0.91	6	NoID
mzspec:MSV000085654:Pos_FG4incluMS2:scan:3063	0.9	5	NoID
mzspec:MSV000085654:Pos_hyper4incluMS2:scan:2881	0.89	6	NoID
mzspec:MSV000085654:Pos_FG1incluMS2:scan:3156	0.88	5	NoID
mzspec:MSV000085654:Pos_FG6incluMS2:scan:2955	0.87	5	NoID
mzspec:MSV000084314:MSV000086676:scan:56609	0.87	4	NoID
mzspec:MSV000086676:iterativeincluision_C2-list1:scan:96	0.85	4	NoID
mzspec:MSV000086676:iterativeincluision_C3-list5:scan:114	0.78	4	NoID
mzspec:MSV000088661:pool_P1_B1-B12:scan:355	0.78	4	NoID
mzspec:MSV000082686:Inj61_SAPool1_SookposMSMS:scan:4294967295	0.73	4	NoID
