USI	Cosine	Matching Peaks	Status
mzspec:MSV000082731:20151020_SM_CS00000003-4_P:scan:1023	0.91	10	NoID
mzspec:MSV000082709:S00019676_01:scan:1369	0.9	10	NoID
mzspec:MSV000082713:20160516_S00022426_P:scan:1870	0.9	10	NoID
mzspec:MSV000082735:S00015714_Positive_01:scan:1782	0.9	10	NoID
mzspec:MSV000082731:20151020_S00019977_P:scan:1560	0.9	10	NoID
mzspec:MSV000082734:20160219_SM_CS00000003.1_P:scan:1155	0.9	10	NoID
mzspec:MSV000082738:S00016550_Positive_01:scan:2014	0.9	10	NoID
mzspec:MSV000082721:20150603_S00018523_P:scan:1960	0.89	10	NoID
mzspec:MSV000082720:20150713_S00018831_P:scan:1615	0.89	10	NoID
mzspec:MSV000082720:20150713_S00018826_P:scan:1649	0.89	10	NoID
mzspec:MSV000082733:20150611_SM_CS00000003.5_P:scan:1274	0.89	10	NoID
mzspec:MSV000084314:MSV000082720:scan:2858	0.89	10	NoID
mzspec:MSV000082735:S00015819_Positive_01:scan:1783	0.89	10	NoID
mzspec:MSV000082735:S00015738_Positive_01:scan:1782	0.89	10	NoID
mzspec:MSV000082733:20150611_SM_CS00000003.4_P:scan:1308	0.89	10	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:71215	0.89	10	NoID
mzspec:MSV000082735:S00015826_B1_Positive_01:scan:1811	0.89	9	NoID
mzspec:MSV000082733:20150611_S00018578_P:scan:2032	0.89	9	NoID
mzspec:MSV000084314:MSV000082733:scan:5286	0.88	10	NoID
mzspec:MSV000082721:20150603_S00018525_P:scan:1911	0.88	10	NoID
mzspec:MSV000082733:20150611_SM_CS00000003.6_P:scan:1226	0.87	10	NoID
mzspec:MSV000082744:20160328_TP_CS00000001-20_P:scan:1764	0.87	9	NoID
mzspec:MSV000082731:20151020_S00019927_P:scan:1501	0.87	9	NoID
mzspec:MSV000082744:20160323_S00021291_P:scan:1949	0.84	11	NoID
mzspec:MSV000082722:20170125_S00027686_P:scan:1995	0.78	10	NoID
mzspec:MSV000082739:20160623_S00021733_P:scan:2337	0.77	7	NoID
mzspec:MSV000082739:20160623_TP_CS00000001-2_P:scan:2419	0.76	7	NoID
mzspec:MSV000082739:20160623_S00021741_P:scan:2241	0.75	8	NoID
mzspec:MSV000082739:20160623_S00021737_P:scan:2316	0.74	7	NoID
mzspec:MSV000082720:20150713_TP_CS00000001.5_P:scan:1668	0.72	8	NoID
mzspec:MSV000082720:20150713_PP_CS00000004.1_P:scan:1918	0.72	7	NoID
mzspec:MSV000082739:20160623_S00021739_P:scan:2228	0.71	8	NoID
