USI	Cosine	Matching Peaks	Status
mzspec:MSV000085000:KM_CB19:scan:4551	0.91	4	NoID
mzspec:MSV000085000:KM_CB3:scan:4630	0.91	4	NoID
mzspec:MSV000085480:Blank_out3:scan:3144	0.91	4	NoID
mzspec:MSV000085000:KM_EN-light:scan:4336	0.9	4	NoID
mzspec:MSV000083320:99759:scan:3116	0.89	4	NoID
mzspec:MSV000079697:group5_P1_F6:scan:2701	0.88	4	NoID
mzspec:MSV000083320:99830:scan:3124	0.88	4	NoID
mzspec:MSV000079697:group4_P1_C6:scan:2815	0.88	4	NoID
mzspec:MSV000083320:99457:scan:3139	0.88	4	NoID
mzspec:MSV000079712:group4_P1_C6:scan:2815	0.88	4	NoID
mzspec:MSV000079720:group5_P1_F6:scan:2701	0.88	4	NoID
mzspec:MSV000083631:190617_190418_SIRIUS:scan:4139	0.88	4	NoID
mzspec:MSV000079717:group2_P1_E11:scan:2688	0.87	4	NoID
mzspec:MSV000079714:group4_P2_B5:scan:2841	0.87	4	NoID
mzspec:MSV000079697:group1_P2_B10:scan:2733	0.87	4	NoID
mzspec:MSV000079697:group1_P1_B4:scan:2654	0.87	4	NoID
mzspec:MSV000079712:group4_P1_D4:scan:2993	0.87	4	NoID
mzspec:MSV000079709:group1_P1_F2:scan:2667	0.87	4	NoID
mzspec:MSV000079719:group5_P2_F9:scan:2788	0.87	4	NoID
mzspec:MSV000079697:group1_P1_F3:scan:2663	0.87	4	NoID
mzspec:MSV000079709:group1_P1_F3:scan:2663	0.87	4	NoID
mzspec:MSV000079697:group4_P2_D1:scan:2797	0.87	4	NoID
mzspec:MSV000079718:group2_P1_D9:scan:2665	0.87	4	NoID
mzspec:MSV000079710:group1_P2_B6:scan:2705	0.87	4	NoID
mzspec:MSV000079714:group4_P2_D4:scan:2723	0.87	4	NoID
mzspec:MSV000079697:group4_P1_G2:scan:2820	0.87	4	NoID
mzspec:MSV000079697:group2_P1_E11:scan:2688	0.87	4	NoID
mzspec:MSV000079709:group1_P1_E12:scan:2662	0.87	4	NoID
mzspec:MSV000079714:group4_P2_A8:scan:2867	0.87	4	NoID
mzspec:MSV000079697:group4_P2_B3:scan:2765	0.87	4	NoID
mzspec:MSV000079697:group4_P1_B3:scan:2772	0.87	4	NoID
mzspec:MSV000079719:group5_P2_F10:scan:2747	0.87	4	NoID
mzspec:MSV000079712:group4_P1_F4:scan:2749	0.87	4	NoID
mzspec:MSV000079697:group4_P2_B5:scan:2841	0.87	4	NoID
mzspec:MSV000079697:group4_P2_E5:scan:2746	0.87	4	NoID
mzspec:MSV000079697:group2_P1_D12:scan:2685	0.87	4	NoID
mzspec:MSV000079714:group4_P2_G5:scan:2789	0.87	4	NoID
mzspec:MSV000079709:group1_P1_D7:scan:2718	0.87	4	NoID
mzspec:MSV000079712:group4_P1_D3:scan:3024	0.87	4	NoID
mzspec:MSV000079720:group5_P2_E8:scan:2691	0.87	4	NoID
mzspec:MSV000079697:group4_P2_F11:scan:2926	0.87	4	NoID
mzspec:MSV000079710:group1_P1_B2:scan:2699	0.87	4	NoID
