file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G72655_5x_BG5_01_18389	-0.0	mzspec:MSV000084900:G72655_5x_BG5_01_18389:scan:60	1	0.96	5	MSV000084900	NoID	MSV000084900	G72655_5x_BG5_01_18389.mzXML	blue cheese
mzspec:MSV000084900:G72643_5x_BE4_01_18315	0.0	mzspec:MSV000084900:G72643_5x_BE4_01_18315:scan:56	1	0.93	4	MSV000084900	NoID	MSV000084900	G72643_5x_BE4_01_18315.mzXML	stilton cheese
mzspec:MSV000084900:G96162_5x_RG8_01_32720	0.04	mzspec:MSV000084900:G96162_5x_RG8_01_32720:scan:56	1	0.86	4	MSV000084900	NoID	MSV000084900	G96162_5x_RG8_01_32720.mzXML	beef
mzspec:MSV000084900:G96150_5x_RD6_01_32399	0.04	mzspec:MSV000084900:G96150_5x_RD6_01_32399:scan:60	1	0.85	4	MSV000084900	NoID	MSV000084900	G96150_5x_RD6_01_32399.mzXML	turkey
mzspec:MSV000084900:G79597_1x_BB3_01_17983	-0.02	mzspec:MSV000084900:G79597_1x_BB3_01_17983:scan:1381	1	0.8	4	MSV000084900	NoID	MSV000084900	G79597_1x_BB3_01_17983.mzXML	bull, lean
mzspec:MSV000084900:G87398_RC12_01_26108	0.02	mzspec:MSV000084900:G87398_RC12_01_26108:scan:89	1	0.76	4	MSV000084900	NoID	MSV000084900	G87398_RC12_01_26108.mzXML	provolone
mzspec:MSV000084900:G86915_1x_rerun_BD6_01_26611	0.02	mzspec:MSV000084900:G86915_1x_rerun_BD6_01_26611:scan:89	1	0.75	4	MSV000084900	NoID	MSV000084900	G86915_1x_rerun_BD6_01_26611.mzXML	havarti cheese
mzspec:MSV000084900:G72653_5x_BC8_01_18291	0.02	mzspec:MSV000084900:G72653_5x_BC8_01_18291:scan:96	1	0.75	4	MSV000084900	NoID	MSV000084900	G72653_5x_BC8_01_18291.mzXML	cheddar cheese
mzspec:MSV000084900:G73652_5x_BB7_01_18276	0.02	mzspec:MSV000084900:G73652_5x_BB7_01_18276:scan:99	1	0.74	5	MSV000084900	NoID	MSV000084900	G73652_5x_BB7_01_18276.mzXML	cheddar cheese
mzspec:MSV000084900:G86876_1x_BE11_01_23192	0.02	mzspec:MSV000084900:G86876_1x_BE11_01_23192:scan:97	1	0.72	4	MSV000084900	NoID	MSV000084900	G86876_1x_BE11_01_23192.mzXML	havarti cheese
