Dataset	Frequency
MSV000083396	1
MSV000083432	5
MSV000083436	5
MSV000083437	43
MSV000083446	90
MSV000083462	85
MSV000083463	18
MSV000083475	25
MSV000083500	3
MSV000083521	3
MSV000083522	3
MSV000083523	93
MSV000083541	2
MSV000083559	5
MSV000083593	110
MSV000083612	62
MSV000083652	13
MSV000083664	248
MSV000083666	85
MSV000083689	528
MSV000083729	21
MSV000083734	94
MSV000083757	4
MSV000083758	369
MSV000083759	63
MSV000083760	193
MSV000083766	7
MSV000083772	9
MSV000083773	7
MSV000083777	13
MSV000083791	11
MSV000083798	20
MSV000083825	13
MSV000083835	36
MSV000083875	3
MSV000083888	6
MSV000083889	3
MSV000083995	183
MSV000084008	3
MSV000084010	298
MSV000084016	103
MSV000084060	99
MSV000084062	1
MSV000084095	6
MSV000084099	548
MSV000084101	38
MSV000084107	2
MSV000084112	6
MSV000084119	2
MSV000084132	5
MSV000084143	3
MSV000084187	2
MSV000084218	48
MSV000084219	27
MSV000084278	3
MSV000084314	29
MSV000084325	1
MSV000084430	3
MSV000084447	11
MSV000084453	11
MSV000084475	1272
MSV000084554	3
MSV000084556	6
MSV000084576	30
MSV000084587	3
MSV000084591	185
MSV000084595	5
MSV000084600	4
MSV000084610	149
MSV000084652	7
MSV000084663	16
MSV000084674	47
MSV000084681	81
MSV000084734	80
MSV000084738	2
MSV000084741	1
MSV000084753	29
MSV000084775	32
MSV000084783	18
MSV000084884	1
MSV000084890	29
MSV000084900	437
MSV000084904	70
MSV000084905	2
MSV000084907	23
MSV000084908	47
MSV000084909	114
MSV000084945	25
MSV000084951	11
MSV000085000	1
MSV000085018	1
MSV000085025	1
MSV000085042	2
MSV000085071	213
MSV000085119	202
MSV000085129	28
MSV000085153	16
MSV000085179	10
MSV000085180	10
MSV000085226	10
MSV000085256	4
MSV000085261	7
MSV000085326	33
MSV000085360	7
MSV000085389	55
MSV000085416	6
MSV000085446	30
MSV000085467	16
MSV000085480	5
MSV000085555	15
MSV000085561	16
MSV000085607	184
MSV000085619	2
MSV000085654	1
MSV000085724	183
MSV000085744	3
MSV000085769	27
MSV000085777	16
MSV000085779	17
MSV000085843	4
MSV000085844	5
MSV000085847	65
MSV000085852	34
MSV000085862	21
MSV000085870	60
MSV000085879	17
MSV000085882	3
MSV000085890	8
MSV000085891	1
MSV000085944	36
MSV000085991	49
MSV000086012	296
MSV000086013	85
MSV000086014	120
MSV000086015	27
MSV000086107	21
MSV000086131	27
MSV000086158	123
MSV000086207	1
MSV000086230	352
MSV000086236	2
MSV000086246	75
MSV000086293	1
MSV000086348	56
MSV000086349	18
MSV000086360	47
MSV000086381	116
MSV000086415	14
MSV000086455	3
MSV000086550	1004
MSV000086639	157
MSV000086644	52
MSV000086676	29
MSV000086721	282
MSV000086723	14
MSV000086760	46
MSV000086821	188
MSV000086830	138
MSV000086879	5
MSV000086883	7
MSV000086884	10
MSV000086896	2
MSV000086926	2
MSV000086956	19
MSV000086989	7
MSV000087005	1
MSV000087006	2
MSV000087011	1
MSV000087021	120
MSV000087087	60
MSV000087093	32
MSV000087130	372
MSV000087135	9
MSV000087141	7
MSV000087156	16
MSV000087157	16
MSV000087187	2
MSV000087354	20
MSV000087364	107
MSV000087522	10
MSV000087588	2
MSV000087612	1
MSV000087628	2
MSV000087629	2
MSV000087630	2
MSV000087646	34
MSV000087685	177
MSV000087692	6
MSV000087702	7
MSV000087711	1
MSV000087728	1
MSV000087745	16
MSV000087747	2
MSV000087800	12
MSV000087809	3
MSV000087885	2
MSV000087905	2
MSV000087935	1
MSV000087951	1
MSV000087991	4
MSV000088008	5
MSV000088021	2
MSV000088087	3
MSV000088137	8
MSV000088164	2
MSV000088332	2
MSV000088335	2
MSV000088420	73
MSV000088564	1
MSV000088570	24
MSV000088640	7
MSV000088646	8
MSV000088661	1
MSV000088697	3
MSV000088750	1
MSV000088790	1
MSV000088821	7
MSV000088823	54
MSV000088828	1
MSV000088829	1
MSV000088830	1
MSV000088842	37
MSV000088843	10
MSV000088872	1
MSV000088967	38
MSV000089210	11
MSV000089249	19
MSV000089306	23
MSV000089310	7
MSV000089313	2
MSV000089316	18
MSV000089459	25
MSV000089483	88
MSV000089491	45
MSV000089518	19
MSV000089552	39
MSV000089555	1
MSV000089558	2
MSV000089638	13
MSV000089653	66
MSV000089715	6
MSV000089725	27
MSV000089732	1
MSV000089808	27
MSV000089835	9
MSV000089837	18
MSV000089900	27
MSV000089937	3
MSV000089952	2
MSV000090000	36
