USI	Cosine	Matching Peaks	Status
mzspec:MSV000084187:10-2:scan:497	0.99	5	NoID
mzspec:MSV000088842:6B:scan:2121	0.98	4	NoID
mzspec:MSV000088842:34E:scan:2122	0.98	4	NoID
mzspec:MSV000087854:97:scan:3842	0.98	4	NoID
mzspec:MSV000088842:13D:scan:2106	0.97	5	NoID
mzspec:MSV000084187:5-2:scan:524	0.97	5	NoID
mzspec:MSV000088842:13C:scan:2111	0.97	4	NoID
mzspec:MSV000083835:MeOh:scan:3248	0.97	4	NoID
mzspec:MSV000082331:C1_Peach_Peach2:scan:5098	0.97	4	NoID
mzspec:MSV000085944:skin_05_600_OF:scan:2073	0.96	5	NoID
mzspec:MSV000087728:VGF154_G09_pos:scan:2330	0.96	5	NoID
mzspec:MSV000088842:6E:scan:2103	0.96	4	NoID
mzspec:MSV000088842:27C:scan:2116	0.96	4	NoID
mzspec:MSV000082331:D10_Hand_swab_Tomato:scan:4986	0.96	4	NoID
mzspec:MSV000083835:7_180806220904 SJ on SA meth-pos:scan:3578	0.96	4	NoID
mzspec:MSV000083835:7_180806220904:scan:3578	0.96	4	NoID
mzspec:MSV000088842:27B:scan:2125	0.96	4	NoID
mzspec:MSV000081470:B. brooksi 3_10:scan:9390	0.95	5	NoID
mzspec:MSV000088842:6C:scan:2110	0.95	5	NoID
mzspec:MSV000084314:MSV000081470:scan:7415	0.95	4	NoID
mzspec:MSV000083835:4_180806222805:scan:3523	0.95	4	NoID
mzspec:MSV000083835:11:scan:3405	0.95	4	NoID
mzspec:MSV000083835:4_180806222805 SK on SA meth-pos:scan:3523	0.95	4	NoID
mzspec:MSV000083835:11 Control GSPG meth-pos:scan:3405	0.95	4	NoID
mzspec:MSV000081470:B. azoricus 4_23:scan:8756	0.95	4	NoID
mzspec:MSV000088842:6A:scan:2110	0.95	4	NoID
mzspec:MSV000085944:skin_05_600_FH:scan:2074	0.95	4	NoID
mzspec:MSV000083300:BP000097064_p:scan:2197	0.95	4	NoID
mzspec:MSV000083077:PHT_20_121_Cort_1200:scan:2598	0.94	5	NoID
mzspec:MSV000081470:B. puteoserpentis 1_17:scan:8994	0.94	4	NoID
mzspec:MSV000081470:G. gladius 4_24:scan:9196	0.94	4	NoID
mzspec:MSV000087685:PLT1_F10:scan:4801	0.94	4	NoID
mzspec:MSV000081470:V. insolatus 2_08:scan:9195	0.94	4	NoID
mzspec:MSV000083835:1_180806215001 SC on SA meth-pos:scan:3632	0.94	4	NoID
mzspec:MSV000081470:B. azoricus 3_04:scan:8938	0.94	4	NoID
mzspec:MSV000083835:1_180806215001:scan:3632	0.94	4	NoID
mzspec:MSV000082331:C6_Hand_swab_Peach_Peach2:scan:4922	0.94	4	NoID
mzspec:MSV000081470:V. insolatus 3_15:scan:8831	0.94	4	NoID
mzspec:MSV000088842:13A:scan:2116	0.94	4	NoID
mzspec:MSV000083835:43:scan:4359	0.94	4	NoID
mzspec:MSV000082331:C5_Hand_swab_pre_Peach_Peach2:scan:4699	0.94	4	NoID
mzspec:MSV000081470:B. childressi 3_07:scan:9279	0.94	4	NoID
mzspec:MSV000081470:B. gladius 3_09:scan:9249	0.94	4	NoID
mzspec:MSV000081470:B. azoricus 1_12:scan:8817	0.94	4	NoID
mzspec:MSV000088842:27E:scan:2122	0.93	5	NoID
mzspec:MSV000082953:P2_C3:scan:2765	0.93	5	NoID
mzspec:MSV000083077:PHT_20_142_Cort_1600:scan:2512	0.93	4	NoID
mzspec:MSV000088842:44A:scan:2151	0.93	4	NoID
mzspec:MSV000088842:6D:scan:2102	0.93	4	NoID
mzspec:MSV000082953:P2_C11:scan:2754	0.92	4	NoID
mzspec:MSV000082331:D9_Hand_swab_pre_Tomato:scan:4566	0.92	4	NoID
mzspec:MSV000082953:P5_D9:scan:2774	0.92	4	NoID
mzspec:MSV000085944:skin_11_1440_FH:scan:2086	0.92	4	NoID
mzspec:MSV000083835:2:scan:3923	0.92	4	NoID
mzspec:MSV000087628:2+SC+on+GSPG+meth-pos:scan:3923	0.92	4	NoID
mzspec:MSV000083835:2 SC on GSPG meth-pos:scan:3923	0.92	4	NoID
mzspec:MSV000082647:81995:scan:2715	0.91	4	NoID
mzspec:MSV000081955:27C_29%_D5-2:scan:4043	0.9	5	NoID
mzspec:MSV000081955:30C_13%-3:scan:4145	0.9	5	NoID
mzspec:MSV000081955:35C_13%-2:scan:4130	0.9	5	NoID
mzspec:MSV000088842:33D:scan:2133	0.9	4	NoID
mzspec:MSV000082331:F8_Hand_swab_pre_Cucumber:scan:5750	0.9	4	NoID
mzspec:MSV000082953:P5_D1:scan:2763	0.89	4	NoID
mzspec:MSV000081955:27C_26%_D4-2:scan:4064	0.88	5	NoID
mzspec:MSV000085944:skin_05_240_OF:scan:2096	0.87	4	NoID
mzspec:MSV000084355:P35_B1_no_no_no_unknown:scan:3221	0.87	4	NoID
mzspec:MSV000088842:33B:scan:2121	0.85	4	NoID
mzspec:MSV000082953:P2_C1:scan:2791	0.83	4	NoID
mzspec:MSV000088842:33C:scan:2126	0.83	4	NoID
mzspec:MSV000081955:25C_26%_D5-3:scan:4043	0.81	4	NoID
mzspec:MSV000085944:skin_11_0_OF:scan:2105	0.76	4	NoID
mzspec:MSV000084314:MSV000087628:scan:2436	0.7	4	NoID
