file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75797_5x_BB9_01_19268	-0.0	mzspec:MSV000084900:G75797_5x_BB9_01_19268:scan:193	1	0.95	5	MSV000084900	NoID	MSV000084900	G75797_5x_BB9_01_19268.mzXML	worm, night crawler
mzspec:MSV000084900:G86915_1x_rerun_BD6_01_26611	0.02	mzspec:MSV000084900:G86915_1x_rerun_BD6_01_26611:scan:89	1	0.87	5	MSV000084900	NoID	MSV000084900	G86915_1x_rerun_BD6_01_26611.mzXML	havarti cheese
mzspec:MSV000084900:G96353_5x_RA8_01_32590	0.04	mzspec:MSV000084900:G96353_5x_RA8_01_32590:scan:57	1	0.87	4	MSV000084900	NoID	MSV000084900	G96353_5x_RA8_01_32590.mzXML	beef
mzspec:MSV000084900:Fish_10_1x_GE2_01_20520	-0.0	mzspec:MSV000084900:Fish_10_1x_GE2_01_20520:scan:889	1	0.87	4	MSV000084900	NoID	MSV000084900	Fish_10_1x_GE2_01_20520.mzXML	mackerel, bile
mzspec:MSV000084900:G73672_5x_BH8_01_18406	-0.0	mzspec:MSV000084900:G73672_5x_BH8_01_18406:scan:73	1	0.87	4	MSV000084900	NoID	MSV000084900	G73672_5x_BH8_01_18406.mzXML	bloomy cheese
mzspec:MSV000084900:G96377_5x_RG6_01_32716	0.04	mzspec:MSV000084900:G96377_5x_RG6_01_32716:scan:60	1	0.86	4	MSV000084900	NoID	MSV000084900	G96377_5x_RG6_01_32716.mzXML	beef
mzspec:MSV000084900:G96162_5x_RG8_01_32720	0.04	mzspec:MSV000084900:G96162_5x_RG8_01_32720:scan:56	1	0.84	4	MSV000084900	NoID	MSV000084900	G96162_5x_RG8_01_32720.mzXML	beef
mzspec:MSV000084900:G87398_RC12_01_26108	0.02	mzspec:MSV000084900:G87398_RC12_01_26108:scan:83	1	0.83	5	MSV000084900	NoID	MSV000084900	G87398_RC12_01_26108.mzXML	provolone
mzspec:MSV000084900:G73469_5x_BE9_01_18320	-0.0	mzspec:MSV000084900:G73469_5x_BE9_01_18320:scan:74	1	0.82	4	MSV000084900	NoID	MSV000084900	G73469_5x_BE9_01_18320.mzXML	blue cheese
mzspec:MSV000084900:G72655_5x_BG5_01_18389	-0.0	mzspec:MSV000084900:G72655_5x_BG5_01_18389:scan:60	1	0.81	4	MSV000084900	NoID	MSV000084900	G72655_5x_BG5_01_18389.mzXML	blue cheese
mzspec:MSV000084900:G86876_1x_BE11_01_23192	0.02	mzspec:MSV000084900:G86876_1x_BE11_01_23192:scan:97	1	0.81	4	MSV000084900	NoID	MSV000084900	G86876_1x_BE11_01_23192.mzXML	havarti cheese
mzspec:MSV000084900:G73652_5x_BB7_01_18276	0.02	mzspec:MSV000084900:G73652_5x_BB7_01_18276:scan:99	1	0.79	4	MSV000084900	NoID	MSV000084900	G73652_5x_BB7_01_18276.mzXML	cheddar cheese
mzspec:MSV000084900:G72794_5x_BB4_01_18273	0.02	mzspec:MSV000084900:G72794_5x_BB4_01_18273:scan:97	1	0.78	4	MSV000084900	NoID	MSV000084900	G72794_5x_BB4_01_18273.mzXML	jack cheese
mzspec:MSV000084900:G79597_1x_BB3_01_17983	-0.03	mzspec:MSV000084900:G79597_1x_BB3_01_17983:scan:1393	1	0.75	4	MSV000084900	NoID	MSV000084900	G79597_1x_BB3_01_17983.mzXML	bull, lean
