USI	Cosine	Matching Peaks	Status
mzspec:MSV000082667:CF66_1_22_17_BA7_01_3528:scan:1827	0.96	4	NoID
mzspec:MSV000082667:CF66_11_14_16_GD8_01_3467:scan:1900	0.93	4	NoID
mzspec:MSV000082667:CF66_11_28_16_GE8_01_3480:scan:1907	0.92	4	NoID
mzspec:MSV000082667:CF66_11_17_16_GD11_01_3470:scan:1936	0.89	4	NoID
mzspec:MSV000082667:CF66_11_20_16_GE2_01_3474:scan:1919	0.88	4	NoID
mzspec:MSV000088420:2020_1212_4x_50uL:scan:4294967295	0.87	4	NoID
mzspec:MSV000079677:28_CF66_pH6.5_RC4_01_16629:scan:1409	0.87	4	NoID
mzspec:MSV000082667:CF66_1_16_17_BA3_01_3524:scan:1848	0.87	4	NoID
mzspec:MSV000082667:CF66_10_31_16_GC11_01_3457:scan:1934	0.86	4	NoID
mzspec:MSV000089522:051_1-2_01_5982:scan:1297	0.86	4	NoID
mzspec:MSV000089522:118_1-51_01_6040:scan:1294	0.85	4	NoID
mzspec:MSV000089522:061_1-9_01_5990:scan:1264	0.85	4	NoID
mzspec:MSV000089522:057_1-6_01_5986:scan:1289	0.85	4	NoID
mzspec:MSV000079788:02F20056-A_AQUEOUS:scan:946	0.83	4	NoID
mzspec:MSV000088420:2020_1217_4x_03:scan:4294967295	0.82	4	NoID
mzspec:MSV000088420:2020_1212_4x_40uL:scan:4294967295	0.82	4	NoID
mzspec:MSV000080050:56_RE8_01_17969:scan:951	0.81	4	NoID
mzspec:MSV000079777:56_RE8:scan:951	0.81	4	NoID
mzspec:MSV000084900:G74026_2x_rerun_RC9_01_19148:scan:575	0.8	4	NoID
mzspec:MSV000082074:G74026_2x_rerun_RC9_01_19148:scan:575	0.8	4	NoID
mzspec:MSV000081681:G74026_2x_rerun_RC9_01_19148:scan:575	0.8	4	NoID
mzspec:MSV000083010:G74026_2x_rerun_RC9_01_19148:scan:575	0.8	4	NoID
mzspec:MSV000089506:344_1-60_01_13161:scan:830	0.79	4	NoID
mzspec:MSV000088420:2021_0115_4x_180min:scan:4294967295	0.78	4	NoID
mzspec:MSV000082667:CF66_12_7_16_GF4_01_3489:scan:1879	0.78	4	NoID
mzspec:MSV000089523:225_1-6_01_11542:scan:1254	0.77	4	NoID
mzspec:MSV000084111:Test4:scan:135	0.75	4	NoID
mzspec:MSV000085119:P1_C7_GC7_02_53384:scan:167	0.74	4	NoID
mzspec:MSV000083264:13230_NEG:scan:3340	0.71	4	NoID
