USI	Cosine	Matching Peaks	Status
mzspec:MSV000083789:pos_Cd10MYY_7:scan:4803	0.85	5	NoID
mzspec:MSV000083789:pos_Cd10MYY_35:scan:4724	0.8	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_32:scan:4793	0.79	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_30:scan:4853	0.78	5	NoID
mzspec:MSV000083789:pos_Cd10MYY_27:scan:4787	0.78	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_11:scan:4563	0.78	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_1:scan:4757	0.77	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_38:scan:4611	0.77	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_23:scan:4804	0.76	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_39:scan:4818	0.74	4	NoID
mzspec:MSV000084783:3:scan:5266	0.73	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_QC01:scan:4798	0.73	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_10:scan:5056	0.72	5	NoID
mzspec:MSV000083789:pos_Cd10MYY_QC04:scan:4672	0.72	4	NoID
mzspec:MSV000082706:20161027_S00026187_P:scan:1469	0.72	4	NoID
