USI	Cosine	Matching Peaks	Status
mzspec:MSV000080167:P2F11:scan:1554	0.84	4	NoID
mzspec:MSV000080167:P2C02:scan:1545	0.84	4	NoID
mzspec:MSV000084314:MSV000080167:scan:47470	0.84	4	NoID
mzspec:MSV000080167:P2A08:scan:1571	0.84	4	NoID
mzspec:MSV000080167:P2A10:scan:1546	0.84	4	NoID
mzspec:MSV000080167:P5H07:scan:1580	0.83	4	NoID
mzspec:MSV000080167:P2B10:scan:1551	0.83	4	NoID
mzspec:MSV000080167:P2D03:scan:1541	0.83	4	NoID
mzspec:MSV000080167:P2D09:scan:1547	0.83	4	NoID
mzspec:MSV000080167:P7B07:scan:1562	0.83	4	NoID
mzspec:MSV000080167:P1F07:scan:1572	0.83	4	NoID
mzspec:MSV000080167:P2F01:scan:1556	0.83	4	NoID
mzspec:MSV000080167:P2H09:scan:1565	0.83	4	NoID
mzspec:MSV000080167:P6B01:scan:1563	0.83	4	NoID
mzspec:MSV000080167:P7G05:scan:1566	0.83	4	NoID
mzspec:MSV000080167:P4F05:scan:1604	0.83	4	NoID
mzspec:MSV000080167:P5B01:scan:1552	0.83	4	NoID
mzspec:MSV000080167:P7A07:scan:1577	0.83	4	NoID
mzspec:MSV000080167:P2C08:scan:1576	0.83	4	NoID
mzspec:MSV000080167:P3H11:scan:1625	0.83	4	NoID
mzspec:MSV000080167:P4B07:scan:1592	0.83	4	NoID
mzspec:MSV000080167:P1E03:scan:1563	0.83	4	NoID
mzspec:MSV000080167:P1D11:scan:1553	0.83	4	NoID
mzspec:MSV000080167:P2C10:scan:1547	0.83	4	NoID
mzspec:MSV000080167:P1F08:scan:1586	0.83	4	NoID
mzspec:MSV000080167:P1C02:scan:1534	0.83	4	NoID
mzspec:MSV000080167:P1H01:scan:1552	0.83	4	NoID
mzspec:MSV000080167:P1F06:scan:1551	0.83	4	NoID
mzspec:MSV000080167:P7C10:scan:1566	0.83	4	NoID
mzspec:MSV000080167:P2F09:scan:1547	0.83	4	NoID
mzspec:MSV000080167:P2E03:scan:1548	0.83	4	NoID
mzspec:MSV000080167:P7C08:scan:1550	0.83	4	NoID
mzspec:MSV000080167:P8G06:scan:1583	0.83	4	NoID
mzspec:MSV000080167:P5C03:scan:1545	0.83	4	NoID
mzspec:MSV000080167:P2E09:scan:1552	0.83	4	NoID
mzspec:MSV000080167:P1F11:scan:1557	0.83	4	NoID
mzspec:MSV000080167:P2E06:scan:1555	0.83	4	NoID
mzspec:MSV000080167:P2F08:scan:1531	0.83	4	NoID
mzspec:MSV000080167:P2A05:scan:1543	0.83	4	NoID
mzspec:MSV000080167:P6A02:scan:1571	0.83	4	NoID
mzspec:MSV000080167:P7D09:scan:1556	0.83	4	NoID
mzspec:MSV000080167:P1E06:scan:1562	0.83	4	NoID
mzspec:MSV000080167:P3D06_160530144143:scan:1644	0.83	4	NoID
mzspec:MSV000080167:P1G10:scan:1563	0.83	4	NoID
mzspec:MSV000080167:P7D03:scan:1559	0.83	4	NoID
mzspec:MSV000080167:P7B09:scan:1563	0.83	4	NoID
mzspec:MSV000080167:P6G05:scan:1571	0.83	4	NoID
mzspec:MSV000080167:P4D08:scan:1614	0.83	4	NoID
mzspec:MSV000080167:P2H03:scan:1569	0.83	4	NoID
mzspec:MSV000080167:P2E07:scan:1576	0.83	4	NoID
mzspec:MSV000080167:P1E07:scan:1589	0.83	4	NoID
mzspec:MSV000080167:P1A11:scan:1536	0.83	4	NoID
mzspec:MSV000080167:P4G03:scan:1604	0.83	4	NoID
mzspec:MSV000080167:P4G08:scan:1601	0.83	4	NoID
mzspec:MSV000080167:P6G11:scan:1586	0.83	4	NoID
mzspec:MSV000080167:P4B08:scan:1601	0.83	4	NoID
mzspec:MSV000080167:P5F04:scan:1560	0.83	4	NoID
mzspec:MSV000080167:P7D11:scan:1567	0.83	4	NoID
mzspec:MSV000080167:P6G03:scan:1568	0.83	4	NoID
mzspec:MSV000080167:P5H02:scan:1576	0.83	4	NoID
mzspec:MSV000080167:P1B03:scan:1550	0.83	4	NoID
mzspec:MSV000080167:P2G01:scan:1546	0.83	4	NoID
mzspec:MSV000080167:P2B11:scan:1551	0.83	4	NoID
mzspec:MSV000080167:P7C11:scan:1564	0.83	4	NoID
mzspec:MSV000080167:P1F01:scan:1559	0.83	4	NoID
mzspec:MSV000080167:P6F06:scan:1575	0.83	4	NoID
mzspec:MSV000080167:P1F05:scan:1551	0.83	4	NoID
mzspec:MSV000080167:P1D10:scan:1570	0.83	4	NoID
mzspec:MSV000080167:P1E09:scan:1565	0.83	4	NoID
mzspec:MSV000080167:P4G11:scan:1592	0.83	4	NoID
mzspec:MSV000080167:P7C06:scan:1585	0.83	4	NoID
