USI	Cosine	Matching Peaks	Status
mzspec:MSV000082719:20170313_S00027753_P:scan:1754	0.94	7	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_48hr_2_PLipid_035_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7486	0.94	6	NoID
mzspec:MSV000084716:UDN_Project11_P1_A_ac7364f5-8d26-474f-9cf2-085baf9b8c14_L_019_POS_21May18_Lola-WCSH7804:scan:3645	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_24hr_2_PLipid_023_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7850	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_48hr_4_PLipid_034_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7378	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_0hr_2_PLipid_046_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:7231	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_48hr_4_PLipid_007_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7679	0.94	6	NoID
mzspec:MSV000085508:UDN_Project11_P1_A_ac7364f5-8d26-474f-9cf2-085baf9b8c14_L_019_POS_21May18_Lola-WCSH7804:scan:3645	0.94	6	NoID
mzspec:MSV000085584:OMICS_Tafesse_ZHuh_ZIKV_48h_5_Lipid_POS_17Sep18_Brandi-WCSH7803:scan:3744	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_36hr_4_PLipid_040_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:7772	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_0hr_5_PLipid_037_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:7326	0.94	6	NoID
mzspec:MSV000084716:UDN_BG_B_P_RVR0170_L_068_POS_24Sep16_Lola-WCSH8005:scan:3870	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_7hr_4_PLipid_028_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7551	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_7hr_5_PLipid_010_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7616	0.94	6	NoID
mzspec:MSV000084716:UDN_BG_B_P_RVR0198_L_190_POS_30Sep16_Lola-WCSH8005:scan:4059	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_12hr_2_PLipid_068_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:7553	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_36hr_3_PLipid_042_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:8245	0.94	6	NoID
mzspec:MSV000085508:UDN_BG_B_P_RVR0170_L_068_POS_24Sep16_Lola-WCSH8005:scan:3870	0.94	6	NoID
mzspec:MSV000085508:UDN_BG_B_P_VU-031223589_L_180_POS_30Sep16_Lola-WCSH8005:scan:3812	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_0hr_1_PLipid_070_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:6938	0.94	6	NoID
mzspec:MSV000085508:UDN_BG_B_P_RVR0198_L_190_POS_30Sep16_Lola-WCSH8005:scan:4059	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_36hr_2_PLipid_049_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:8264	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_7hr_5_PLipid_067_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:7261	0.94	6	NoID
mzspec:MSV000084716:UDN_BG_B_P_VU-031223589_L_180_POS_30Sep16_Lola-WCSH8005:scan:3812	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_36hr_5_PLipid_047_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:8095	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_24hr_1_PLipid_005_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7785	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_48hr_1_PLipid_051_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:8082	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_0hr_4_PLipid_026_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7434	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_36hr_4_PLipid_033_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7616	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_24hr_1_PLipid_020_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7694	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_36hr_2_PLipid_027_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7497	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_0hr_3_PLipid_014_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:6919	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_7hr_1_PLipid_044_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:7551	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_0hr_2_PLipid_054_POS_150mm_09Feb16_Polaroid_HSST3-02:scan:7185	0.94	6	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_48hr_5_PLipid_019_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:7751	0.94	6	NoID
