USI	Cosine	Matching Peaks	Status
mzspec:MSV000082740:20150430_S00016275_P:scan:1284	0.87	10	NoID
mzspec:MSV000083383:P_YBT-1_Zn:scan:2525	0.86	10	NoID
mzspec:MSV000082740:20150505_PP_CS00000004.8_P:scan:2174	0.86	10	NoID
mzspec:MSV000083772:BL2_PPL_Blank_2_A:scan:1484	0.86	10	NoID
mzspec:MSV000082740:20150505_S00016330_P:scan:2059	0.86	10	NoID
mzspec:MSV000082740:20150430_S00016245_P:scan:1703	0.86	10	NoID
mzspec:MSV000082740:20150505_S00016313_P:scan:2251	0.86	9	NoID
mzspec:MSV000082740:20150505_S00016289_P:scan:2006	0.86	9	NoID
mzspec:MSV000082740:20150505_S00016293_P:scan:2204	0.85	10	NoID
mzspec:MSV000083365:190416_EXORTS_mzmine_corr16-4_GNPS:scan:29326	0.85	10	NoID
mzspec:MSV000082740:20150430_PP_CS00000004.1_P:scan:1492	0.85	9	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.3_P:scan:1326	0.85	9	NoID
mzspec:MSV000080562:1L1g_Blank_MSMS:scan:1808	0.85	9	NoID
mzspec:MSV000082740:20150505_S00016320_P:scan:1939	0.85	8	NoID
mzspec:MSV000082740:20150430_S00016264_P:scan:1647	0.84	10	NoID
mzspec:MSV000079274:1926.D_RC10_01_4828:scan:1361	0.84	9	NoID
mzspec:MSV000082740:20150430_S00016257_P:scan:1728	0.84	9	NoID
mzspec:MSV000082740:20150505_SM_CS00000003.9_P:scan:1238	0.84	9	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.6_P:scan:1239	0.84	9	NoID
mzspec:MSV000082740:20150505_S00016297_P:scan:2027	0.84	9	NoID
mzspec:MSV000082740:20150505_S00016321_P:scan:2088	0.84	9	NoID
mzspec:MSV000082740:20150505_S00016325_P:scan:2045	0.84	9	NoID
mzspec:MSV000082740:20150430_S00016274_P:scan:2041	0.84	9	NoID
mzspec:MSV000082740:20150505_PP_CS00000004.12_P:scan:2250	0.84	9	NoID
mzspec:MSV000082740:20150430_TP_CS00000001.1_P:scan:1724	0.84	9	NoID
mzspec:MSV000084314:MSV000086926:scan:131929	0.84	8	NoID
mzspec:MSV000085480:ETNP18_Experiments_102:scan:1877	0.83	10	NoID
mzspec:MSV000080030:P6_6A5v 69_Index_GA5_01_23775:scan:1392	0.83	10	NoID
mzspec:MSV000084741:20190807_SSML:scan:1631	0.83	10	NoID
mzspec:MSV000088842:38C:scan:1212	0.83	10	NoID
mzspec:MSV000082667:nCF1_31217_GB4_01_25767:scan:1690	0.83	10	NoID
mzspec:MSV000082432:1G8_ V2_ Nose_ D1H0_ W5_BG8_01_11190:scan:1291	0.83	10	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.7_P:scan:727	0.83	9	NoID
mzspec:MSV000082740:20150430_S00016242_P:scan:2133	0.83	9	NoID
mzspec:MSV000082740:20150430_TP_CS00000001.3_P:scan:1644	0.83	9	NoID
mzspec:MSV000083523:1606_seed_1_5_days_inicio_raiz:scan:1298	0.83	9	NoID
mzspec:MSV000082740:20150430_TP_CS00000001.7_P:scan:1765	0.83	9	NoID
mzspec:MSV000082740:20150505_SM_CS00000003.14_P:scan:1154	0.83	9	NoID
mzspec:MSV000082740:20150430_S00016243_P:scan:2101	0.83	9	NoID
mzspec:MSV000085480:ETNP18_Experiments_134:scan:1647	0.83	9	NoID
mzspec:MSV000082740:20150430_S00016254_P:scan:2140	0.83	9	NoID
mzspec:MSV000082740:20150430_S00016260_P:scan:2132	0.83	9	NoID
mzspec:MSV000082740:20150505_SM_CS00000003.8_P:scan:1292	0.83	9	NoID
mzspec:MSV000082740:20150430_TP_CS00000001.6_P:scan:2252	0.83	9	NoID
mzspec:MSV000081731:Pn_skinny13_50mL_DOM:scan:1560	0.83	9	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.5_P:scan:1227	0.83	9	NoID
mzspec:MSV000082740:20150505_S00016306_P:scan:2041	0.83	9	NoID
mzspec:MSV000079706:group3_P2_G5:scan:1248	0.83	9	NoID
mzspec:MSV000082740:20150430_S00016252_P:scan:2246	0.83	9	NoID
mzspec:MSV000082952:DOM_2D_acidic_5d:scan:1462	0.83	9	NoID
mzspec:MSV000079697:group3_P2_G5:scan:1248	0.83	9	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.1_P:scan:1396	0.83	9	NoID
mzspec:MSV000082083:Mo_2017_DOM_20:scan:1401	0.83	9	NoID
mzspec:MSV000082740:20150505_SM_CS00000003.10_P:scan:1233	0.83	9	NoID
mzspec:MSV000085480:ETNP18_Experiments_133:scan:1632	0.83	9	NoID
mzspec:MSV000082083:Mo_2017_DOM_30:scan:1569	0.83	9	NoID
mzspec:MSV000083889:Blank_QC_2:scan:1402	0.83	9	NoID
mzspec:MSV000083523:1606_seed_6_5_days_mitad_raiz:scan:1321	0.83	9	NoID
mzspec:MSV000085843:XA_DOM_51:scan:1562	0.83	9	NoID
mzspec:MSV000079274:1760.D_RB3_01_5021:scan:1320	0.83	9	NoID
mzspec:MSV000082740:20150430_S00016267_P:scan:2617	0.83	8	NoID
mzspec:MSV000079181:P2_Vol3_Face_RB8_01_5773:scan:1413	0.82	10	NoID
mzspec:MSV000083320:99338:scan:1466	0.82	10	NoID
mzspec:MSV000085480:Blank_N2changed:scan:1751	0.82	10	NoID
mzspec:MSV000082740:20150430_TP_CS00000001.2_P:scan:1608	0.82	10	NoID
mzspec:MSV000082084:48_Frozen_Blank:scan:1609	0.82	9	NoID
mzspec:MSV000082740:20150430_S00016283_P:scan:2221	0.82	9	NoID
mzspec:MSV000079274:1666.D_RD12_01_5054:scan:1316	0.82	9	NoID
mzspec:MSV000082740:20150505_SM_CS00000003.11_P:scan:1278	0.82	9	NoID
mzspec:MSV000080444:P3_MOR_Vol2_B4_Ear_GB4_01_33238:scan:1331	0.82	9	NoID
mzspec:MSV000079709:group1_P1_D2:scan:1229	0.82	9	NoID
mzspec:MSV000082740:20150430_S00016280_P:scan:1817	0.82	9	NoID
mzspec:MSV000082740:20150430_S00016253_P:scan:2171	0.82	9	NoID
mzspec:MSV000082740:20150430_S00016250_P:scan:1477	0.82	9	NoID
