USI	Cosine	Matching Peaks	Status
mzspec:MSV000085944:skin_11_1440_UB:scan:1622	0.77	5	NoID
mzspec:MSV000085944:skin_03_30_FH:scan:1611	0.77	5	NoID
mzspec:MSV000088842:6E:scan:1611	0.76	5	NoID
mzspec:MSV000085944:skin_02_720_FH:scan:1595	0.76	5	NoID
mzspec:MSV000088842:14E:scan:1645	0.76	5	NoID
mzspec:MSV000088842:35E:scan:1639	0.75	5	NoID
mzspec:MSV000085944:skin_08_720_FH:scan:1590	0.75	5	NoID
mzspec:MSV000084314:MSV000085944:scan:95565	0.75	4	NoID
mzspec:MSV000082433:584:scan:1802	0.73	4	NoID
mzspec:MSV000085944:skin_11_1440_FH:scan:1606	0.72	5	NoID
mzspec:MSV000084314:MSV000082433:scan:60189	0.72	4	NoID
mzspec:MSV000082433:504:scan:1831	0.72	4	NoID
mzspec:MSV000085944:skin_02_60_FH:scan:1591	0.72	4	NoID
mzspec:MSV000088842:8E:scan:1601	0.72	4	NoID
mzspec:MSV000082433:872:scan:1816	0.71	4	NoID
mzspec:MSV000082433:M-444:scan:1821	0.71	4	NoID
mzspec:MSV000082433:874:scan:1799	0.71	4	NoID
mzspec:MSV000082433:490:scan:1816	0.71	4	NoID
mzspec:MSV000085944:skin_08_600_FH:scan:1594	0.7	4	NoID
mzspec:MSV000082433:M-459:scan:1813	0.7	4	NoID
mzspec:MSV000082433:520:scan:1814	0.7	4	NoID
