USI	Cosine	Matching Peaks	Status
mzspec:MSV000082674:RD2_V21_S9-002_arm_psoriasis_RD2_01_14555:scan:2441	0.83	6	NoID
mzspec:MSV000082674:BE9_V23_S11-027_leg_psoriasis_BE9_01_14537:scan:2580	0.83	6	NoID
mzspec:MSV000082674:BD4_V23_S11-010_leg_psoriasis_BD4_01_14586:scan:2675	0.82	6	NoID
mzspec:MSV000082741:20161103_S00024319_P:scan:989	0.82	6	NoID
mzspec:MSV000082674:BF7_V23_S11-037_leg_psoriasis_BF7_01_14553:scan:2410	0.82	6	NoID
mzspec:MSV000082674:BG8__EMPTY___BG8_01_14592:scan:2359	0.82	6	NoID
mzspec:MSV000081083:136_Z2bspines_horridaM1_P2-E-8_01_36787:scan:1303	0.82	6	NoID
mzspec:MSV000084314:MSV000082674:scan:737905	0.82	6	NoID
mzspec:MSV000082720:20150713_SM_CS00000003.1_P:scan:487	0.82	6	NoID
mzspec:MSV000082741:20161103_S00024315_P:scan:853	0.82	6	NoID
mzspec:MSV000082699:20161109_PP_CS00000004-1_P:scan:900	0.82	6	NoID
mzspec:MSV000082720:20150713_S00018833_P:scan:1302	0.82	6	NoID
mzspec:MSV000082741:20161103_S00024332_P:scan:803	0.82	6	NoID
mzspec:MSV000082709:20150924_PP_CS00000004.4_P:scan:740	0.82	6	NoID
mzspec:MSV000082674:BE2_V23_S11-020_leg_psoriasis_BE2_01_14587:scan:2680	0.82	6	NoID
mzspec:MSV000082722:20170125_SM_CS00000003-3_P:scan:471	0.82	6	NoID
mzspec:MSV000082674:BE8_V23_S11-026_leg_psoriasis_BE8_01_14668:scan:2522	0.82	6	NoID
mzspec:MSV000082674:BG3_V23_S11-045_leg_psoriasis_BG3_01_14610:scan:2386	0.82	6	NoID
mzspec:MSV000082674:BF2_V23_S11-032_leg_healthy_BF2_01_14617:scan:2671	0.82	6	NoID
mzspec:MSV000082674:BF5_V23_S11-035_leg_psoriasis_BF5_01_14568:scan:2743	0.82	6	NoID
mzspec:MSV000082674:BE7_V23_S11-025_leg_healthy_BE7_01_14526:scan:2753	0.82	6	NoID
mzspec:MSV000082674:BD7_V23_S11-013_leg_healthy_BD7_01_14533:scan:2705	0.82	6	NoID
mzspec:MSV000081582:12C10_RC10_01_13317:scan:3829	0.81	6	NoID
mzspec:MSV000082695:20161024_S00026069_P:scan:938	0.81	6	NoID
mzspec:MSV000081582:6G12_BG12_01_13952:scan:3828	0.81	6	NoID
mzspec:MSV000082695:20161024_S00026060_P:scan:1054	0.81	6	NoID
mzspec:MSV000082741:20161103_S00024380_P:scan:936	0.81	6	NoID
