USI	Cosine	Matching Peaks	Status
mzspec:MSV000083372:Coral1_1:scan:601	0.92	4	NoID
mzspec:MSV000085843:XA_Salty_8:scan:910	0.88	4	NoID
mzspec:MSV000084595:53_5_cattle_PB_SAMPLE_WT_R5A_7_H4:scan:1403	0.88	4	NoID
mzspec:MSV000079772:A08_Soil_2012_016_16_C:scan:611	0.88	4	NoID
mzspec:MSV000079773:D06_Swab_2013_016_10_C:scan:723	0.86	4	NoID
mzspec:MSV000084322:Plate7_54788_Skin_GG4_01_27102:scan:744	0.84	4	NoID
mzspec:MSV000084322:Plate7_54808_Skin_GE7_01_27077:scan:744	0.84	4	NoID
mzspec:MSV000084314:MSV000084463:scan:419808	0.81	4	NoID
mzspec:MSV000084322:Plate7_54594_Skin_GH5_01_27117:scan:745	0.8	4	NoID
mzspec:MSV000084322:Plate9_61758_Skin_GC3_01_26971:scan:767	0.79	4	NoID
mzspec:MSV000084322:Plate7_54970_Skin_GF6_01_27089:scan:765	0.78	5	NoID
mzspec:MSV000084322:Plate7_54538_Skin_GB7_01_27035:scan:758	0.74	4	NoID
mzspec:MSV000084322:Plate7_54572_Skin_GA11_01_27025:scan:742	0.73	4	NoID
