USI	Cosine	Matching Peaks	Status
mzspec:MSV000082735:S00015766_Positive_01:scan:230	0.92	8	NoID
mzspec:MSV000084314:MSV000082734:scan:5870	0.91	7	NoID
mzspec:MSV000082742:S00017730_Positive_01:scan:239	0.9	6	NoID
mzspec:MSV000082735:S00015834_Positive_01:scan:250	0.89	5	NoID
mzspec:MSV000082734:20160219_S00020826_P:scan:250	0.88	6	NoID
mzspec:MSV000084314:MSV000082735:scan:16371	0.87	5	NoID
mzspec:MSV000082734:20160219_S00020824_P:scan:254	0.87	5	NoID
mzspec:MSV000082734:20160219_S00020827_P:scan:205	0.85	5	NoID
mzspec:MSV000082742:S00017727_B1_Positive_01:scan:217	0.84	4	NoID
mzspec:MSV000082735:S00015721_Positive_01:scan:217	0.81	4	NoID
mzspec:MSV000082674:BA6_7A6.V7_BA6_01_439:scan:1447	0.8	7	NoID
mzspec:MSV000082674:BA8_7A8.V7_BA8_01_448:scan:1443	0.8	7	NoID
mzspec:MSV000082721:20150603_S00018509_P:scan:256	0.8	4	NoID
mzspec:MSV000081816:Plate1_E9_GE9_01_6164:scan:2415	0.79	7	NoID
mzspec:MSV000084314:MSV000081082:scan:36688	0.79	7	NoID
mzspec:MSV000084314:MSV000080518:scan:61076	0.79	7	NoID
mzspec:MSV000081816:Plate2_E10_BE10_01_6253:scan:2633	0.79	6	NoID
mzspec:MSV000082674:BB6_7B6.V7_BB6_01_468:scan:1472	0.79	6	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE7_01_5812:scan:2811	0.78	8	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE6_01_5811:scan:2843	0.78	6	NoID
mzspec:MSV000082674:BA7_7A7.V7_BA7_01_454:scan:1440	0.78	6	NoID
mzspec:MSV000082674:BA9_7A9.V7_BA9_01_432:scan:1466	0.78	5	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE11_01_5816:scan:2833	0.77	8	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RF1_01_5818:scan:2812	0.77	8	NoID
mzspec:MSV000084314:MSV000079181:scan:802604	0.77	8	NoID
mzspec:MSV000084314:MSV000081582:scan:4241294	0.77	7	NoID
mzspec:MSV000081580:V3_BP3_RH3_01_15948:scan:2742	0.77	7	NoID
mzspec:MSV000084314:MSV000080492:scan:106171	0.77	7	NoID
mzspec:MSV000084314:MSV000081816:scan:207223	0.77	6	NoID
mzspec:MSV000082713:20160516_S00022432_P:scan:298	0.77	6	NoID
mzspec:MSV000081582:21G1_BG1_01_14823:scan:2791	0.77	6	NoID
mzspec:MSV000082674:BB5_7B5.V7_BB5_01_453:scan:1473	0.77	5	NoID
mzspec:MSV000082674:BA10_7A10.V7_BA10_01_455:scan:1437	0.77	5	NoID
mzspec:MSV000082674:BA5_7A5.V7_BA5_01_476:scan:1459	0.77	5	NoID
mzspec:MSV000084314:MSV000078556:scan:1640988	0.76	7	NoID
mzspec:MSV000082674:BE12_7E12.V10_BE12_01_469:scan:1450	0.76	7	NoID
mzspec:MSV000084314:MSV000081580:scan:112237	0.76	7	NoID
mzspec:MSV000081580:V10_BP4_RE4_01_15926:scan:2737	0.76	7	NoID
mzspec:MSV000080518:BG5P7_45bubalina_BG5_01_28834:scan:903	0.76	7	NoID
mzspec:MSV000081580:V11_BP1_BD1_01_16022:scan:2784	0.76	7	NoID
mzspec:MSV000081082:GG5P7_45bubalina-MS1_GG5_01_28836:scan:903	0.76	7	NoID
mzspec:MSV000081580:V9_BP3_RC3_01_15963:scan:2763	0.76	7	NoID
mzspec:MSV000082674:BB9_7B9.V7_BB9_01_477:scan:1481	0.76	6	NoID
mzspec:MSV000084314:MSV000080031:scan:372332	0.76	6	NoID
mzspec:MSV000084314:MSV000082674:scan:682455	0.76	6	NoID
mzspec:MSV000081816:Plate2_D8_BD8_01_6238:scan:2721	0.76	6	NoID
mzspec:MSV000082674:BB10_7B10.V7_BB10_01_389:scan:1487	0.76	5	NoID
mzspec:MSV000082674:BB7_7B7.V7_BB7_01_416:scan:1480	0.76	5	NoID
mzspec:MSV000082674:BB4_7B4.V7_BB4_01_475:scan:1470	0.76	5	NoID
mzspec:MSV000082674:BA3_7A3.V7_BA3_01_420:scan:1500	0.76	5	NoID
mzspec:MSV000082674:BA4_7A4.V7_BA4_01_451:scan:1440	0.76	5	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE8_01_5813:scan:2844	0.75	8	NoID
mzspec:MSV000080030:P3_BH7v40_Palm_BH7_01_23761:scan:2770	0.75	8	NoID
mzspec:MSV000081580:V6_BP1_RG1_01_15940:scan:2750	0.75	7	NoID
mzspec:MSV000084314:MSV000080030:scan:3145091	0.75	7	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RA8_01_5759:scan:2854	0.75	7	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE10_01_5815:scan:2856	0.75	7	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE12_01_5817:scan:2866	0.75	7	NoID
mzspec:MSV000081580:V8_BP1_BA1_01_15983:scan:2777	0.75	7	NoID
mzspec:MSV000080031:PS_V4_BP1_Shampoo_GA1_01_24458:scan:2682	0.75	6	NoID
mzspec:MSV000082432:5E9_ V6_ RJaw_ D14H0_ W7_Reru_BE9_01_11555:scan:2584	0.75	6	NoID
