USI	Cosine	Matching Peaks	Status
mzspec:MSV000082432:5B8_ V2_ UpL_ D14H0_ W7_BB8_01_11626:scan:2947	0.9	11	NoID
mzspec:MSV000082432:6D7_ V2_ RF_ D14H88_ W7_BD7_01_11481:scan:2964	0.89	12	NoID
mzspec:MSV000084314:MSV000081508:scan:241927	0.88	10	NoID
mzspec:MSV000082432:5G8_ V2_ UpL_ D14H4_ W7_BG8_01_11562:scan:2930	0.87	11	NoID
mzspec:MSV000084314:MSV000081582:scan:2319246	0.87	10	NoID
mzspec:MSV000082432:3B3_ V2_ RC_ D1H8_ W5_BB3_01_11250:scan:2944	0.86	12	NoID
mzspec:MSV000082432:6A4_ V4_ LF_ D14H84_ W7_BA4_01_11446:scan:2963	0.86	11	NoID
mzspec:MSV000082432:3C9_ V4_ RF_ D1H8_ W5_BC9_01_11255:scan:2974	0.86	11	NoID
mzspec:MSV000082432:3B4_ V2_ LC_ D1H8_ W5_BB4_01_11251:scan:2941	0.86	11	NoID
mzspec:MSV000082432:6F4_ V4_ LF_ D14H88_ W7_BF4_01_11500:scan:2962	0.86	10	NoID
mzspec:MSV000082432:6F9_ V4_ Nose_ D14H88_ W7_BF9_01_11510:scan:2951	0.86	10	NoID
mzspec:MSV000082432:3B1_ V2_ RF_ D1H8_ W5_BB1_01_11248:scan:2964	0.85	10	NoID
mzspec:MSV000082432:3B6_ V2_ LJaw_ D1H8_ W5_BB6_01_11230:scan:2963	0.85	10	NoID
mzspec:MSV000084314:MSV000079181:scan:586840	0.84	10	NoID
mzspec:MSV000082432:6E2__ V2_ UpL_ D14H88_ W7_BE2_01_11487:scan:2958	0.84	10	NoID
mzspec:MSV000082432:6F3_ V4_ RF_ D14H88_ W7_BF3_01_11499:scan:2973	0.84	9	NoID
mzspec:MSV000082432:5B5_ V2_ RJaw_ D14H0_ W7_BB5_01_11559:scan:2942	0.83	10	NoID
mzspec:MSV000082432:3B5_ V2_ RJaw_ D1H8_ W5_BB5_01_11252:scan:2963	0.83	10	NoID
mzspec:MSV000082432:6F8_ V4_ LJaw_ D14H88_ W7_BF8_01_11505:scan:2948	0.83	10	NoID
mzspec:MSV000082432:6D11_ V2_ RJaw_ D14H88_ W7_BD11_01_11508:scan:2952	0.83	10	NoID
mzspec:MSV000082432:3E4__ V6_ RF_ D1H8_ W5_BE4_01_11240:scan:2951	0.83	10	NoID
mzspec:MSV000084314:MSV000082432:scan:585331	0.83	9	NoID
mzspec:MSV000082432:6G8_ V5_ UpL_ D14H88_ W7_BG8_01_11440:scan:2953	0.83	9	NoID
mzspec:MSV000085944:skin_02_480_OF:scan:2356	0.82	11	NoID
mzspec:MSV000081582:8G11_BG11_01_14386:scan:2969	0.82	11	NoID
mzspec:MSV000082432:5G4_ V2_ LC_ D14H4_ W7_BG4_01_11623:scan:2931	0.82	11	NoID
mzspec:MSV000079181:P1_Vol2_Hand_RE7_01_5709:scan:3109	0.82	11	NoID
mzspec:MSV000081508:p06-e02-02A-56_GE2_01_1746:scan:2965	0.82	11	NoID
mzspec:MSV000079181:P1_Vol2_Hand_RE5_01_5707:scan:3087	0.82	10	NoID
mzspec:MSV000082432:6D8_ V2_ LF_ D14H88_ W7_BD8_01_11482:scan:2963	0.82	10	NoID
mzspec:MSV000081508:p02-f05-02B-16_GF5_01_1505:scan:2952	0.82	10	NoID
mzspec:MSV000082432:6E3__ V2_ LowL _ D14H88_ W7_BE3_01_11428:scan:2963	0.82	10	NoID
mzspec:MSV000084314:MSV000084590:scan:970263	0.82	9	NoID
mzspec:MSV000081582:5D12_RD12_01_14235:scan:3044	0.81	12	NoID
mzspec:MSV000082432:1B8_ V2_ UpL_ Pre_ W4_BB8_01_11137:scan:2982	0.81	11	NoID
mzspec:MSV000080030:P6_GH1v81_Palm_GH1_01_23851:scan:3008	0.81	11	NoID
mzspec:MSV000082432:5B6_ V2_ LJaw_ D14H0_ W7_BB6_01_11624:scan:2930	0.81	10	NoID
mzspec:MSV000082432:3B9_ V2_ LowL _ D1H8_ W5_BB9_01_11233:scan:2962	0.81	10	NoID
mzspec:MSV000082432:2F5_ V4_ RF_ D1H4_ W5_BF5_01_11371:scan:2947	0.81	10	NoID
mzspec:MSV000082432:1G9_ V2_ UpL_ D1H0_ W5_BG9_01_11191:scan:2953	0.81	10	NoID
mzspec:MSV000082432:6H6_ V6_ UpL_ D14H88_ W7_BH6_01_11471:scan:2910	0.81	10	NoID
mzspec:MSV000082432:3D7_ V5_ RF_ D1H8_ W5_BD7_01_11269:scan:2964	0.81	10	NoID
mzspec:MSV000079034:150116_EF_PMA_PSN474_LN-4184-f_ddMS2_pos:scan:4212	0.81	9	NoID
mzspec:MSV000088842:26C:scan:2381	0.8	11	NoID
mzspec:MSV000085944:skin_09_600_FH:scan:2373	0.8	11	NoID
mzspec:MSV000085944:skin_01_720_FH:scan:2330	0.8	11	NoID
mzspec:MSV000082432:7B6_ V2_ LJaw_ D14H24_ W7_BB6_01_11724:scan:2956	0.8	11	NoID
mzspec:MSV000082432:6D12_ V2_ LJaw_ D14H88_ W7_BD12_01_11509:scan:2957	0.8	10	NoID
mzspec:MSV000082432:6E1__ V2_ Nose_ D14H88_ W7_BE1_01_11486:scan:2950	0.8	10	NoID
mzspec:MSV000082432:6A3_ V4_ RF_ D14H84_ W7_BA3_01_11445:scan:2942	0.8	9	NoID
mzspec:MSV000082432:3C10_ V4_ LF_ D1H8_ W5_BC10_01_11256:scan:2953	0.8	9	NoID
mzspec:MSV000079181:P1_Vol2_Hand_RE8_01_5710:scan:3109	0.79	10	NoID
mzspec:MSV000082432:6C11_ V1_ RC_ D14H88_ W7_BC11_01_11436:scan:2944	0.79	10	NoID
mzspec:MSV000082493:DM000078521_RC12_01_28861:scan:2054	0.79	10	NoID
mzspec:MSV000082432:3B2_ V2_ LF_ D1H8_ W5_BB2_01_11249:scan:2959	0.79	10	NoID
mzspec:MSV000088842:35A:scan:2374	0.79	10	NoID
mzspec:MSV000081508:p02-e05-02A-16_GE5_01_1492:scan:2943	0.79	10	NoID
mzspec:MSV000088842:4C:scan:2325	0.78	10	NoID
mzspec:MSV000081582:3G7_RG7_01_13839:scan:3067	0.78	10	NoID
mzspec:MSV000081508:p02-c11-02A-14_GC11_01_1472:scan:2952	0.78	10	NoID
mzspec:MSV000082432:3E2__ V5_ UpL_ D1H8_ W5_BE2_01_11289:scan:2961	0.78	10	NoID
mzspec:MSV000082432:6G9_ V5_ LowL _ D14H88_ W7_BG9_01_11523:scan:2949	0.78	9	NoID
mzspec:MSV000081508:p02-f04-01B-16_GF4_01_1504:scan:2954	0.78	9	NoID
mzspec:MSV000082432:6F6_ V4_ LC_ D14H88_ W7_BF6_01_11502:scan:2970	0.78	9	NoID
