USI	Cosine	Matching Peaks	Status
mzspec:MSV000080518:61_amygdaloidesDstems_BF1_01_31625:scan:2588	0.98	12	NoID
mzspec:MSV000080518:56_characiaswulfeniiDstems_BE8_01_31603:scan:2824	0.97	13	NoID
mzspec:MSV000080518:62_amygdaloidesEstems_BF2_01_31627:scan:2554	0.96	12	NoID
mzspec:MSV000080518:Blank_Solvent_3_RC1_01_31623:scan:2237	0.95	13	NoID
mzspec:MSV000081082:GE2P7_32lathyris-MS1_GE2_01_28749:scan:2920	0.95	12	NoID
mzspec:MSV000080518:BE2P7_32lathyris_BE2_01_28747:scan:2920	0.95	12	NoID
mzspec:MSV000080518:9_submammillarisBpool_BA9_01_31484:scan:2486	0.94	12	NoID
mzspec:MSV000080518:67_myrsinitesEstems_BF7_01_31637:scan:2720	0.94	12	NoID
mzspec:MSV000081082:GE5P7_35sarcoceras-MS1_GE5_01_28764:scan:2918	0.93	12	NoID
mzspec:MSV000080518:BE5P7_35sarcoceras_BE5_01_28762:scan:2918	0.93	12	NoID
mzspec:MSV000080518:BG2P7_42segetalis_BG2_01_28819:scan:2943	0.93	12	NoID
mzspec:MSV000081082:GG2P7_42segetalis-MS1_GG2_01_28821:scan:2943	0.93	12	NoID
mzspec:MSV000080518:52_lathyrisEstems_BE4_01_31595:scan:2696	0.93	12	NoID
mzspec:MSV000080518:70_segetalisCstems_BF10_01_32563:scan:2657	0.92	12	NoID
mzspec:MSV000080518:BE1P7_31nicaeensis-RERUN_BE1_01_28888:scan:2925	0.91	12	NoID
mzspec:MSV000081082:GE1P7_31nicaeensis-MS1_GE1_01_28744:scan:2925	0.91	12	NoID
mzspec:MSV000080518:79_fiherenensisAtrunk_BG7_01_32585:scan:2512	0.91	11	NoID
mzspec:MSV000084314:MSV000081082:scan:14710	0.91	11	NoID
mzspec:MSV000080518:10uL_MS2_QC_RB3_01_31497:scan:2915	0.9	12	NoID
mzspec:MSV000080518:38_ophthalmicaAstems_BD2_01_31561:scan:2462	0.9	12	NoID
mzspec:MSV000080518:92_abdelkuriCpool_BH8_01_31699:scan:2746	0.9	12	NoID
mzspec:MSV000080518:BE6P7_36graminea_BE6_01_28767:scan:2923	0.9	11	NoID
mzspec:MSV000081082:GE6P7_36graminea-MS1_GE6_01_28769:scan:2923	0.9	11	NoID
mzspec:MSV000080518:75_miliiAstems_BG3_01_32573:scan:2574	0.9	11	NoID
mzspec:MSV000080518:88_weberbaueriApool2_BH4_01_31691:scan:2663	0.9	11	NoID
mzspec:MSV000080518:10uL_MS2_QC_changmtt_bouteille_RB3_01_31609:scan:2942	0.9	11	NoID
mzspec:MSV000080518:95_gymnocalycioidesAstems_BH11_01_31705:scan:2740	0.89	12	NoID
mzspec:MSV000080518:44_lagascaeAstems_BD8_01_31573:scan:2456	0.89	12	NoID
mzspec:MSV000080518:41_peplusApool_BD5_01_31567:scan:2810	0.89	11	NoID
mzspec:MSV000081082:GA5P7_15hyssopifolia-MS1_GA5_01_28622:scan:2894	0.89	11	NoID
mzspec:MSV000080518:BA5P7_15hyssopifolia_BA5_01_28620:scan:2894	0.89	11	NoID
mzspec:MSV000080518:23_platycladaAstems_BB11_01_31523:scan:2535	0.89	11	NoID
mzspec:MSV000080518:45_lagascaeBstems_BD9_01_31575:scan:2450	0.89	11	NoID
mzspec:MSV000080518:78_aeruginosaBmain branch_BG6_01_32583:scan:2522	0.89	11	NoID
mzspec:MSV000080518:76_miliiBstems_BG4_01_32579:scan:2549	0.88	12	NoID
mzspec:MSV000080518:25_platycladaCstems_BC1_01_31533:scan:2470	0.88	12	NoID
mzspec:MSV000081082:BC2P7_22lagascae_BC2_01_28674:scan:2948	0.88	11	NoID
mzspec:MSV000080518:83_ingensApool2_BG11_01_32593:scan:2691	0.88	11	NoID
mzspec:MSV000082730:20161006_TP_CS00000001-6_P:scan:1120	0.88	11	NoID
mzspec:MSV000080518:18_hirtaEstems_BB6_01_31513:scan:2411	0.88	11	NoID
mzspec:MSV000080518:3_horridaApool_BA3_01_31472:scan:2545	0.88	11	NoID
mzspec:MSV000080518:BC2P7_22lagascae_BC2_01_28674:scan:2948	0.88	11	NoID
mzspec:MSV000080518:BG4P7_44thymifolia_BG4_01_28829:scan:2901	0.88	11	NoID
mzspec:MSV000080518:64_myrsinitesBstems_BF4_01_31631:scan:2707	0.88	11	NoID
mzspec:MSV000081082:GG4P7_44thymifolia-MS1_GG4_01_28831:scan:2901	0.88	11	NoID
mzspec:MSV000080518:Blank_Solvent_1_RC1_01_31501:scan:2274	0.88	11	NoID
mzspec:MSV000084314:MSV000080518:scan:27440	0.88	10	NoID
mzspec:MSV000082699:20161109_S00026336_02_P:scan:1096	0.87	12	NoID
mzspec:MSV000082732:20161004_TP_CS00000001-1_P:scan:1140	0.87	11	NoID
mzspec:MSV000080518:51_lathyrisDstems_BE3_01_31593:scan:2702	0.87	11	NoID
mzspec:MSV000080518:8_mammillarisApool_BA8_01_31482:scan:2577	0.87	11	NoID
mzspec:MSV000080518:BE8P7_38horrida_BE8_01_28777:scan:2962	0.87	11	NoID
mzspec:MSV000080518:BA2P7_12acanthot_BA2_01_28605:scan:2896	0.87	11	NoID
mzspec:MSV000081082:GE8P7_38horrida-MS1_GE8_01_28779:scan:2962	0.87	11	NoID
mzspec:MSV000080518:19_thymifoliaApool_BB7_01_31515:scan:2409	0.87	11	NoID
