file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:72717_5x_RG9_01_17512	0.0	mzspec:MSV000084900:72717_5x_RG9_01_17512:scan:542	1	0.98	5	MSV000084900	NoID	MSV000084900	72717_5x_RG9_01_17512.mzXML	matcha green tea
mzspec:MSV000084900:G96448_RF1_01_31840	-0.0	mzspec:MSV000084900:G96448_RF1_01_31840:scan:3050	1	0.97	5	MSV000084900	NoID	MSV000084900	G96448_RF1_01_31840.mzXML	coffee
mzspec:MSV000084900:G96451_1x_RH7_01_31890	-0.0	mzspec:MSV000084900:G96451_1x_RH7_01_31890:scan:3036	1	0.97	5	MSV000084900	NoID	MSV000084900	G96451_1x_RH7_01_31890.mzXML	coffee
mzspec:MSV000084900:G79717_5x_4ul_BF5_01_19734	-0.0	mzspec:MSV000084900:G79717_5x_4ul_BF5_01_19734:scan:1613	1	0.97	5	MSV000084900	NoID	MSV000084900	G79717_5x_4ul_BF5_01_19734.mzXML	Green tea
mzspec:MSV000084900:G96499_1x_RB2_01_31057	-0.0	mzspec:MSV000084900:G96499_1x_RB2_01_31057:scan:431	1	0.97	5	MSV000084900	NoID	MSV000084900	G96499_1x_RB2_01_31057.mzXML	White tea
mzspec:MSV000084900:G83193_5x_RC12_01_20169	0.0	mzspec:MSV000084900:G83193_5x_RC12_01_20169:scan:1924	1	0.97	5	MSV000084900	NoID	MSV000084900	G83193_5x_RC12_01_20169.mzXML	plant
mzspec:MSV000084900:G75856_5x_4ul_BD7_01_19713	-0.0	mzspec:MSV000084900:G75856_5x_4ul_BD7_01_19713:scan:123	1	0.97	5	MSV000084900	NoID	MSV000084900	G75856_5x_4ul_BD7_01_19713.mzXML	Black tea
mzspec:MSV000084900:G79207_5x_10ul_BH8_01_19759	-0.0	mzspec:MSV000084900:G79207_5x_10ul_BH8_01_19759:scan:139	1	0.97	5	MSV000084900	NoID	MSV000084900	G79207_5x_10ul_BH8_01_19759.mzXML	jack cheese
mzspec:MSV000084900:G75816_5x_2ul_BC2_01_19693	-0.0	mzspec:MSV000084900:G75816_5x_2ul_BC2_01_19693:scan:2405	1	0.97	4	MSV000084900	NoID	MSV000084900	G75816_5x_2ul_BC2_01_19693.mzXML	yerba mate
mzspec:MSV000084900:G79718_5x_4ul_BD4_01_19710	-0.0	mzspec:MSV000084900:G79718_5x_4ul_BD4_01_19710:scan:2878	1	0.97	4	MSV000084900	NoID	MSV000084900	G79718_5x_4ul_BD4_01_19710.mzXML	Green tea
mzspec:MSV000084900:G79527_5x_RD2_01_20173	-0.0	mzspec:MSV000084900:G79527_5x_RD2_01_20173:scan:2569	1	0.97	4	MSV000084900	NoID	MSV000084900	G79527_5x_RD2_01_20173.mzXML	supplement
mzspec:MSV000084900:G96425_RF12_01_31861	-0.0	mzspec:MSV000084900:G96425_RF12_01_31861:scan:2384	1	0.97	4	MSV000084900	NoID	MSV000084900	G96425_RF12_01_31861.mzXML	coffee
mzspec:MSV000084900:G95762_5x_BB11_01_32050	0.0	mzspec:MSV000084900:G95762_5x_BB11_01_32050:scan:2304	1	0.97	4	MSV000084900	NoID	MSV000084900	G95762_5x_BB11_01_32050.mzXML	White tea
mzspec:MSV000084900:G75848_5x_4ul_BG5_01_19745	-0.0	mzspec:MSV000084900:G75848_5x_4ul_BG5_01_19745:scan:2793	1	0.97	4	MSV000084900	NoID	MSV000084900	G75848_5x_4ul_BG5_01_19745.mzXML	Black tea
mzspec:MSV000084900:G79491_1x_10ul_RB3_01_19784	-0.0	mzspec:MSV000084900:G79491_1x_10ul_RB3_01_19784:scan:2461	1	0.97	4	MSV000084900	NoID	MSV000084900	G79491_1x_10ul_RB3_01_19784.mzXML	complex
mzspec:MSV000084900:G75857_5x_4ul_BH7_01_19758	-0.0	mzspec:MSV000084900:G75857_5x_4ul_BH7_01_19758:scan:2304	1	0.96	5	MSV000084900	NoID	MSV000084900	G75857_5x_4ul_BH7_01_19758.mzXML	Black tea
mzspec:MSV000084900:G95780_5x_BA11_01_32034	-0.0	mzspec:MSV000084900:G95780_5x_BA11_01_32034:scan:120	1	0.96	5	MSV000084900	NoID	MSV000084900	G95780_5x_BA11_01_32034.mzXML	Oolong tea
mzspec:MSV000084900:G75820_5x_4ul_BD2_01_19707	-0.0	mzspec:MSV000084900:G75820_5x_4ul_BD2_01_19707:scan:1063	1	0.96	5	MSV000084900	NoID	MSV000084900	G75820_5x_4ul_BD2_01_19707.mzXML	Oolong tea
mzspec:MSV000084900:G75852_5x_4ul_BE7_01_19724	-0.0	mzspec:MSV000084900:G75852_5x_4ul_BE7_01_19724:scan:949	1	0.96	5	MSV000084900	NoID	MSV000084900	G75852_5x_4ul_BE7_01_19724.mzXML	Green tea
mzspec:MSV000084900:G96704_1x_RH2_01_31883	-0.0	mzspec:MSV000084900:G96704_1x_RH2_01_31883:scan:406	1	0.96	5	MSV000084900	NoID	MSV000084900	G96704_1x_RH2_01_31883.mzXML	coffee
mzspec:MSV000084900:G86709_1x_rerun_RH10_01_21867	-0.0	mzspec:MSV000084900:G86709_1x_rerun_RH10_01_21867:scan:463	1	0.96	5	MSV000084900	NoID	MSV000084900	G86709_1x_rerun_RH10_01_21867.mzXML	complex
mzspec:MSV000084900:G75854_5x_2ul_BC7_01_19677	-0.0	mzspec:MSV000084900:G75854_5x_2ul_BC7_01_19677:scan:2210	1	0.96	5	MSV000084900	NoID	MSV000084900	G75854_5x_2ul_BC7_01_19677.mzXML	Green tea
