file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:18NAVY28_v1_brk_2_GH11_01_39565	-0.0	mzspec:MSV000084900:18NAVY28_v1_brk_2_GH11_01_39565:scan:128	1	0.98	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_brk_2_GH11_01_39565.mzXML	wheat
mzspec:MSV000084900:RC5_RC5_01_49082	-0.0	mzspec:MSV000084900:RC5_RC5_01_49082:scan:110	1	0.97	5	MSV000084900	NoID	MSV000084900	RC5_RC5_01_49082.mzXML	oregano
mzspec:MSV000084900:18NAVY28_v1_brk_3_GA12_01_39566	-0.0	mzspec:MSV000084900:18NAVY28_v1_brk_3_GA12_01_39566:scan:128	1	0.97	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_brk_3_GA12_01_39566.mzXML	black bean
mzspec:MSV000084900:18NAVY28_v1_snk_1_GB11_01_39530	-0.0	mzspec:MSV000084900:18NAVY28_v1_snk_1_GB11_01_39530:scan:122	1	0.97	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_snk_1_GB11_01_39530.mzXML	complex
mzspec:MSV000084900:RB3_RB3_01_49068	-0.0	mzspec:MSV000084900:RB3_RB3_01_49068:scan:110	1	0.97	5	MSV000084900	NoID	MSV000084900	RB3_RB3_01_49068.mzXML	sage
mzspec:MSV000084900:RA10_RA10_01_49062	-0.0	mzspec:MSV000084900:RA10_RA10_01_49062:scan:104	1	0.97	5	MSV000084900	NoID	MSV000084900	RA10_RA10_01_49062.mzXML	honey_chestnut
mzspec:MSV000084900:18NAVY30_v2_sup_4_GD6_01_39594	-0.0	mzspec:MSV000084900:18NAVY30_v2_sup_4_GD6_01_39594:scan:128	1	0.97	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_sup_4_GD6_01_39594.mzXML	rice
mzspec:MSV000084900:18NAVY28_v2_lun_3_BH6_01_39703	-0.0	mzspec:MSV000084900:18NAVY28_v2_lun_3_BH6_01_39703:scan:128	1	0.97	5	MSV000084900	NoID	MSV000084900	18NAVY28_v2_lun_3_BH6_01_39703.mzXML	peanut
mzspec:MSV000084900:18NAVY30_v2_snk_3_GG5_01_39521	-0.0	mzspec:MSV000084900:18NAVY30_v2_snk_3_GG5_01_39521:scan:128	1	0.97	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_snk_3_GG5_01_39521.mzXML	strawberry
mzspec:MSV000084900:18NAVY27_v2_lun_4_GA9_01_39645	-0.0	mzspec:MSV000084900:18NAVY27_v2_lun_4_GA9_01_39645:scan:134	1	0.97	5	MSV000084900	NoID	MSV000084900	18NAVY27_v2_lun_4_GA9_01_39645.mzXML	green grape
mzspec:MSV000084900:18NAVY27_v2_brk_1_rerun_GB8_01_39670	-0.0	mzspec:MSV000084900:18NAVY27_v2_brk_1_rerun_GB8_01_39670:scan:140	1	0.97	5	MSV000084900	NoID	MSV000084900	18NAVY27_v2_brk_1_rerun_GB8_01_39670.mzXML	complex
mzspec:MSV000084900:G78972_2x_RB10_01_19120	-0.0	mzspec:MSV000084900:G78972_2x_RB10_01_19120:scan:113	1	0.97	4	MSV000084900	NoID	MSV000084900	G78972_2x_RB10_01_19120.mzXML	saigon cinnamon
mzspec:MSV000084900:18NAVY30_v2_lun_5_GC7_01_39635	-0.0	mzspec:MSV000084900:18NAVY30_v2_lun_5_GC7_01_39635:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_5_GC7_01_39635.mzXML	green grape
mzspec:MSV000084900:18NAVY27_v1_lun_2_rerun_BC4_01_39707	-0.0	mzspec:MSV000084900:18NAVY27_v1_lun_2_rerun_BC4_01_39707:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY27_v1_lun_2_rerun_BC4_01_39707.mzXML	red grape
mzspec:MSV000084900:18NAVY28_v1_sup_4_rerun_GH12_01_39672	-0.0	mzspec:MSV000084900:18NAVY28_v1_sup_4_rerun_GH12_01_39672:scan:158	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_sup_4_rerun_GH12_01_39672.mzXML	chicken
mzspec:MSV000084900:16NAVY05_v1_sup_2_GG2_01_39578	-0.0	mzspec:MSV000084900:16NAVY05_v1_sup_2_GG2_01_39578:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_sup_2_GG2_01_39578.mzXML	complex
mzspec:MSV000084900:Silage_3_GB3_01_49139	-0.0	mzspec:MSV000084900:Silage_3_GB3_01_49139:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	Silage_3_GB3_01_49139.mzXML	corn husk
mzspec:MSV000084900:18NAVY27_v1_sup_2_BD3_01_39729	-0.0	mzspec:MSV000084900:18NAVY27_v1_sup_2_BD3_01_39729:scan:140	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY27_v1_sup_2_BD3_01_39729.mzXML	plant
mzspec:MSV000084900:18NAVY30_v1_sup_6_BE8_01_39789	-0.0	mzspec:MSV000084900:18NAVY30_v1_sup_6_BE8_01_39789:scan:140	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_sup_6_BE8_01_39789.mzXML	plant
mzspec:MSV000084900:AMZ_42_RE3_01_48985	-0.0	mzspec:MSV000084900:AMZ_42_RE3_01_48985:scan:75	1	0.96	5	MSV000084900	NoID	MSV000084900	AMZ_42_RE3_01_48985.mzXML	complex
mzspec:MSV000084900:16NAVY05_v1_sup_5_rerun_GB3_01_39667	-0.0	mzspec:MSV000084900:16NAVY05_v1_sup_5_rerun_GB3_01_39667:scan:146	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_sup_5_rerun_GB3_01_39667.mzXML	plant
mzspec:MSV000084900:sample_7_RA8_01_49344	-0.0	mzspec:MSV000084900:sample_7_RA8_01_49344:scan:104	1	0.96	5	MSV000084900	NoID	MSV000084900	sample_7_RA8_01_49344.mzXML	cowpea
mzspec:MSV000084900:G86765_1x_RG11_01_21850	0.0	mzspec:MSV000084900:G86765_1x_RG11_01_21850:scan:757	1	0.96	5	MSV000084900	NoID	MSV000084900	G86765_1x_RG11_01_21850.mzXML	betel nut leaf
mzspec:MSV000084900:sample_9_tk2_RA10_01_49348	-0.0	mzspec:MSV000084900:sample_9_tk2_RA10_01_49348:scan:116	1	0.96	5	MSV000084900	NoID	MSV000084900	sample_9_tk2_RA10_01_49348.mzXML	cowpea
mzspec:MSV000084900:18NAVY30_v2_sup_6_rerun_GF6_01_39603	-0.0	mzspec:MSV000084900:18NAVY30_v2_sup_6_rerun_GF6_01_39603:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_sup_6_rerun_GF6_01_39603.mzXML	complex
mzspec:MSV000084900:15NAVY01_v1_lun_4_GD5_01_39629	-0.0	mzspec:MSV000084900:15NAVY01_v1_lun_4_GD5_01_39629:scan:122	1	0.96	5	MSV000084900	NoID	MSV000084900	15NAVY01_v1_lun_4_GD5_01_39629.mzXML	complex
mzspec:MSV000084900:sample_10_tk2_RA11_01_49350	-0.0	mzspec:MSV000084900:sample_10_tk2_RA11_01_49350:scan:104	1	0.96	5	MSV000084900	NoID	MSV000084900	sample_10_tk2_RA11_01_49350.mzXML	cowpea
mzspec:MSV000084900:AMZ_25_RC6_01_48945	-0.0	mzspec:MSV000084900:AMZ_25_RC6_01_48945:scan:86	1	0.96	5	MSV000084900	NoID	MSV000084900	AMZ_25_RC6_01_48945.mzXML	complex
mzspec:MSV000084900:16NAVY05_v1_sup_3_rerun_GH2_01_39666	-0.0	mzspec:MSV000084900:16NAVY05_v1_sup_3_rerun_GH2_01_39666:scan:152	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_sup_3_rerun_GH2_01_39666.mzXML	plant
mzspec:MSV000084900:15NAVY01_v1_sup_3_rerun_GF4_01_39663	-0.0	mzspec:MSV000084900:15NAVY01_v1_sup_3_rerun_GF4_01_39663:scan:140	1	0.96	5	MSV000084900	NoID	MSV000084900	15NAVY01_v1_sup_3_rerun_GF4_01_39663.mzXML	grain/grass
mzspec:MSV000084900:sample_16_RB6_01_49360	-0.0	mzspec:MSV000084900:sample_16_RB6_01_49360:scan:104	1	0.96	5	MSV000084900	NoID	MSV000084900	sample_16_RB6_01_49360.mzXML	cowpea
mzspec:MSV000084900:RB2_RB2_01_49067	-0.0	mzspec:MSV000084900:RB2_RB2_01_49067:scan:111	1	0.96	5	MSV000084900	NoID	MSV000084900	RB2_RB2_01_49067.mzXML	pear
mzspec:MSV000084900:18NAVY28_v1_lun_2_BD2_01_39683	-0.0	mzspec:MSV000084900:18NAVY28_v1_lun_2_BD2_01_39683:scan:146	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_lun_2_BD2_01_39683.mzXML	peanut
mzspec:MSV000084900:15NAVY01_v1_snk_1_GG3_01_39516	-0.0	mzspec:MSV000084900:15NAVY01_v1_snk_1_GG3_01_39516:scan:116	1	0.96	5	MSV000084900	NoID	MSV000084900	15NAVY01_v1_snk_1_GG3_01_39516.mzXML	potato
mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621	-0.0	mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_lun_3_GF3_01_39621.mzXML	complex
mzspec:MSV000084900:18NAVY28_v1_lun_3_BE2_01_39680	-0.0	mzspec:MSV000084900:18NAVY28_v1_lun_3_BE2_01_39680:scan:140	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_lun_3_BE2_01_39680.mzXML	cheddar cheese
mzspec:MSV000084900:18NAVY30_v1_sup_1_BH7_01_39790	-0.0	mzspec:MSV000084900:18NAVY30_v1_sup_1_BH7_01_39790:scan:140	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_sup_1_BH7_01_39790.mzXML	complex
mzspec:MSV000084900:16NAVY10_v2_lun_1_GD10_01_39653	-0.0	mzspec:MSV000084900:16NAVY10_v2_lun_1_GD10_01_39653:scan:130	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_lun_1_GD10_01_39653.mzXML	complex
mzspec:MSV000084900:AMZ_18_RB9_01_48924	-0.0	mzspec:MSV000084900:AMZ_18_RB9_01_48924:scan:66	1	0.96	5	MSV000084900	NoID	MSV000084900	AMZ_18_RB9_01_48924.mzXML	complex
mzspec:MSV000084900:18NAVY30_v1_snk_2_BF7_01_39767	-0.0	mzspec:MSV000084900:18NAVY30_v1_snk_2_BF7_01_39767:scan:146	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_snk_2_BF7_01_39767.mzXML	strawberry
mzspec:MSV000084900:18NAVY30_v2_lun_7_GE7_01_39637	-0.0	mzspec:MSV000084900:18NAVY30_v2_lun_7_GE7_01_39637:scan:131	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_7_GE7_01_39637.mzXML	grape
mzspec:MSV000084900:16NAVY10_v2_brk_1_GE9_01_39561	-0.0	mzspec:MSV000084900:16NAVY10_v2_brk_1_GE9_01_39561:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_brk_1_GE9_01_39561.mzXML	peanut
mzspec:MSV000084900:16NAVY10_v2_brk_2_GF9_01_39559	-0.0	mzspec:MSV000084900:16NAVY10_v2_brk_2_GF9_01_39559:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_brk_2_GF9_01_39559.mzXML	strawberry
mzspec:MSV000084900:AMZ_13_RB4_01_49040	-0.0	mzspec:MSV000084900:AMZ_13_RB4_01_49040:scan:74	1	0.96	5	MSV000084900	NoID	MSV000084900	AMZ_13_RB4_01_49040.mzXML	complex
mzspec:MSV000084900:16NAVY10_v2_snk_1_rerun_GC9_01_39537	-0.0	mzspec:MSV000084900:16NAVY10_v2_snk_1_rerun_GC9_01_39537:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_snk_1_rerun_GC9_01_39537.mzXML	grape
mzspec:MSV000084900:18NAVY30_v2_lun_8_GF7_01_39639	-0.0	mzspec:MSV000084900:18NAVY30_v2_lun_8_GF7_01_39639:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_8_GF7_01_39639.mzXML	almond
mzspec:MSV000084900:18NAVY28_v1_lun_1_BC2_01_39682	-0.0	mzspec:MSV000084900:18NAVY28_v1_lun_1_BC2_01_39682:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_lun_1_BC2_01_39682.mzXML	ham
mzspec:MSV000084900:16NAVY05_v1_snk_1_GA2_01_39513	-0.0	mzspec:MSV000084900:16NAVY05_v1_snk_1_GA2_01_39513:scan:122	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_snk_1_GA2_01_39513.mzXML	complex
mzspec:MSV000084900:16NAVY05_v1_snk_2_GB2_01_39514	-0.0	mzspec:MSV000084900:16NAVY05_v1_snk_2_GB2_01_39514:scan:129	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_snk_2_GB2_01_39514.mzXML	complex
mzspec:MSV000084900:18NAVY28_v1_brk_5_GC12_01_39569	-0.0	mzspec:MSV000084900:18NAVY28_v1_brk_5_GC12_01_39569:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_brk_5_GC12_01_39569.mzXML	complex
mzspec:MSV000084900:16NAVY10_v2_sup_4_GC10_01_39608	-0.0	mzspec:MSV000084900:16NAVY10_v2_sup_4_GC10_01_39608:scan:122	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_sup_4_GC10_01_39608.mzXML	plant
mzspec:MSV000084900:18NAVY28_v1_sup_3_GG12_01_39614	-0.0	mzspec:MSV000084900:18NAVY28_v1_sup_3_GG12_01_39614:scan:140	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_sup_3_GG12_01_39614.mzXML	broccoli
mzspec:MSV000084900:18NAVY28_v2_sup_4_BB6_01_39743	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_4_BB6_01_39743:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_4_BB6_01_39743.mzXML	cheddar cheese
mzspec:MSV000084900:16NAVY10_v2_lun_3_GF10_01_39657	-0.0	mzspec:MSV000084900:16NAVY10_v2_lun_3_GF10_01_39657:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_lun_3_GF10_01_39657.mzXML	complex
mzspec:MSV000084900:18NAVY28_v2_sup_7_BE6_01_39745	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_7_BE6_01_39745:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_7_BE6_01_39745.mzXML	potato
mzspec:MSV000084900:18NAVY28_v2_sup_3_BA6_01_39746	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_3_BA6_01_39746:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_3_BA6_01_39746.mzXML	chicken
mzspec:MSV000084900:16NAVY10_v2_lun_6_GA11_01_39656	-0.0	mzspec:MSV000084900:16NAVY10_v2_lun_6_GA11_01_39656:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_lun_6_GA11_01_39656.mzXML	complex
mzspec:MSV000084900:18NAVY27_v1_lun_7_BH4_01_39694	-0.0	mzspec:MSV000084900:18NAVY27_v1_lun_7_BH4_01_39694:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY27_v1_lun_7_BH4_01_39694.mzXML	complex
mzspec:MSV000084900:18NAVY30_v2_sup_1_GA6_01_39591	-0.0	mzspec:MSV000084900:18NAVY30_v2_sup_1_GA6_01_39591:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_sup_1_GA6_01_39591.mzXML	plant
mzspec:MSV000084900:18NAVY30_v1_sup_3_BB8_01_39750	-0.0	mzspec:MSV000084900:18NAVY30_v1_sup_3_BB8_01_39750:scan:140	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_sup_3_BB8_01_39750.mzXML	plant
mzspec:MSV000084900:16NAVY05_v1_sup_1_GF2_01_39577	-0.0	mzspec:MSV000084900:16NAVY05_v1_sup_1_GF2_01_39577:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_sup_1_GF2_01_39577.mzXML	plant
mzspec:MSV000084900:RA8_RA8_01_49060	-0.0	mzspec:MSV000084900:RA8_RA8_01_49060:scan:110	1	0.96	5	MSV000084900	NoID	MSV000084900	RA8_RA8_01_49060.mzXML	eggplant
mzspec:MSV000084900:18NAVY30_v2_lun_6_GD7_01_39636	-0.0	mzspec:MSV000084900:18NAVY30_v2_lun_6_GD7_01_39636:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_6_GD7_01_39636.mzXML	corn
mzspec:MSV000084900:18NAVY30_v2_lun_4_GB7_01_39634	-0.0	mzspec:MSV000084900:18NAVY30_v2_lun_4_GB7_01_39634:scan:134	1	0.96	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_4_GB7_01_39634.mzXML	tomato
mzspec:MSV000084900:16NAVY05_v1_brk_1_GC2_01_39541	-0.0	mzspec:MSV000084900:16NAVY05_v1_brk_1_GC2_01_39541:scan:128	1	0.96	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_brk_1_GC2_01_39541.mzXML	complex
