file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G72655_5x_BG5_01_18389	-0.04	mzspec:MSV000084900:G72655_5x_BG5_01_18389:scan:60	1	0.94	6	MSV000084900	NoID	MSV000084900	G72655_5x_BG5_01_18389.mzXML	blue cheese
mzspec:MSV000084900:G72643_5x_BE4_01_18315	-0.04	mzspec:MSV000084900:G72643_5x_BE4_01_18315:scan:56	1	0.91	5	MSV000084900	NoID	MSV000084900	G72643_5x_BE4_01_18315.mzXML	stilton cheese
mzspec:MSV000084900:G96162_5x_RG8_01_32720	-0.0	mzspec:MSV000084900:G96162_5x_RG8_01_32720:scan:56	1	0.88	5	MSV000084900	NoID	MSV000084900	G96162_5x_RG8_01_32720.mzXML	beef
mzspec:MSV000084900:G96353_5x_RA8_01_32590	-0.0	mzspec:MSV000084900:G96353_5x_RA8_01_32590:scan:57	1	0.86	4	MSV000084900	NoID	MSV000084900	G96353_5x_RA8_01_32590.mzXML	beef
mzspec:MSV000084900:G96377_5x_RG6_01_32716	-0.0	mzspec:MSV000084900:G96377_5x_RG6_01_32716:scan:56	1	0.86	4	MSV000084900	NoID	MSV000084900	G96377_5x_RG6_01_32716.mzXML	beef
mzspec:MSV000084900:G96350_5x_RC6_01_32631	-0.0	mzspec:MSV000084900:G96350_5x_RC6_01_32631:scan:65	1	0.86	4	MSV000084900	NoID	MSV000084900	G96350_5x_RC6_01_32631.mzXML	beef
mzspec:MSV000084900:G96150_5x_RD6_01_32399	-0.0	mzspec:MSV000084900:G96150_5x_RD6_01_32399:scan:58	1	0.86	4	MSV000084900	NoID	MSV000084900	G96150_5x_RD6_01_32399.mzXML	turkey
mzspec:MSV000084900:Fish_10_1x_GE2_01_20520	-0.04	mzspec:MSV000084900:Fish_10_1x_GE2_01_20520:scan:889	1	0.84	4	MSV000084900	NoID	MSV000084900	Fish_10_1x_GE2_01_20520.mzXML	mackerel, bile
mzspec:MSV000084900:G96372_5x_RD11_01_32411	-0.0	mzspec:MSV000084900:G96372_5x_RD11_01_32411:scan:64	1	0.8	4	MSV000084900	NoID	MSV000084900	G96372_5x_RD11_01_32411.mzXML	turkey
mzspec:MSV000084900:G96151_5x_RH5_01_32741	-0.0	mzspec:MSV000084900:G96151_5x_RH5_01_32741:scan:66	1	0.79	4	MSV000084900	NoID	MSV000084900	G96151_5x_RH5_01_32741.mzXML	turkey
mzspec:MSV000084900:G75797_5x_BB9_01_19268	-0.04	mzspec:MSV000084900:G75797_5x_BB9_01_19268:scan:193	1	0.77	4	MSV000084900	NoID	MSV000084900	G75797_5x_BB9_01_19268.mzXML	worm, night crawler
mzspec:MSV000084900:G79239_BC12_01_18678	-0.05	mzspec:MSV000084900:G79239_BC12_01_18678:scan:998	1	0.76	4	MSV000084900	NoID	MSV000084900	G79239_BC12_01_18678.mzXML	meat
mzspec:MSV000084900:G86915_1x_rerun_BD6_01_26611	-0.02	mzspec:MSV000084900:G86915_1x_rerun_BD6_01_26611:scan:89	1	0.75	5	MSV000084900	NoID	MSV000084900	G86915_1x_rerun_BD6_01_26611.mzXML	havarti cheese
mzspec:MSV000084900:G73652_5x_BB7_01_18276	-0.02	mzspec:MSV000084900:G73652_5x_BB7_01_18276:scan:99	1	0.73	5	MSV000084900	NoID	MSV000084900	G73652_5x_BB7_01_18276.mzXML	cheddar cheese
mzspec:MSV000084900:G87398_RC12_01_26108	-0.02	mzspec:MSV000084900:G87398_RC12_01_26108:scan:89	1	0.73	4	MSV000084900	NoID	MSV000084900	G87398_RC12_01_26108.mzXML	provolone
mzspec:MSV000084900:G86876_1x_BE11_01_23192	-0.02	mzspec:MSV000084900:G86876_1x_BE11_01_23192:scan:97	1	0.73	4	MSV000084900	NoID	MSV000084900	G86876_1x_BE11_01_23192.mzXML	havarti cheese
mzspec:MSV000084900:G72653_5x_BC8_01_18291	-0.02	mzspec:MSV000084900:G72653_5x_BC8_01_18291:scan:96	1	0.72	4	MSV000084900	NoID	MSV000084900	G72653_5x_BC8_01_18291.mzXML	cheddar cheese
mzspec:MSV000084900:G72794_5x_BB4_01_18273	-0.02	mzspec:MSV000084900:G72794_5x_BB4_01_18273:scan:97	1	0.7	4	MSV000084900	NoID	MSV000084900	G72794_5x_BB4_01_18273.mzXML	jack cheese
