file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75088_RE5_01_17588	-0.0	mzspec:MSV000084900:G75088_RE5_01_17588:scan:1772	1	0.8	8	MSV000084900	NoID	MSV000084900	G75088_RE5_01_17588.mzXML	pine nut
mzspec:MSV000084900:G78910_1x_RC5_01_18816	0.03	mzspec:MSV000084900:G78910_1x_RC5_01_18816:scan:1538	1	0.79	6	MSV000084900	NoID	MSV000084900	G78910_1x_RC5_01_18816.mzXML	green tomato
mzspec:MSV000084900:75156_1x_BA3_01_17423	-0.0	mzspec:MSV000084900:75156_1x_BA3_01_17423:scan:1778	1	0.75	7	MSV000084900	NoID	MSV000084900	75156_1x_BA3_01_17423.mzXML	pine nut
mzspec:MSV000084900:G95946_1x_BF2_01_32285	0.03	mzspec:MSV000084900:G95946_1x_BF2_01_32285:scan:1529	1	0.75	6	MSV000084900	NoID	MSV000084900	G95946_1x_BF2_01_32285.mzXML	cherry tomato
mzspec:MSV000084900:G72508_RH11_01_17791	-0.0	mzspec:MSV000084900:G72508_RH11_01_17791:scan:1764	1	0.74	7	MSV000084900	NoID	MSV000084900	G72508_RH11_01_17791.mzXML	pine nut
mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144	0.03	mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144:scan:1283	1	0.74	6	MSV000084900	NoID	MSV000084900	G87452_1x_rerun_BB9_01_26144.mzXML	vegetable/herb
mzspec:MSV000084900:G79708_5x_RC11_01_19499	0.03	mzspec:MSV000084900:G79708_5x_RC11_01_19499:scan:1532	1	0.73	6	MSV000084900	NoID	MSV000084900	G79708_5x_RC11_01_19499.mzXML	jicama
mzspec:MSV000084900:G96075_1x_BA4_01_32252	0.04	mzspec:MSV000084900:G96075_1x_BA4_01_32252:scan:1529	1	0.73	5	MSV000084900	NoID	MSV000084900	G96075_1x_BA4_01_32252.mzXML	cherry tomato
mzspec:MSV000084900:G86879_1x_rerun_RG4_01_23443	0.04	mzspec:MSV000084900:G86879_1x_rerun_RG4_01_23443:scan:1530	1	0.72	6	MSV000084900	NoID	MSV000084900	G86879_1x_rerun_RG4_01_23443.mzXML	spinach
mzspec:MSV000084900:G79228_2x_RA12_01_19108	0.04	mzspec:MSV000084900:G79228_2x_RA12_01_19108:scan:1536	1	0.72	6	MSV000084900	NoID	MSV000084900	G79228_2x_RA12_01_19108.mzXML	herb/spice
mzspec:MSV000084900:G83193_5x_RC12_01_20169	0.03	mzspec:MSV000084900:G83193_5x_RC12_01_20169:scan:1530	1	0.72	6	MSV000084900	NoID	MSV000084900	G83193_5x_RC12_01_20169.mzXML	plant
mzspec:MSV000084900:G73692_5x_10ul_rerun_RH8_01_19600	0.03	mzspec:MSV000084900:G73692_5x_10ul_rerun_RH8_01_19600:scan:1359	1	0.71	6	MSV000084900	NoID	MSV000084900	G73692_5x_10ul_rerun_RH8_01_19600.mzXML	green bean
mzspec:MSV000084900:G75802_p19_e10_rerun2_GE5_01_21701	0.03	mzspec:MSV000084900:G75802_p19_e10_rerun2_GE5_01_21701:scan:1520	1	0.7	6	MSV000084900	NoID	MSV000084900	G75802_p19_e10_rerun2_GE5_01_21701.mzXML	horse, red meat
mzspec:MSV000084900:G75095_2x_RG3_01_19205	0.03	mzspec:MSV000084900:G75095_2x_RG3_01_19205:scan:1532	1	0.7	6	MSV000084900	NoID	MSV000084900	G75095_2x_RG3_01_19205.mzXML	cauliflower
