USI	Cosine	Matching Peaks	Status
mzspec:MSV000082722:20170125_S00027658_P:scan:508	0.98	5	NoID
mzspec:MSV000083320:99749:scan:3154	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_Tissue_1A_pos:scan:3255	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_SD1_2_pos:scan:3316	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_TissueOnly_Pos_SIRIUS:scan:6299	0.98	4	NoID
mzspec:MSV000083729:StromTissueOnlyGNPS042119:scan:8533	0.98	4	NoID
mzspec:MSV000083729:StromTissue050719_adducts:scan:8533	0.98	4	NoID
mzspec:MSV000083098:MN-IX-1116_b_20181024204859:scan:3508	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_SD1_3_pos:scan:3320	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_SD1_4_pos:scan:3486	0.98	4	NoID
mzspec:MSV000083320:99362:scan:3130	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_TissueOnly_Pos_with_IIN:scan:14566	0.98	4	NoID
mzspec:MSV000083320:99846:scan:3209	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_TissueOnly_Pos_no_IIN:scan:14566	0.98	4	NoID
mzspec:MSV000083729:Stromatolite_SD1_1_pos:scan:3405	0.98	4	NoID
mzspec:MSV000082722:20170125_S00027656_P:scan:483	0.97	5	NoID
mzspec:MSV000083320:99357:scan:3134	0.97	4	NoID
mzspec:MSV000083320:99503:scan:3154	0.97	4	NoID
mzspec:MSV000083729:Stromatolite_Tissue_113_pos:scan:3346	0.97	4	NoID
mzspec:MSV000083729:Stromatolite_Tissue_73_pos:scan:3617	0.97	4	NoID
mzspec:MSV000079485:34_41070:scan:4261	0.97	4	NoID
mzspec:MSV000079485:57_41069:scan:4272	0.97	4	NoID
mzspec:MSV000085554:CCE_73:scan:3125	0.97	4	NoID
mzspec:MSV000083729:Stromatolite_Tissue_79_pos:scan:3394	0.97	4	NoID
mzspec:MSV000083729:Stromatolite_SD1_5_pos:scan:3329	0.97	4	NoID
mzspec:MSV000083320:99374:scan:3171	0.97	4	NoID
mzspec:MSV000083320:99361:scan:3148	0.97	4	NoID
