USI	Cosine	Matching Peaks	Status
mzspec:MSV000088420:2021_0117_03x_2uL:scan:4294967295	0.99	4	NoID
mzspec:MSV000086131:Sample-2A1:scan:83	0.98	4	NoID
mzspec:MSV000082049:15_46:scan:147	0.98	4	NoID
mzspec:MSV000088420:2021_0117_03x_15uL:scan:4294967295	0.97	4	NoID
mzspec:MSV000080183:15-F-10:scan:249	0.96	4	NoID
mzspec:MSV000083647:00077E9BF1:scan:242	0.95	4	NoID
mzspec:MSV000083083:00077E9BF1:scan:242	0.95	4	NoID
mzspec:MSV000082049:9_46:scan:162	0.95	4	NoID
mzspec:MSV000080183:07-F-13:scan:254	0.94	4	NoID
mzspec:MSV000083083:00077E97BC:scan:180	0.94	4	NoID
mzspec:MSV000083647:00077E97BC:scan:180	0.94	4	NoID
mzspec:MSV000083083:00077E9B8C:scan:162	0.93	4	NoID
mzspec:MSV000083647:00077E9B8C:scan:162	0.93	4	NoID
mzspec:MSV000085256:497_CSF:scan:124	0.89	4	NoID
mzspec:MSV000083647:00077E81F7:scan:226	0.88	4	NoID
mzspec:MSV000087923:JCM3382_2:scan:3736	0.87	4	NoID
mzspec:MSV000083083:00077E81F7:scan:226	0.87	4	NoID
mzspec:MSV000080183:42-F-05:scan:232	0.86	4	NoID
mzspec:MSV000083647:00077E9BCA:scan:223	0.85	4	NoID
mzspec:MSV000080183:22-F-03:scan:230	0.81	4	NoID
mzspec:MSV000081482:22-F-03:scan:230	0.81	4	NoID
mzspec:MSV000082612:GIMap_P1_SI_Org_A9:scan:132	0.8	4	NoID
mzspec:MSV000080183:01-F-04:scan:210	0.8	4	NoID
mzspec:MSV000082048:25_73:scan:90	0.79	4	NoID
mzspec:MSV000080183:04-F-04:scan:241	0.77	4	NoID
mzspec:MSV000081482:19-F-04:scan:203	0.75	4	NoID
mzspec:MSV000080183:19-F-04:scan:203	0.75	4	NoID
mzspec:MSV000080183:33-F-05:scan:254	0.75	4	NoID
mzspec:MSV000080183:05-F-04:scan:257	0.74	4	NoID
mzspec:MSV000080183:36-F-05:scan:258	0.73	4	NoID
mzspec:MSV000081482:31-F-05:scan:207	0.72	4	NoID
mzspec:MSV000082650:M111_neg1:scan:276	0.71	4	NoID
mzspec:MSV000082608:81779:scan:248	0.71	4	NoID
mzspec:MSV000080183:31-F-05:scan:212	0.7	4	NoID
