USI	Cosine	Matching Peaks	Status
mzspec:MSV000079819:Human_molar_160610203645:scan:4618	0.92	8	NoID
mzspec:MSV000079819:Human_molar:scan:4626	0.92	7	NoID
mzspec:MSV000084314:MSV000081582:scan:3524956	0.85	7	NoID
mzspec:MSV000084314:MSV000082674:scan:589716	0.85	6	NoID
mzspec:MSV000082741:20161103_S00024363_P:scan:304	0.85	5	NoID
mzspec:MSV000082741:20160907_S00024280_P:scan:320	0.84	5	NoID
mzspec:MSV000081582:6F4_BF4_01_13963:scan:2759	0.83	7	NoID
mzspec:MSV000081816:Plate2_C3_BC3_01_6221:scan:2661	0.83	7	NoID
mzspec:MSV000081816:Plate2_F2_BF2_01_6257:scan:2639	0.83	6	NoID
mzspec:MSV000084314:MSV000078556:scan:1367180	0.83	5	NoID
mzspec:MSV000085852:CCE2019_156:scan:3493	0.82	8	NoID
mzspec:MSV000080030:P1_GE10v8_Pinky_GE10_01_24020:scan:2934	0.82	7	NoID
mzspec:MSV000082674:BC11_7C11.V10_BC11_01_398:scan:1365	0.82	6	NoID
mzspec:MSV000082674:BC6_7C6.V10_BC6_01_433:scan:1412	0.82	6	NoID
mzspec:MSV000081816:Plate2_A8_BA8_01_6202:scan:2662	0.82	6	NoID
mzspec:MSV000081816:Plate2_F5_BF5_01_6260:scan:2624	0.81	6	NoID
mzspec:MSV000084314:MSV000080030:scan:2747920	0.81	6	NoID
mzspec:MSV000082713:20160516_S00022410_P:scan:326	0.81	6	NoID
mzspec:MSV000081816:Plate1_E9_GE9_01_6164:scan:2493	0.81	5	NoID
mzspec:MSV000085852:CCE2019_181:scan:3368	0.8	8	NoID
mzspec:MSV000081582:8C6_BC6_01_14371:scan:2670	0.8	7	NoID
mzspec:MSV000082674:BC10_7C10.V10_BC10_01_377:scan:1377	0.8	6	NoID
mzspec:MSV000082674:BC5_7C5.V10_BC5_01_437:scan:1388	0.8	5	NoID
mzspec:MSV000081816:Plate2_A7_BA7_01_6201:scan:2644	0.8	5	NoID
mzspec:MSV000081816:Plate2_A3_BA3_01_6197:scan:2636	0.8	5	NoID
mzspec:MSV000083521:Taitao2018_E13_2m:scan:3611	0.79	8	NoID
mzspec:MSV000085852:CCE2019_148:scan:3507	0.79	8	NoID
mzspec:MSV000086236:CCE2020_SC_17:scan:3475	0.79	8	NoID
mzspec:MSV000081582:6F5_BF5_01_13964:scan:2729	0.79	8	NoID
mzspec:MSV000085852:CCE2019_251:scan:3482	0.79	8	NoID
mzspec:MSV000085852:CCE2019_139:scan:3510	0.79	7	NoID
mzspec:MSV000081816:Plate2_C5_BC5_01_6223:scan:2653	0.79	7	NoID
mzspec:MSV000081816:Plate2_A10_BA10_01_6204:scan:2638	0.79	6	NoID
mzspec:MSV000081816:Plate2_B7_BB7_01_6213:scan:2646	0.79	6	NoID
mzspec:MSV000082674:BC4_7C4.V10_BC4_01_428:scan:1430	0.79	6	NoID
mzspec:MSV000081816:Plate2_B2_BB2_01_6208:scan:2617	0.79	6	NoID
mzspec:MSV000081816:Plate1_F2_GF2_01_6169:scan:2639	0.79	6	NoID
mzspec:MSV000082742:S00017730_Positive_01:scan:333	0.79	6	NoID
mzspec:MSV000082674:BC12_7C12.V10_BC12_01_441:scan:1363	0.79	5	NoID
mzspec:MSV000085852:Pooled_QC_26:scan:3520	0.78	8	NoID
mzspec:MSV000085852:CCE2019_198:scan:3500	0.78	8	NoID
mzspec:MSV000085852:CCE2019_345:scan:3513	0.78	8	NoID
mzspec:MSV000085852:CCE2019_349:scan:3539	0.78	8	NoID
mzspec:MSV000085852:Pooled_QC_10:scan:3476	0.78	8	NoID
mzspec:MSV000085852:CCE2019_334:scan:3533	0.78	8	NoID
mzspec:MSV000085852:CCE2019_306:scan:3587	0.78	8	NoID
mzspec:MSV000085852:CCE2019_335:scan:3526	0.78	8	NoID
mzspec:MSV000085000:KM_EN-light:scan:4399	0.78	8	NoID
mzspec:MSV000081582:23E11_RE11_01_15020:scan:2968	0.78	7	NoID
mzspec:MSV000085852:CCE2019_182:scan:3301	0.78	7	NoID
mzspec:MSV000085852:CCE2019_167:scan:3478	0.78	7	NoID
mzspec:MSV000081582:23E10_RE10_01_15019:scan:2978	0.78	7	NoID
mzspec:MSV000084314:MSV000079181:scan:743384	0.78	6	NoID
mzspec:MSV000081816:Plate2_D10_BD10_01_6240:scan:2659	0.78	6	NoID
mzspec:MSV000081582:4G2_RG2_01_13727:scan:2764	0.78	6	NoID
mzspec:MSV000081816:Plate2_B5_BB5_01_6211:scan:2646	0.78	6	NoID
mzspec:MSV000081816:Plate2_B1_BB1_01_6207:scan:2639	0.78	5	NoID
mzspec:MSV000081582:8A8_BA8_01_14397:scan:2670	0.78	5	NoID
mzspec:MSV000085852:CCE2019_325:scan:3473	0.77	8	NoID
mzspec:MSV000085852:CCE2019_137:scan:3488	0.77	8	NoID
mzspec:MSV000085852:CCE2019_330:scan:3509	0.77	8	NoID
mzspec:MSV000085852:CCE2019_100:scan:3488	0.77	8	NoID
mzspec:MSV000085852:CCE2019_257:scan:3488	0.77	8	NoID
mzspec:MSV000085852:CCE2019_267:scan:3519	0.77	8	NoID
mzspec:MSV000085852:CCE2019_245:scan:3499	0.77	8	NoID
mzspec:MSV000085852:CCE2019_213:scan:3496	0.77	8	NoID
mzspec:MSV000085852:CCE2019_183:scan:3315	0.77	8	NoID
mzspec:MSV000085852:CCE2019_227:scan:3478	0.77	8	NoID
mzspec:MSV000079181:P1_Vol1_Hand_RA3_01_5661:scan:3018	0.77	8	NoID
mzspec:MSV000081582:3F1_RF1_01_13853:scan:2748	0.77	7	NoID
mzspec:MSV000085852:CCE2019_226:scan:3496	0.77	7	NoID
mzspec:MSV000085852:CCE2019_321:scan:3501	0.77	7	NoID
mzspec:MSV000081582:8C8_BC8_01_14373:scan:2692	0.77	7	NoID
mzspec:MSV000080030:P1_GE5v8_Palm_GE5_01_24014:scan:2925	0.77	7	NoID
mzspec:MSV000081582:AC4_RC4_01_15757:scan:2722	0.77	6	NoID
mzspec:MSV000082674:BD11_7D11.V10_BD11_01_401:scan:1377	0.77	6	NoID
mzspec:MSV000085852:CCE2019_375:scan:3471	0.76	8	NoID
mzspec:MSV000085852:Pooled_QC_23:scan:3518	0.76	8	NoID
mzspec:MSV000085852:CCE2019_66:scan:3522	0.76	8	NoID
mzspec:MSV000085852:CCE2019_46:scan:3501	0.76	8	NoID
mzspec:MSV000085852:CCE2019_186:scan:3500	0.76	8	NoID
mzspec:MSV000085852:CCE2019_86:scan:3481	0.76	8	NoID
mzspec:MSV000085852:CCE2019_153:scan:3493	0.76	8	NoID
mzspec:MSV000081582:6F6_BF6_01_13965:scan:2617	0.76	8	NoID
mzspec:MSV000083320:99316:scan:2883	0.76	8	NoID
mzspec:MSV000085852:CCE2019_212:scan:3529	0.76	8	NoID
mzspec:MSV000085852:CCE2019_117:scan:3506	0.76	8	NoID
mzspec:MSV000085852:CCE2019_210:scan:3473	0.76	8	NoID
mzspec:MSV000085852:CCE2019_60:scan:3532	0.76	8	NoID
mzspec:MSV000085852:CCE2019_58:scan:3528	0.76	8	NoID
mzspec:MSV000085852:CCE2019_228:scan:3494	0.76	8	NoID
mzspec:MSV000085000:KM_CB3:scan:4188	0.76	8	NoID
mzspec:MSV000085852:CCE2019_201:scan:3475	0.76	8	NoID
mzspec:MSV000081582:11D6_BD6_01_33007:scan:2649	0.76	7	NoID
mzspec:MSV000081582:4G4_RG4_01_13729:scan:2729	0.76	7	NoID
mzspec:MSV000080030:P1_GE7v8_Index_GE7_01_24016:scan:2924	0.76	7	NoID
mzspec:MSV000080030:EH6_v57_Key _GH6_01_23448:scan:2567	0.76	7	NoID
mzspec:MSV000081582:8A5_BA5_01_14394:scan:2648	0.76	6	NoID
mzspec:MSV000081816:Plate2_D7_BD7_01_6237:scan:2597	0.76	5	NoID
mzspec:MSV000081816:Plate1_D9_GD9_01_6152:scan:2625	0.76	5	NoID
mzspec:MSV000085852:CCE2019_88:scan:3477	0.75	8	NoID
mzspec:MSV000085852:CCE2019_1:scan:3510	0.75	8	NoID
mzspec:MSV000085852:Pooled_QC_6:scan:3496	0.75	8	NoID
mzspec:MSV000085852:CCE2019_266:scan:3511	0.75	8	NoID
mzspec:MSV000083320:99307:scan:2830	0.75	8	NoID
mzspec:MSV000085852:Pooled_QC_31:scan:3478	0.75	8	NoID
mzspec:MSV000083320:99345:scan:2744	0.75	8	NoID
mzspec:MSV000085852:Pooled_QC_28:scan:3489	0.75	8	NoID
mzspec:MSV000085852:CCE2019_202:scan:3479	0.75	8	NoID
mzspec:MSV000083320:99599:scan:2810	0.75	8	NoID
mzspec:MSV000085852:CCE2019_59:scan:3500	0.75	8	NoID
mzspec:MSV000083320:99689:scan:2445	0.75	8	NoID
mzspec:MSV000085000:KM_CB19:scan:4363	0.75	8	NoID
mzspec:MSV000083521:Taitao2018_E9_900m:scan:3529	0.75	8	NoID
mzspec:MSV000080030:P3_BF1v35_Middle_BF1_01_23732:scan:2905	0.75	8	NoID
mzspec:MSV000085852:CCE2019_223:scan:3505	0.75	7	NoID
mzspec:MSV000085852:Pooled_QC_14:scan:3511	0.75	7	NoID
mzspec:MSV000085852:CCE2019_56:scan:3466	0.75	7	NoID
mzspec:MSV000081582:6C7_BC7_01_13936:scan:2759	0.75	7	NoID
mzspec:MSV000085852:CCE2019_238:scan:3485	0.75	7	NoID
mzspec:MSV000085852:CCE2019_309:scan:3523	0.75	7	NoID
mzspec:MSV000081582:8A7_BA7_01_14396:scan:2659	0.75	6	NoID
mzspec:MSV000081582:12D3_RD3_01_13266:scan:2749	0.75	6	NoID
mzspec:MSV000081582:8A6_BA6_01_14395:scan:2660	0.75	6	NoID
mzspec:MSV000081582:19A9_RA9_01_14812:scan:2935	0.75	6	NoID
mzspec:MSV000081816:Plate2_D3_BD3_01_6233:scan:2658	0.75	6	NoID
mzspec:MSV000082674:BE12_7E12.V10_BE12_01_469:scan:1385	0.75	5	NoID
mzspec:MSV000081582:4G1_RG1_01_13726:scan:2760	0.75	5	NoID
mzspec:MSV000082674:BF5_7F5.V11_BF5_01_459:scan:1379	0.75	5	NoID
mzspec:MSV000085852:CCE2019_324:scan:3507	0.74	8	NoID
mzspec:MSV000085852:CCE2019_149:scan:3483	0.74	8	NoID
mzspec:MSV000083320:99343:scan:2834	0.74	8	NoID
mzspec:MSV000083320:99592:scan:2782	0.74	8	NoID
mzspec:MSV000084314:MSV000083521:scan:2846	0.74	8	NoID
mzspec:MSV000083320:99392:scan:2890	0.74	8	NoID
mzspec:MSV000083320:99690:scan:2486	0.74	8	NoID
mzspec:MSV000085852:CCE2019_160:scan:3465	0.74	8	NoID
mzspec:MSV000083631:190617_190418_SIRIUS:scan:3443	0.74	8	NoID
