USI	Cosine	Matching Peaks	Status
mzspec:MSV000082869:95514_R-H4:scan:2069	0.89	9	NoID
mzspec:MSV000084314:MSV000080558:scan:536169	0.86	8	NoID
mzspec:MSV000084314:MSV000080918:scan:536138	0.86	8	NoID
mzspec:MSV000089313:14HM332:scan:2353	0.84	9	NoID
mzspec:MSV000080918:SS1_RA1_01_7303:scan:4392	0.83	8	NoID
mzspec:MSV000080558:SS1_RA1_01_7303:scan:4392	0.83	8	NoID
mzspec:MSV000084314:MSV000080031:scan:250052	0.82	9	NoID
mzspec:MSV000081351:38877:scan:3514	0.82	9	NoID
mzspec:MSV000089834:Pig_24:scan:5731	0.82	8	NoID
mzspec:MSV000080918:SS8_RA8_01_7314:scan:4378	0.81	8	NoID
mzspec:MSV000080558:SS8_RA8_01_7314:scan:4378	0.81	8	NoID
mzspec:MSV000082323:A262_RA2_01_7009:scan:4602	0.8	8	NoID
mzspec:MSV000082000:A262_RA2_01_7009:scan:4602	0.8	8	NoID
mzspec:MSV000081999:A262_RA2_01_7009:scan:4602	0.8	8	NoID
mzspec:MSV000084314:MSV000082674:scan:358643	0.8	8	NoID
mzspec:MSV000089313:SEED_Grant_sirius:scan:2353	0.8	7	NoID
mzspec:MSV000089313:SEED_Grant_iimn_gnps:scan:52886	0.8	7	NoID
mzspec:MSV000089313:14HM511:scan:2343	0.79	9	NoID
mzspec:MSV000082000:A292_RD4_01_7025:scan:4605	0.79	9	NoID
mzspec:MSV000081999:A292_RD4_01_7025:scan:4605	0.79	9	NoID
mzspec:MSV000082323:A292_RD4_01_7025:scan:4605	0.79	9	NoID
mzspec:MSV000080918:SS189_RA3_01_7531:scan:4352	0.79	7	NoID
mzspec:MSV000084314:MSV000082322:scan:29976	0.79	7	NoID
mzspec:MSV000080558:SS189_RA3_01_7531:scan:4352	0.79	7	NoID
mzspec:MSV000089834:Pig_33:scan:5310	0.76	6	NoID
mzspec:MSV000087612:X00176741:scan:2468	0.75	8	NoID
mzspec:MSV000080558:SS78_RG6_01_7393:scan:4376	0.75	7	NoID
mzspec:MSV000080918:SS78_RG6_01_7393:scan:4376	0.75	7	NoID
mzspec:MSV000081999:A290_RD3_01_7024:scan:4605	0.74	7	NoID
mzspec:MSV000080558:SS220_RC10_01_7564:scan:4412	0.74	7	NoID
mzspec:MSV000082322:A290_RD3_01_7024:scan:4605	0.74	7	NoID
mzspec:MSV000082000:A290_RD3_01_7024:scan:4605	0.74	7	NoID
mzspec:MSV000080558:SS4_RA4_01_7308:scan:4347	0.74	7	NoID
mzspec:MSV000080918:SS220_RC10_01_7564:scan:4412	0.74	7	NoID
mzspec:MSV000080918:SS4_RA4_01_7308:scan:4347	0.74	7	NoID
mzspec:MSV000087728:VGF142_B05_pos:scan:2411	0.74	6	NoID
mzspec:MSV000082323:A289_RB4_01_7016:scan:4517	0.74	6	NoID
mzspec:MSV000082000:A289_RB4_01_7016:scan:4517	0.74	6	NoID
mzspec:MSV000081999:A289_RB4_01_7016:scan:4517	0.74	6	NoID
mzspec:MSV000087728:VGF157_F07_pos:scan:2394	0.74	5	NoID
mzspec:MSV000082000:A268_RA3_01_7010:scan:4608	0.73	9	NoID
mzspec:MSV000081999:A268_RA3_01_7010:scan:4608	0.73	9	NoID
mzspec:MSV000082322:A268_RA3_01_7010:scan:4608	0.73	9	NoID
mzspec:MSV000082869:95473_R-A2:scan:2061	0.73	6	NoID
mzspec:MSV000080918:SS137_RD8_01_7464:scan:4393	0.72	7	NoID
mzspec:MSV000080558:SS137_RD8_01_7464:scan:4393	0.72	7	NoID
mzspec:MSV000086830:PLT6_C4:scan:5451	0.72	6	NoID
mzspec:MSV000082869:95530_R-G4:scan:2068	0.72	6	NoID
mzspec:MSV000087728:VGF152_H11_pos:scan:2164	0.72	5	NoID
mzspec:MSV000086830:PLT6_D8:scan:5216	0.72	5	NoID
mzspec:MSV000080918:SS100_RA7_01_7424:scan:4355	0.71	8	NoID
mzspec:MSV000080558:SS100_RA7_01_7424:scan:4355	0.71	8	NoID
mzspec:MSV000079485:50_40499:scan:4338	0.71	6	NoID
mzspec:MSV000080558:SS174_RG9_01_7507:scan:4381	0.71	6	NoID
mzspec:MSV000080918:SS174_RG9_01_7507:scan:4381	0.71	6	NoID
mzspec:MSV000087728:VGF153_E08_pos:scan:1819	0.71	5	NoID
mzspec:MSV000089313:SEED_Grant_2_gnps:scan:14153	0.71	4	NoID
mzspec:MSV000089313:SEED_Grant_2_iimn_gnps:scan:14153	0.71	4	NoID
mzspec:MSV000089313:SEED_Grant_2_sirius_iimn:scan:2353	0.71	4	NoID
mzspec:MSV000089313:SEED_Grant_2_Sirius:scan:2353	0.71	4	NoID
mzspec:MSV000084314:MSV000086830:scan:11330	0.71	4	NoID
mzspec:MSV000086830:PLT6_G5:scan:5537	0.7	5	NoID
mzspec:MSV000087728:VGF155_E05_pos:scan:1700	0.7	5	NoID
