Dataset	Frequency
MSV000078667	1
MSV000078670	1
MSV000078891	7
MSV000079243	1
MSV000079329	1
MSV000079502	2
MSV000079516	4
MSV000079517	2
MSV000079519	2
MSV000079520	1
MSV000079598	50
MSV000079697	229
MSV000079706	2
MSV000079707	21
MSV000079709	3
MSV000079710	59
MSV000079712	37
MSV000079714	10
MSV000079717	7
MSV000079718	59
MSV000079719	27
MSV000079720	6
MSV000079772	11
MSV000079808	5
MSV000079813	4
MSV000079888	3
MSV000080016	2
MSV000080142	23
MSV000080167	49
MSV000080179	1
MSV000080180	48
MSV000080182	28
MSV000080183	35
MSV000080187	1
MSV000080188	42
MSV000080299	11
MSV000080469	10
MSV000080533	9
MSV000080558	11
MSV000080574	1
MSV000080627	130
MSV000080628	10
MSV000080629	13
MSV000080630	2
MSV000080673	60
MSV000080905	34
MSV000080918	11
MSV000080976	24
MSV000081067	52
MSV000081077	14
MSV000081118	3
MSV000081120	1
MSV000081151	19
MSV000081152	4
MSV000081160	22
MSV000081318	1
MSV000081343	200
MSV000081344	3
MSV000081347	4
MSV000081351	14
MSV000081364	41
MSV000081463	27
MSV000081477	56
MSV000081482	11
MSV000081492	2
MSV000081544	3
MSV000081555	1
MSV000081657	17
MSV000081665	6
MSV000081666	1
MSV000081669	1
MSV000081670	8
MSV000081673	1
MSV000081675	6
MSV000081676	4
MSV000081681	10
MSV000081682	8
MSV000081683	6
MSV000081748	4
MSV000081749	5
MSV000081750	7
MSV000081752	3
MSV000081753	1
MSV000081936	13
MSV000081950	1
MSV000081952	2
MSV000081981	53
MSV000081999	1
MSV000082000	1
MSV000082048	137
MSV000082049	245
MSV000082069	8
MSV000082071	1
MSV000082072	4
MSV000082073	4
MSV000082074	138
MSV000082157	2
MSV000082178	3
MSV000082221	3
MSV000082261	36
MSV000082268	246
MSV000082321	21
MSV000082331	3
MSV000082380	14
MSV000082382	12
MSV000082423	2
MSV000082428	6
MSV000082433	25
MSV000082480	2
MSV000082493	75
MSV000082582	15
MSV000082608	16
MSV000082612	142
MSV000082614	2
MSV000082616	26
MSV000082629	7
MSV000082647	70
MSV000082650	5
MSV000082710	3
MSV000082813	6
MSV000082891	28
MSV000082953	39
MSV000082960	11
MSV000082963	11
MSV000082969	1
MSV000082972	6
MSV000082973	22
MSV000083010	138
MSV000083014	2
MSV000083024	1
MSV000083032	2
MSV000083040	2
MSV000083049	1
MSV000083065	41
MSV000083073	86
MSV000083077	2
MSV000083083	294
MSV000083098	4
MSV000083134	3
MSV000083274	3
MSV000083275	1
MSV000083300	17
MSV000083302	1
MSV000083320	22
MSV000083372	9
MSV000083383	19
MSV000083395	2
MSV000083396	5
MSV000083475	35
MSV000083481	2
MSV000083483	1
MSV000083523	10
MSV000083526	3
MSV000083538	3
MSV000083647	328
MSV000083664	6
MSV000083666	7
MSV000083729	75
MSV000083758	20
MSV000083760	16
MSV000083772	12
MSV000083825	7
MSV000083835	31
MSV000083875	4
MSV000083888	5
MSV000083889	10
MSV000084008	8
MSV000084010	84
MSV000084016	113
MSV000084062	115
MSV000084092	10
MSV000084099	1
MSV000084101	25
MSV000084107	115
MSV000084112	39
MSV000084187	5
MSV000084218	1
MSV000084278	2
MSV000084314	147
MSV000084325	27
MSV000084556	1
MSV000084576	36
MSV000084591	6
MSV000084595	15
