USI	Cosine	Matching Peaks	Status
mzspec:MSV000085944:skin_04_60_FH:scan:886	0.86	5	NoID
mzspec:MSV000084314:MSV000085944:scan:71846	0.85	4	NoID
mzspec:MSV000085944:skin_02_720_FH:scan:872	0.84	4	NoID
mzspec:MSV000080335:1_patient_5:scan:1160	0.81	5	NoID
mzspec:MSV000085944:skin_02_0_FH:scan:867	0.79	5	NoID
mzspec:MSV000080905:P4_EMP_21:scan:429	0.76	6	NoID
mzspec:MSV000087905:Sp44-27L:scan:167	0.74	6	NoID
mzspec:MSV000083010:G72473_5x_BA12_01_18267:scan:238	0.73	6	NoID
mzspec:MSV000081657:G72473_5x_BA12_01_18267:scan:238	0.73	6	NoID
mzspec:MSV000084900:G72473_5x_BA12_01_18267:scan:238	0.73	6	NoID
mzspec:MSV000082074:G72473_5x_BA12_01_18267:scan:238	0.73	6	NoID
mzspec:MSV000081351:38729:scan:994	0.72	6	NoID
mzspec:MSV000080905:P5_EMP_46:scan:431	0.72	5	NoID
mzspec:MSV000082049:15_39:scan:92	0.72	5	NoID
mzspec:MSV000083475:5C7_3_39_sandin-54-s005-a04:scan:909	0.7	5	NoID
