file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:75154_1x_BF8_01_17481	-0.0	mzspec:MSV000084900:75154_1x_BF8_01_17481:scan:1448	1	0.72	6	MSV000084900	NoID	MSV000084900	75154_1x_BF8_01_17481.mzXML	carrot
mzspec:MSV000084900:G73705_5x_10ul_rerun_RH4_01_19601	-0.01	mzspec:MSV000084900:G73705_5x_10ul_rerun_RH4_01_19601:scan:1443	1	0.72	6	MSV000084900	NoID	MSV000084900	G73705_5x_10ul_rerun_RH4_01_19601.mzXML	persian cucumber
mzspec:MSV000084900:G86732_1x_BD5_01_23169	-0.0	mzspec:MSV000084900:G86732_1x_BD5_01_23169:scan:1450	1	0.72	6	MSV000084900	NoID	MSV000084900	G86732_1x_BD5_01_23169.mzXML	complex
mzspec:MSV000084900:G83174_1x_RB12_01_18809	-0.0	mzspec:MSV000084900:G83174_1x_RB12_01_18809:scan:2380	1	0.72	6	MSV000084900	NoID	MSV000084900	G83174_1x_RB12_01_18809.mzXML	hearts of palm
mzspec:MSV000084900:G86738_1x_BE3_01_23183	0.0	mzspec:MSV000084900:G86738_1x_BE3_01_23183:scan:1439	1	0.71	6	MSV000084900	NoID	MSV000084900	G86738_1x_BE3_01_23183.mzXML	plant
mzspec:MSV000084900:G86930_1x_RD11_01_23337	-0.0	mzspec:MSV000084900:G86930_1x_RD11_01_23337:scan:1441	1	0.71	6	MSV000084900	NoID	MSV000084900	G86930_1x_RD11_01_23337.mzXML	tomato
mzspec:MSV000084900:G73970_2x_RD7_01_19155	-0.0	mzspec:MSV000084900:G73970_2x_RD7_01_19155:scan:1441	1	0.71	6	MSV000084900	NoID	MSV000084900	G73970_2x_RD7_01_19155.mzXML	plant
mzspec:MSV000084900:G79235_5x_RE9_01_20197	-0.0	mzspec:MSV000084900:G79235_5x_RE9_01_20197:scan:1443	1	0.71	6	MSV000084900	NoID	MSV000084900	G79235_5x_RE9_01_20197.mzXML	tomato sauce
mzspec:MSV000084900:G75861_1x_BC4_01_26570	0.0	mzspec:MSV000084900:G75861_1x_BC4_01_26570:scan:1429	1	0.71	6	MSV000084900	NoID	MSV000084900	G75861_1x_BC4_01_26570.mzXML	turkey breast
mzspec:MSV000084900:G75082_2x_rerun_RG11_01_19446	-0.0	mzspec:MSV000084900:G75082_2x_rerun_RG11_01_19446:scan:1430	1	0.71	6	MSV000084900	NoID	MSV000084900	G75082_2x_rerun_RG11_01_19446.mzXML	durum wheat semolina
mzspec:MSV000084900:18NAVY28_v2_sup_1_BG5_01_39739	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_1_BG5_01_39739:scan:1455	1	0.71	6	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_1_BG5_01_39739.mzXML	broccoli
mzspec:MSV000084900:G79251_1x_BF9_01_20221	-0.0	mzspec:MSV000084900:G79251_1x_BF9_01_20221:scan:2306	1	0.71	5	MSV000084900	NoID	MSV000084900	G79251_1x_BF9_01_20221.mzXML	grain/grass
mzspec:MSV000084900:G73467_5x_RD6_01_19508	-0.0	mzspec:MSV000084900:G73467_5x_RD6_01_19508:scan:1447	1	0.7	6	MSV000084900	NoID	MSV000084900	G73467_5x_RD6_01_19508.mzXML	soybean
mzspec:MSV000084900:G79168_2x_rerun_RB4_01_19152	-0.0	mzspec:MSV000084900:G79168_2x_rerun_RB4_01_19152:scan:1445	1	0.7	6	MSV000084900	NoID	MSV000084900	G79168_2x_rerun_RB4_01_19152.mzXML	ice cream
mzspec:MSV000084900:G73652_5x_BB7_01_18276	-0.0	mzspec:MSV000084900:G73652_5x_BB7_01_18276:scan:1453	1	0.7	6	MSV000084900	NoID	MSV000084900	G73652_5x_BB7_01_18276.mzXML	cheddar cheese
mzspec:MSV000084900:75156_1x_BA3_01_17423	-0.0	mzspec:MSV000084900:75156_1x_BA3_01_17423:scan:1449	1	0.7	6	MSV000084900	NoID	MSV000084900	75156_1x_BA3_01_17423.mzXML	pine nut
mzspec:MSV000084900:18NAVY27_v2_lun_2_GG8_01_39649	0.0	mzspec:MSV000084900:18NAVY27_v2_lun_2_GG8_01_39649:scan:1476	1	0.7	6	MSV000084900	NoID	MSV000084900	18NAVY27_v2_lun_2_GG8_01_39649.mzXML	turkey
mzspec:MSV000084900:18NAVY30_v1_sup_2_BA8_01_39754	0.0	mzspec:MSV000084900:18NAVY30_v1_sup_2_BA8_01_39754:scan:1457	1	0.7	6	MSV000084900	NoID	MSV000084900	18NAVY30_v1_sup_2_BA8_01_39754.mzXML	black bean
mzspec:MSV000084900:G79164_5x_10ul_BB9_01_19657	0.0	mzspec:MSV000084900:G79164_5x_10ul_BB9_01_19657:scan:1385	1	0.7	6	MSV000084900	NoID	MSV000084900	G79164_5x_10ul_BB9_01_19657.mzXML	egg_chicken
mzspec:MSV000084900:G75653_5x_BH3_01_19360	-0.0	mzspec:MSV000084900:G75653_5x_BH3_01_19360:scan:1398	1	0.7	6	MSV000084900	NoID	MSV000084900	G75653_5x_BH3_01_19360.mzXML	shrimp
mzspec:MSV000084900:G79679_5x_RB11_01_19483	-0.0	mzspec:MSV000084900:G79679_5x_RB11_01_19483:scan:1415	1	0.7	6	MSV000084900	NoID	MSV000084900	G79679_5x_RB11_01_19483.mzXML	salami
