USI	Cosine	Matching Peaks	Status
mzspec:MSV000082706:20161027_TP_CS00000001-6_P:scan:1758	0.88	4	NoID
mzspec:MSV000082695:20161024_S00026066_P:scan:1696	0.87	4	NoID
mzspec:MSV000082706:20161027_S00026184_P:scan:1727	0.87	4	NoID
mzspec:MSV000083462:11712.SUBJECT9.STOOL.1206:scan:2452	0.86	4	NoID
mzspec:MSV000079819:Tobacco_160610184010:scan:5775	0.86	4	NoID
mzspec:MSV000082708:20161024_S00026027_P:scan:1887	0.86	4	NoID
mzspec:MSV000084314:MSV000082220:scan:1547	0.85	4	NoID
mzspec:MSV000082706:20161027_TP_CS00000001-3_P:scan:1762	0.85	4	NoID
mzspec:MSV000079819:Grape_juice_160610185309:scan:6055	0.85	4	NoID
mzspec:MSV000079819:Wine_160610182711:scan:6047	0.85	4	NoID
mzspec:MSV000082719:20170313_S00027753_P:scan:1583	0.85	4	NoID
mzspec:MSV000083462:11712.SUBJECT13.STOOL.114:scan:2446	0.84	4	NoID
mzspec:MSV000080905:P4_EMP_25:scan:3101	0.84	4	NoID
mzspec:MSV000081673:G79562_BH2_01_18756:scan:2563	0.84	4	NoID
mzspec:MSV000084734:G79562_BH2_01_18756:scan:2563	0.84	4	NoID
mzspec:MSV000083462:11712.SUBJECT4.STOOL.863:scan:2446	0.84	4	NoID
mzspec:MSV000082074:G79562_BH2_01_18756:scan:2563	0.84	4	NoID
mzspec:MSV000084900:G79562_BH2_01_18756:scan:2563	0.84	4	NoID
mzspec:MSV000083010:G79562_BH2_01_18756:scan:2563	0.84	4	NoID
mzspec:MSV000082706:20161027_S00026194_P:scan:1790	0.84	4	NoID
mzspec:MSV000079819:Coffee_160610194458:scan:5673	0.84	4	NoID
mzspec:MSV000082706:20161027_S00026196_P:scan:1814	0.84	4	NoID
mzspec:MSV000083462:11712.SUBJECT43.STOOL.1080:scan:2450	0.84	4	NoID
mzspec:MSV000082220:IBD1_051_T06_GH2_01_25371:scan:2101	0.84	4	NoID
