file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G95859_1x_RB8_01_32094	-0.0	mzspec:MSV000084900:G95859_1x_RB8_01_32094:scan:221	1	0.96	4	MSV000084900	NoID	MSV000084900	G95859_1x_RB8_01_32094.mzXML	cherry tomato
mzspec:MSV000084900:G73475_1x_10ul_RD8_01_19820	-0.0	mzspec:MSV000084900:G73475_1x_10ul_RD8_01_19820:scan:213	1	0.96	4	MSV000084900	NoID	MSV000084900	G73475_1x_10ul_RD8_01_19820.mzXML	carrot
mzspec:MSV000084900:G73699_rerun_BE8_01_18707	-0.0	mzspec:MSV000084900:G73699_rerun_BE8_01_18707:scan:218	1	0.95	5	MSV000084900	NoID	MSV000084900	G73699_rerun_BE8_01_18707.mzXML	complex
mzspec:MSV000084900:G79263_5x_RC11_01_20168	-0.0	mzspec:MSV000084900:G79263_5x_RC11_01_20168:scan:215	1	0.95	5	MSV000084900	NoID	MSV000084900	G79263_5x_RC11_01_20168.mzXML	fig
mzspec:MSV000084900:75071_1x_BD10_01_17477	-0.0	mzspec:MSV000084900:75071_1x_BD10_01_17477:scan:236	1	0.95	4	MSV000084900	NoID	MSV000084900	75071_1x_BD10_01_17477.mzXML	green grape
mzspec:MSV000084900:G75789_5x_rerun_BB6_01_19391	-0.0	mzspec:MSV000084900:G75789_5x_rerun_BB6_01_19391:scan:222	1	0.95	4	MSV000084900	NoID	MSV000084900	G75789_5x_rerun_BB6_01_19391.mzXML	mouse body
mzspec:MSV000084900:G75096_2x_rerun_RF3_01_19194	-0.0	mzspec:MSV000084900:G75096_2x_rerun_RF3_01_19194:scan:222	1	0.95	4	MSV000084900	NoID	MSV000084900	G75096_2x_rerun_RF3_01_19194.mzXML	plant
mzspec:MSV000084900:G79206_p19_g9_GC7_01_21680	0.0	mzspec:MSV000084900:G79206_p19_g9_GC7_01_21680:scan:106	1	0.95	4	MSV000084900	NoID	MSV000084900	G79206_p19_g9_GC7_01_21680.mzXML	turkey inner meat
mzspec:MSV000084900:G96067_1x_RC3_01_32102	-0.0	mzspec:MSV000084900:G96067_1x_RC3_01_32102:scan:218	1	0.95	4	MSV000084900	NoID	MSV000084900	G96067_1x_RC3_01_32102.mzXML	cherry tomato
mzspec:MSV000084900:G72722_rerun_BD5_01_19083	-0.0	mzspec:MSV000084900:G72722_rerun_BD5_01_19083:scan:236	1	0.95	4	MSV000084900	NoID	MSV000084900	G72722_rerun_BD5_01_19083.mzXML	strawberry
mzspec:MSV000084900:CW_58.S_G3.T7_BD3_01_13124	-0.0	mzspec:MSV000084900:CW_58.S_G3.T7_BD3_01_13124:scan:242	1	0.95	4	MSV000084900	NoID	MSV000084900	CW_58.S_G3.T7_BD3_01_13124.mzXML	apple_cider
