file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G96115_RA12_01_31465	-0.0	mzspec:MSV000084900:G96115_RA12_01_31465:scan:1712	1	0.97	8	MSV000084900	NoID	MSV000084900	G96115_RA12_01_31465.mzXML	yogurt_cow
mzspec:MSV000084900:G72484_1x_8ul_BE12_01_20201	-0.01	mzspec:MSV000084900:G72484_1x_8ul_BE12_01_20201:scan:1714	1	0.89	7	MSV000084900	NoID	MSV000084900	G72484_1x_8ul_BE12_01_20201.mzXML	cream cheese
mzspec:MSV000084900:G96174_RE12_01_31527	-0.0	mzspec:MSV000084900:G96174_RE12_01_31527:scan:1713	1	0.89	6	MSV000084900	NoID	MSV000084900	G96174_RE12_01_31527.mzXML	yogurt_cow
mzspec:MSV000084900:G83390_1x_RC8_01_21759	-0.0	mzspec:MSV000084900:G83390_1x_RC8_01_21759:scan:1506	1	0.87	7	MSV000084900	NoID	MSV000084900	G83390_1x_RC8_01_21759.mzXML	complex
mzspec:MSV000084900:G96114_RF5_01_31558	-0.0	mzspec:MSV000084900:G96114_RF5_01_31558:scan:1715	1	0.86	7	MSV000084900	NoID	MSV000084900	G96114_RF5_01_31558.mzXML	yogurt_cow
mzspec:MSV000084900:18NAVY28_v2_sup_4_BB6_01_39743	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_4_BB6_01_39743:scan:1746	1	0.84	7	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_4_BB6_01_39743.mzXML	cheddar cheese
mzspec:MSV000084900:G95968_BA2_01_31653	-0.0	mzspec:MSV000084900:G95968_BA2_01_31653:scan:1718	1	0.83	7	MSV000084900	NoID	MSV000084900	G95968_BA2_01_31653.mzXML	yogurt_cow
mzspec:MSV000084900:G96096_RC12_01_31495	-0.0	mzspec:MSV000084900:G96096_RC12_01_31495:scan:1707	1	0.83	7	MSV000084900	NoID	MSV000084900	G96096_RC12_01_31495.mzXML	yogurt_cow
mzspec:MSV000084900:G96192_RH7_01_31602	-0.0	mzspec:MSV000084900:G96192_RH7_01_31602:scan:1718	1	0.83	7	MSV000084900	NoID	MSV000084900	G96192_RH7_01_31602.mzXML	yogurt_cow
mzspec:MSV000084900:G75136_5x_rerun_14ul_RF5_01_19595	-0.0	mzspec:MSV000084900:G75136_5x_rerun_14ul_RF5_01_19595:scan:1718	1	0.83	6	MSV000084900	NoID	MSV000084900	G75136_5x_rerun_14ul_RF5_01_19595.mzXML	complex
mzspec:MSV000084900:G96097_RF7_01_31562	-0.0	mzspec:MSV000084900:G96097_RF7_01_31562:scan:1718	1	0.82	6	MSV000084900	NoID	MSV000084900	G96097_RF7_01_31562.mzXML	yogurt_cow
mzspec:MSV000084900:G95969_RC10_01_31493	-0.0	mzspec:MSV000084900:G95969_RC10_01_31493:scan:1707	1	0.82	6	MSV000084900	NoID	MSV000084900	G95969_RC10_01_31493.mzXML	yogurt_cow
mzspec:MSV000084900:G79215_5x_RE5_01_19522	0.0	mzspec:MSV000084900:G79215_5x_RE5_01_19522:scan:1697	1	0.82	6	MSV000084900	NoID	MSV000084900	G79215_5x_RE5_01_19522.mzXML	yogurt_cow
mzspec:MSV000084900:G83217_5x_RG2_01_21498	-0.0	mzspec:MSV000084900:G83217_5x_RG2_01_21498:scan:1565	1	0.81	7	MSV000084900	NoID	MSV000084900	G83217_5x_RG2_01_21498.mzXML	fruit
mzspec:MSV000084900:G96375_5x_RF9_01_32448	-0.0	mzspec:MSV000084900:G96375_5x_RF9_01_32448:scan:1835	1	0.81	7	MSV000084900	NoID	MSV000084900	G96375_5x_RF9_01_32448.mzXML	turkey
mzspec:MSV000084900:18NAVY28_v1_brk_1_rerun_GG11_01_39669	0.0	mzspec:MSV000084900:18NAVY28_v1_brk_1_rerun_GG11_01_39669:scan:1772	1	0.81	7	MSV000084900	NoID	MSV000084900	18NAVY28_v1_brk_1_rerun_GG11_01_39669.mzXML	cheddar cheese
mzspec:MSV000084900:G79580_5x_RE7_01_17965	-0.0	mzspec:MSV000084900:G79580_5x_RE7_01_17965:scan:1845	1	0.81	7	MSV000084900	NoID	MSV000084900	G79580_5x_RE7_01_17965.mzXML	silversides, gut
mzspec:MSV000084900:G73641_2x_RF10_01_19188	0.0	mzspec:MSV000084900:G73641_2x_RF10_01_19188:scan:1715	1	0.81	6	MSV000084900	NoID	MSV000084900	G73641_2x_RF10_01_19188.mzXML	sour cream
mzspec:MSV000084900:G95971_repeat_RG8_01_31631	-0.0	mzspec:MSV000084900:G95971_repeat_RG8_01_31631:scan:1713	1	0.81	6	MSV000084900	NoID	MSV000084900	G95971_repeat_RG8_01_31631.mzXML	yogurt_cow
mzspec:MSV000084900:G96204_5x_BF7_01_32530	-0.0	mzspec:MSV000084900:G96204_5x_BF7_01_32530:scan:1768	1	0.81	6	MSV000084900	NoID	MSV000084900	G96204_5x_BF7_01_32530.mzXML	turkey
mzspec:MSV000084900:73992_1x_BB7_01_17403	-0.01	mzspec:MSV000084900:73992_1x_BB7_01_17403:scan:1724	1	0.81	6	MSV000084900	NoID	MSV000084900	73992_1x_BB7_01_17403.mzXML	complex
mzspec:MSV000084900:G96359_5x_RB4_01_32335	0.0	mzspec:MSV000084900:G96359_5x_RB4_01_32335:scan:1833	1	0.8	7	MSV000084900	NoID	MSV000084900	G96359_5x_RB4_01_32335.mzXML	turkey
mzspec:MSV000084900:G96194_RD5_01_31500	-0.0	mzspec:MSV000084900:G96194_RD5_01_31500:scan:1833	1	0.79	7	MSV000084900	NoID	MSV000084900	G96194_RD5_01_31500.mzXML	yogurt_cow
mzspec:MSV000084900:73529_1x_BC8_01_20740	-0.0	mzspec:MSV000084900:73529_1x_BC8_01_20740:scan:1743	1	0.79	7	MSV000084900	NoID	MSV000084900	73529_1x_BC8_01_20740.mzXML	yeast
mzspec:MSV000084900:G95967_BA12_01_31669	-0.0	mzspec:MSV000084900:G95967_BA12_01_31669:scan:1716	1	0.79	6	MSV000084900	NoID	MSV000084900	G95967_BA12_01_31669.mzXML	yogurt_cow
mzspec:MSV000084900:G87487_1x_BF5_01_26625	-0.0	mzspec:MSV000084900:G87487_1x_BF5_01_26625:scan:1540	1	0.79	6	MSV000084900	NoID	MSV000084900	G87487_1x_BF5_01_26625.mzXML	raclette cheese
mzspec:MSV000084900:G96095_RA11_01_31464	-0.0	mzspec:MSV000084900:G96095_RA11_01_31464:scan:1712	1	0.79	5	MSV000084900	NoID	MSV000084900	G96095_RA11_01_31464.mzXML	yogurt_cow
mzspec:MSV000084900:G96189_RA7_01_31460	-0.0	mzspec:MSV000084900:G96189_RA7_01_31460:scan:1557	1	0.78	6	MSV000084900	NoID	MSV000084900	G96189_RA7_01_31460.mzXML	yogurt_cow
mzspec:MSV000084900:G79330_5x_BD5_01_19298	-0.0	mzspec:MSV000084900:G79330_5x_BD5_01_19298:scan:1804	1	0.78	6	MSV000084900	NoID	MSV000084900	G79330_5x_BD5_01_19298.mzXML	horse, middle meat
mzspec:MSV000084900:G78981_p19_g4_GC6_01_21670	-0.0	mzspec:MSV000084900:G78981_p19_g4_GC6_01_21670:scan:1839	1	0.77	7	MSV000084900	NoID	MSV000084900	G78981_p19_g4_GC6_01_21670.mzXML	bacon
mzspec:MSV000084900:G96347_5x_RB6_01_32607	-0.0	mzspec:MSV000084900:G96347_5x_RB6_01_32607:scan:1836	1	0.77	7	MSV000084900	NoID	MSV000084900	G96347_5x_RB6_01_32607.mzXML	beef
mzspec:MSV000084900:G96128_repeat2_BB7_01_31703	-0.0	mzspec:MSV000084900:G96128_repeat2_BB7_01_31703:scan:1699	1	0.77	7	MSV000084900	NoID	MSV000084900	G96128_repeat2_BB7_01_31703.mzXML	yogurt_cow
mzspec:MSV000084900:G86890_1x_RB2_01_23268	-0.0	mzspec:MSV000084900:G86890_1x_RB2_01_23268:scan:1845	1	0.77	7	MSV000084900	NoID	MSV000084900	G86890_1x_RB2_01_23268.mzXML	complex
mzspec:MSV000084900:G73687_5x_BB6_01_18275	-0.0	mzspec:MSV000084900:G73687_5x_BB6_01_18275:scan:1533	1	0.77	7	MSV000084900	NoID	MSV000084900	G73687_5x_BB6_01_18275.mzXML	washed cheese
mzspec:MSV000084900:G87444_1x_BB7_01_26002	-0.0	mzspec:MSV000084900:G87444_1x_BB7_01_26002:scan:1834	1	0.77	7	MSV000084900	NoID	MSV000084900	G87444_1x_BB7_01_26002.mzXML	complex
mzspec:MSV000084900:G83181_5x_RG5_01_21501	-0.0	mzspec:MSV000084900:G83181_5x_RG5_01_21501:scan:1560	1	0.77	6	MSV000084900	NoID	MSV000084900	G83181_5x_RG5_01_21501.mzXML	fruit
mzspec:MSV000084900:G75726_1x_RD6_01_18543	-0.0	mzspec:MSV000084900:G75726_1x_RD6_01_18543:scan:1716	1	0.77	6	MSV000084900	NoID	MSV000084900	G75726_1x_RD6_01_18543.mzXML	milk_cow
mzspec:MSV000084900:G87350_1x_BE9_01_26058	-0.0	mzspec:MSV000084900:G87350_1x_BE9_01_26058:scan:1842	1	0.77	6	MSV000084900	NoID	MSV000084900	G87350_1x_BE9_01_26058.mzXML	grasshopper
