USI	Cosine	Matching Peaks	Status
mzspec:MSV000088842:33D:scan:1512	1.0	6	NoID
mzspec:MSV000088842:33B:scan:1498	0.99	5	NoID
mzspec:MSV000083889:2019_2_08_Holl_DOM_1:scan:2415	0.99	5	NoID
mzspec:MSV000082084:11_W_C_1D:scan:2537	0.99	5	NoID
mzspec:MSV000085944:skin_11_0_FH:scan:1497	0.99	5	NoID
mzspec:MSV000082331:C1_Peach_Peach2:scan:3430	0.99	5	NoID
mzspec:MSV000084314:MSV000082647:scan:3954	0.99	4	NoID
mzspec:MSV000083320:99593:scan:1786	0.99	4	NoID
mzspec:MSV000083889:IB_MZmine_1_GNPS_merged08:scan:116303	0.99	4	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_GNPS_merged2:scan:116303	0.99	4	NoID
mzspec:MSV000083889:2019_2_07_Holl_DOM_2:scan:2452	0.99	4	NoID
mzspec:MSV000085891:Aruba_9:scan:2125	0.99	4	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_GNPS_merged:scan:116303	0.99	4	NoID
mzspec:MSV000085944:skin_11_1440_FH:scan:1480	0.99	4	NoID
mzspec:MSV000088842:7B:scan:1476	0.99	4	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_GNPS_not-merged:scan:116303	0.99	4	NoID
mzspec:MSV000085944:skin_11_0_OF:scan:1491	0.99	4	NoID
mzspec:MSV000085778:LH03_75_Site_6_Bulk:scan:1999	0.99	4	NoID
mzspec:MSV000083889:IB_MZmine_1_GNPS_not-merged:scan:116303	0.99	4	NoID
mzspec:MSV000085944:skin_11_480_OF:scan:1491	0.98	5	NoID
mzspec:MSV000085944:skin_11_360_OF:scan:1496	0.98	5	NoID
mzspec:MSV000085944:skin_11_90_FH:scan:1500	0.98	5	NoID
mzspec:MSV000084314:MSV000079697:scan:53933	0.98	4	NoID
mzspec:MSV000084314:MSV000083889:scan:5670	0.98	4	NoID
mzspec:MSV000086760:B4:scan:3538	0.98	4	NoID
mzspec:MSV000082084:47_W_F_1D:scan:2544	0.98	4	NoID
mzspec:MSV000082084:35_W_T_1D:scan:2536	0.98	4	NoID
mzspec:MSV000085944:skin_11_30_OF:scan:1494	0.97	5	NoID
mzspec:MSV000082084:23_W_H_1D:scan:2541	0.97	4	NoID
mzspec:MSV000085891:Aruba_W1:scan:2128	0.97	4	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_SIRIUS_merged:scan:164844	0.97	4	NoID
mzspec:MSV000088842:26C:scan:1532	0.97	4	NoID
mzspec:MSV000083889:2019_2_19_Holl_DOM_2:scan:2135	0.97	4	NoID
mzspec:MSV000083889:2019_2_08_Holl_DOM_2:scan:2552	0.97	4	NoID
mzspec:MSV000088670:CNYN12_batch9_300nguL_5uLiny_20dic2021:scan:4294967295	0.96	6	NoID
mzspec:MSV000084314:MSV000088723:scan:2446	0.96	4	NoID
mzspec:MSV000085944:skin_11_600_OF:scan:1496	0.96	4	NoID
mzspec:MSV000088842:26B:scan:1511	0.95	5	NoID
mzspec:MSV000083889:2019_2_20_Holl_DOM_1:scan:2264	0.95	4	NoID
mzspec:MSV000088842:26A:scan:1525	0.95	4	NoID
mzspec:MSV000086882:CI_31:scan:9162	0.95	4	NoID
mzspec:MSV000082647:81978:scan:1718	0.95	4	NoID
mzspec:MSV000083077:PHT_20_122_Cort_1000:scan:1681	0.95	4	NoID
mzspec:MSV000085944:skin_11_90_OF:scan:1492	0.94	5	NoID
mzspec:MSV000085944:skin_11_120_OF:scan:1489	0.94	4	NoID
mzspec:MSV000085891:Aruba_45:scan:2122	0.94	4	NoID
mzspec:MSV000088842:7D:scan:1485	0.94	4	NoID
mzspec:MSV000084314:MSV000079717:scan:1351	0.93	5	NoID
mzspec:MSV000082647:81979:scan:1700	0.93	4	NoID
mzspec:MSV000085944:skin_11_240_FH:scan:1500	0.93	4	NoID
