USI	Cosine	Matching Peaks	Status
mzspec:MSV000082905:1_5-Sample024:scan:4294967295	0.8	15	NoID
mzspec:MSV000084314:MSV000084554:scan:25816	0.79	13	NoID
mzspec:MSV000084314:MSV000084218:scan:87198	0.77	14	NoID
mzspec:MSV000084314:MSV000083024:scan:87249	0.77	14	NoID
mzspec:MSV000082905:1_4-Sample023:scan:4294967295	0.77	14	NoID
mzspec:MSV000084314:MSV000080673:scan:3212525	0.76	13	NoID
mzspec:MSV000084314:MSV000082374:scan:74794	0.74	13	NoID
mzspec:MSV000084314:MSV000081580:scan:113192	0.74	12	NoID
mzspec:MSV000084314:MSV000084219:scan:170832	0.72	12	NoID
mzspec:MSV000080469:10317.000032615:scan:1941	0.72	12	NoID
mzspec:MSV000084314:MSV000081681:scan:7675	0.7	11	NoID
