USI	Cosine	Matching Peaks	Status
mzspec:MSV000086131:Food-310518-18:scan:3541	0.84	7	NoID
mzspec:MSV000086131:Food-310518-13:scan:3534	0.8	6	NoID
mzspec:MSV000086131:Food-310518-28:scan:3530	0.79	6	NoID
mzspec:MSV000086131:Food-310518-6:scan:3524	0.79	6	NoID
mzspec:MSV000086131:Food-310518-9:scan:3530	0.77	6	NoID
mzspec:MSV000086131:Food-310518-17:scan:3671	0.77	6	NoID
mzspec:MSV000083300:BP000096960_p:scan:2940	0.76	6	NoID
mzspec:MSV000086131:blank-MeOH-2-310518:scan:3408	0.75	6	NoID
mzspec:MSV000086131:Food-310518-23:scan:3510	0.75	5	NoID
mzspec:MSV000083462:11712.SUBJECT33.SKIN.725:scan:2006	0.75	5	NoID
mzspec:MSV000086131:blank-MeOH-1-310518:scan:3522	0.75	5	NoID
mzspec:MSV000084314:MSV000086131:scan:32145	0.75	5	NoID
mzspec:MSV000086131:Food-310518-36:scan:3542	0.74	6	NoID
mzspec:MSV000086131:Food-310518-16:scan:3547	0.74	6	NoID
mzspec:MSV000086131:Food-310518-21:scan:3607	0.74	6	NoID
mzspec:MSV000082953:P4_C2:scan:3515	0.73	6	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:78378	0.73	6	NoID
mzspec:MSV000079069:150220_EF_PMA_PSN473_LN-2596-f_ddMS2_pos:scan:4141	0.73	6	NoID
mzspec:MSV000079069:150220_EF_PMA_PSN473_LN-2590-f_ddMS2_pos:scan:4170	0.73	6	NoID
mzspec:MSV000081351:38971:scan:3705	0.73	6	NoID
mzspec:MSV000079069:150220_EF_PMA_PSN476_NC-79-26-f_ddMS2_pos:scan:4089	0.73	6	NoID
mzspec:MSV000082629:16NAVY04_V1_20161130:scan:3134	0.73	6	NoID
mzspec:MSV000083300:BP000096912_p:scan:2898	0.72	6	NoID
mzspec:MSV000082433:184:scan:3296	0.72	6	NoID
mzspec:MSV000082706:20161027_S00026199_P:scan:1267	0.72	6	NoID
mzspec:MSV000079069:150220_EF_PMA_PSN473_LN-1230-f_ddMS2_pos:scan:4147	0.72	6	NoID
mzspec:MSV000086131:Food-310518-32:scan:3535	0.72	5	NoID
mzspec:MSV000086131:blank-MeOH-3-310518_180531210507:scan:3385	0.72	5	NoID
mzspec:MSV000079069:150220_EF_PMA_PSN473_LN-1506-f_ddMS2_pos:scan:4092	0.71	6	NoID
mzspec:MSV000082629:18NAVY32_V2_20180416:scan:3102	0.71	6	NoID
mzspec:MSV000079069:150220_EF_PMA_PSN476_NC-92-18-f_ddMS2_pos:scan:4126	0.71	6	NoID
mzspec:MSV000086131:blank-MeOH-310518-6:scan:3386	0.71	6	NoID
mzspec:MSV000079069:150220_EF_PMA_PSN473_LN-1170-f_ddMS2_pos:scan:4136	0.71	6	NoID
mzspec:MSV000086131:Food-310518-33:scan:3535	0.71	5	NoID
mzspec:MSV000086131:Food-310518-34:scan:3620	0.7	6	NoID
mzspec:MSV000086131:Food-310518-1:scan:3540	0.7	5	NoID
mzspec:MSV000086131:Food-310518-4:scan:3536	0.7	5	NoID
