Dataset	Frequency
MSV000078891	5
MSV000079034	158
MSV000079069	132
MSV000079274	3
MSV000079329	53
MSV000079341	8
MSV000079389	14
MSV000079485	6
MSV000079502	4
MSV000079503	4
MSV000079516	9
MSV000079518	5
MSV000079519	4
MSV000079520	6
MSV000079521	1
MSV000079558	3
MSV000079568	12
MSV000079598	18
MSV000079615	33
MSV000079651	5
MSV000079697	153
MSV000079706	24
MSV000079707	1
MSV000079709	13
MSV000079710	16
MSV000079712	19
MSV000079714	5
MSV000079717	38
MSV000079718	10
MSV000079772	1
MSV000079773	1
MSV000079808	65
MSV000079813	196
MSV000079819	12
MSV000079820	3
MSV000079888	77
MSV000080015	7
MSV000080016	83
MSV000080030	46
MSV000080031	15
MSV000080074	1
MSV000080142	427
MSV000080167	798
MSV000080176	3
MSV000080177	1
MSV000080178	7
MSV000080179	13
MSV000080180	19
MSV000080181	47
MSV000080182	47
MSV000080183	558
MSV000080186	3
MSV000080187	10
MSV000080188	84
MSV000080251	1
MSV000080299	279
MSV000080335	19
MSV000080469	8
MSV000080507	20
MSV000080518	4
MSV000080533	22
MSV000080559	31
MSV000080562	32
MSV000080574	31
MSV000080604	3
MSV000080616	5
MSV000080627	189
MSV000080628	155
MSV000080629	37
MSV000080630	27
MSV000080673	7
MSV000080905	302
MSV000080912	1
MSV000080961	1
MSV000081045	16
MSV000081050	1
MSV000081064	2
MSV000081065	20
MSV000081067	141
MSV000081080	4
MSV000081116	50
MSV000081118	1
MSV000081119	1
MSV000081131	1
MSV000081151	92
MSV000081160	22
MSV000081176	31
MSV000081288	5
MSV000081343	51
MSV000081347	11
MSV000081350	20
MSV000081351	172
MSV000081354	20
MSV000081357	2
MSV000081364	33
MSV000081379	22
MSV000081432	112
MSV000081463	36
MSV000081464	10
MSV000081477	1
MSV000081482	176
MSV000081513	62
MSV000081544	1
MSV000081548	3
MSV000081555	3
MSV000081571	7
MSV000081582	34
MSV000081659	35
MSV000081665	21
MSV000081666	1
MSV000081670	1
MSV000081673	3
MSV000081675	1
MSV000081676	54
MSV000081681	14
MSV000081682	36
MSV000081694	13
MSV000081731	48
MSV000081748	11
MSV000081749	2
MSV000081750	5
MSV000081751	12
MSV000081752	5
