USI	Cosine	Matching Peaks	Status
mzspec:MSV000082331:C10_Hand_swab_Mango:scan:4237	0.97	6	NoID
mzspec:MSV000082331:C9_Hand_swab_pre_Mango:scan:4055	0.97	6	NoID
mzspec:MSV000088606:210116_AR_01_DMSO_1_POS:scan:16586	0.96	7	NoID
mzspec:MSV000088606:210116_AR_13_23A_D05_1_POS:scan:19288	0.95	7	NoID
mzspec:MSV000082331:C7_Hand_swab_pre_Apple_Apple2:scan:3974	0.95	5	NoID
mzspec:MSV000086252:200728_LQ_PPF077_445838Z01_B9_pos:scan:2786	0.94	6	NoID
mzspec:MSV000085920:200728_LQ_PPF077_445838Z01_B9_pos:scan:2786	0.94	6	NoID
mzspec:MSV000082331:F7_Hand_swab_pre_Cucumber:scan:4052	0.94	5	NoID
mzspec:MSV000082331:D10_Hand_swab_Tomato:scan:4244	0.94	5	NoID
mzspec:MSV000082331:E11_Hand_swab_pre_Bell_pepper:scan:4484	0.94	5	NoID
mzspec:MSV000082331:C5_Hand_swab_pre_Peach_Peach2:scan:3975	0.94	5	NoID
mzspec:MSV000084314:MSV000085920:scan:136835	0.93	6	NoID
mzspec:MSV000086882:CI_36:scan:12681	0.93	6	NoID
mzspec:MSV000088606:210116_AR_11_23A_F10_1_POS:scan:19331	0.93	6	NoID
mzspec:MSV000082331:F8_Hand_swab_pre_Cucumber:scan:4993	0.93	5	NoID
mzspec:MSV000080030:P2_1D5.v6IndexIndex_NEW_BD5_01_23521:scan:2604	0.92	6	NoID
mzspec:MSV000084314:MSV000078816:scan:170578	0.92	6	NoID
mzspec:MSV000080030:P4_BE12v49_Index_BE12_01_23921:scan:2502	0.92	6	NoID
mzspec:MSV000080030:P5_GE6v62_Middle_GE6_01_23622:scan:2525	0.92	6	NoID
mzspec:MSV000088606:210116_AR_14_HB_09_1_POS:scan:16806	0.92	6	NoID
mzspec:MSV000088606:210116_AR_12_43_C09_1_POS:scan:19132	0.92	6	NoID
mzspec:MSV000088606:210116_AR_04_AGE016_A07_1_POS:scan:18755	0.92	6	NoID
mzspec:MSV000081580:V3_BP4_RH4_01_15949:scan:2525	0.92	6	NoID
mzspec:MSV000088606:210116_AR_02_AGE015_F03_1_POS:scan:19063	0.92	6	NoID
mzspec:MSV000080030:P2_1H3v13Palm_BH3_01_23563:scan:2547	0.92	6	NoID
mzspec:MSV000080030:P5_GC4v58_Ring_GC4_01_23598:scan:2463	0.92	6	NoID
mzspec:MSV000079697:group4_P1_F11:scan:2264	0.92	5	NoID
mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:4088	0.92	5	NoID
mzspec:MSV000079712:group4_P1_F11:scan:2264	0.92	5	NoID
mzspec:MSV000083320:99338:scan:2309	0.92	5	NoID
mzspec:MSV000084314:MSV000082493:scan:330456	0.92	5	NoID
mzspec:MSV000083320:99690:scan:2133	0.92	5	NoID
mzspec:MSV000080030:P1_1D10v7_Palm_GD10_01_24008:scan:2557	0.91	6	NoID
mzspec:MSV000079389:Plate4_RA5_01_10352:scan:2374	0.91	6	NoID
mzspec:MSV000080030:P5_GH7v68_Palm_GH7_01_24451:scan:2472	0.91	6	NoID
mzspec:MSV000084314:MSV000081582:scan:2269701	0.91	6	NoID
mzspec:MSV000080030:P5_GA12v56_Index_GA12_01_23583:scan:2524	0.91	6	NoID
mzspec:MSV000080030:P6_GG7v80_Palm_GG7_01_23845:scan:2427	0.91	6	NoID
mzspec:MSV000088606:210116_AR_03_AGE016_D04_1_POS:scan:19338	0.91	6	NoID
mzspec:MSV000084314:MSV000080030:scan:2008653	0.91	6	NoID
mzspec:MSV000081580:V9_BP3_RC3_01_15963:scan:2497	0.91	6	NoID
mzspec:MSV000080443:P2_LON_Vol8_H1_Head_GH1_01_33388:scan:2515	0.91	6	NoID
mzspec:MSV000081580:V12_BP2_RB2_01_15900:scan:2524	0.91	6	NoID
mzspec:MSV000080030:P2_1A10.V2PalmPalm_BA10_01_23471:scan:2559	0.91	6	NoID
mzspec:MSV000081580:V7_BP4_RD4_01_15920:scan:2504	0.91	6	NoID
mzspec:MSV000081816:Plate1_E2_GE2_01_6157:scan:2582	0.91	6	NoID
mzspec:MSV000082674:BC11_7C11.V10_BC11_01_398:scan:1336	0.91	6	NoID
mzspec:MSV000080030:P3_BH7v40_Palm_BH7_01_23761:scan:2557	0.91	6	NoID
mzspec:MSV000080030:P5_GH9v68_Index_GH9_01_23665:scan:2546	0.91	6	NoID
mzspec:MSV000080030:P6_GG8v80_Thumb_GG8_01_23846:scan:2492	0.91	6	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE12_01_5817:scan:2624	0.91	6	NoID
mzspec:MSV000080030:P2_1F8.v10ThumbThumb_BF8_01_23535:scan:2451	0.91	6	NoID
mzspec:MSV000086676:iterativeincluision_C3-list7:scan:10314	0.91	6	NoID
mzspec:MSV000082432:2G7_ V5_ RJaw_ D1H4_ W5_BG7_01_11381:scan:2480	0.91	6	NoID
mzspec:MSV000080030:P5_GC1v58_Thumb_GC1_01_23595:scan:2440	0.91	6	NoID
mzspec:MSV000080030:P5_GH10v68_Middle_GH10_01_24453:scan:2547	0.91	6	NoID
mzspec:MSV000080030:P3_BH8v40_Thumb_BH8_01_23762:scan:2568	0.91	6	NoID
mzspec:MSV000080030:P1_GH4v13_Thumb_GH4_01_24048:scan:2547	0.91	6	NoID
mzspec:MSV000080030:P2_1C10.v5IndexIndex_BC10_01_23500:scan:2558	0.91	6	NoID
mzspec:MSV000080030:P3_BD10v33_Index_BD10_01_23714:scan:2535	0.91	6	NoID
