USI	Cosine	Matching Peaks	Status
mzspec:MSV000082074:G79669_1x_BF8_01_19544:scan:307	0.85	4	NoID
mzspec:MSV000081665:G79669_1x_BF8_01_19544:scan:307	0.85	4	NoID
mzspec:MSV000084900:G79669_1x_BF8_01_19544:scan:307	0.85	4	NoID
mzspec:MSV000083010:G79669_1x_BF8_01_19544:scan:307	0.85	4	NoID
mzspec:MSV000084219:11823.BVC.1501.10.10_BH6_01_36275:scan:908	0.78	4	NoID
mzspec:MSV000083024:11823.BVC.1501.10.10_BH6_01_36275:scan:908	0.78	4	NoID
mzspec:MSV000086477:PLT1_D2_GD2_01_60242:scan:641	0.76	4	NoID
mzspec:MSV000086621:CMB-B003-C1-MSMS:scan:4294967295	0.75	4	NoID
mzspec:MSV000086621:CMB-B006-B2-MSMS:scan:4294967295	0.75	4	NoID
mzspec:MSV000086477:PLT1_D9_GD9_01_60243:scan:644	0.74	4	NoID
mzspec:MSV000086477:PLT1_D7_GD7_01_60229:scan:641	0.73	4	NoID
mzspec:MSV000086477:PLT1_C5_GC5_01_60223:scan:641	0.72	4	NoID
mzspec:MSV000086621:CMB-B004-B1-MSMS:scan:4294967295	0.72	4	NoID
mzspec:MSV000086477:PLT1_B1_GB1_01_60240:scan:642	0.71	4	NoID
mzspec:MSV000086477:PLT1_B8_GB8_01_60235:scan:650	0.71	4	NoID
mzspec:MSV000086477:PLT1_B3_GB3_01_60257:scan:635	0.7	4	NoID
