USI	Cosine	Matching Peaks	Status
mzspec:MSV000081151:NCD_C1_Ob2:scan:3262	0.77	9	NoID
mzspec:MSV000084314:MSV000082674:scan:488309	0.76	10	NoID
mzspec:MSV000083475:7D12_8_41_song-51-s001-a04:scan:2218	0.76	9	NoID
mzspec:MSV000082608:81697:scan:3260	0.76	9	NoID
mzspec:MSV000083475:1907_EMPv2_SIRIUS:scan:2218	0.76	9	NoID
mzspec:MSV000082608:81693:scan:2787	0.76	9	NoID
mzspec:MSV000082608:81860:scan:2789	0.75	9	NoID
mzspec:MSV000084020:QC_pool_1x_20190129092140:scan:2770	0.74	9	NoID
mzspec:MSV000082608:81526:scan:2796	0.74	9	NoID
mzspec:MSV000085120:BAX302_2x_BD5_01_23511:scan:1230	0.74	8	NoID
mzspec:MSV000081151:NCD_C1_KO4:scan:2506	0.74	8	NoID
mzspec:MSV000082608:81881:scan:2763	0.73	9	NoID
mzspec:MSV000079888:Corn06_Bsubt_C07:scan:83	0.73	9	NoID
mzspec:MSV000082608:81699:scan:2800	0.73	8	NoID
mzspec:MSV000081936:G73965_2x_2ul_RD10_01_19442:scan:1309	0.73	8	NoID
mzspec:MSV000083010:G73965_2x_2ul_RD10_01_19442:scan:1309	0.73	8	NoID
mzspec:MSV000081681:G73965_2x_2ul_RD10_01_19442:scan:1309	0.73	8	NoID
mzspec:MSV000082074:G73965_2x_2ul_RD10_01_19442:scan:1309	0.73	8	NoID
mzspec:MSV000084900:G73965_2x_2ul_RD10_01_19442:scan:1309	0.73	8	NoID
mzspec:MSV000082608:81783:scan:2772	0.72	9	NoID
mzspec:MSV000083647:00077E8342:scan:2419	0.72	9	NoID
mzspec:MSV000083647:00077E9B8E:scan:2196	0.72	9	NoID
mzspec:MSV000083647:00077E99C2:scan:2415	0.72	9	NoID
mzspec:MSV000083083:00077E99C2:scan:2415	0.72	9	NoID
mzspec:MSV000083083:00077E8342:scan:2419	0.72	9	NoID
mzspec:MSV000081482:20-F-01:scan:2294	0.72	9	NoID
mzspec:MSV000080183:20-F-01:scan:2294	0.72	9	NoID
mzspec:MSV000079888:Corn04_control_B02:scan:3559	0.72	9	NoID
mzspec:MSV000083083:00077EAA6B:scan:2903	0.72	9	NoID
mzspec:MSV000086014:W7_RE4_01_55564:scan:1610	0.72	9	NoID
mzspec:MSV000082650:M055_48:scan:2473	0.72	8	NoID
mzspec:MSV000083475:7H1_8_72_song-51-s005-a04:scan:2210	0.72	8	NoID
mzspec:MSV000082608:81857:scan:2797	0.72	8	NoID
mzspec:MSV000083475:1907_EMPv2_INN_GNPS_derep_format:scan:25273	0.72	8	NoID
mzspec:MSV000083475:1907_EMPv2_INN_GNPS:scan:25273	0.72	8	NoID
mzspec:MSV000082608:81838:scan:2774	0.72	8	NoID
mzspec:MSV000084909:TH_S2_CONT_5_Pre_01_GH10_01_51758:scan:1617	0.72	8	NoID
mzspec:MSV000082608:81823:scan:2790	0.72	8	NoID
mzspec:MSV000079598:30016:scan:4086	0.71	9	NoID
mzspec:MSV000080183:16-F-01:scan:2281	0.71	9	NoID
mzspec:MSV000084314:MSV000082323:scan:161623	0.71	9	NoID
mzspec:MSV000083647:00077E7AFB:scan:2415	0.71	9	NoID
mzspec:MSV000086131:Sample-1A4:scan:3476	0.71	9	NoID
mzspec:MSV000082608:81607:scan:2789	0.71	9	NoID
mzspec:MSV000084020:SDSF151_4:scan:2781	0.71	8	NoID
mzspec:MSV000089834:MS58_COO131_19:scan:7622	0.71	8	NoID
mzspec:MSV000083647:00077E94FC:scan:2909	0.71	8	NoID
mzspec:MSV000083083:00077E94FC:scan:2909	0.71	8	NoID
mzspec:MSV000083475:7G4_8_64_song-51-s003-a04:scan:2221	0.71	8	NoID
mzspec:MSV000082608:81692:scan:2787	0.71	8	NoID
mzspec:MSV000082608:81505:scan:2799	0.71	8	NoID
mzspec:MSV000084020:SDSF1394_6:scan:2755	0.71	8	NoID
mzspec:MSV000082608:81714:scan:2788	0.71	8	NoID
mzspec:MSV000079598:28202:scan:4341	0.7	10	NoID
mzspec:MSV000080518:10uL_MS2_QC_RB3_01_31583:scan:2740	0.7	10	NoID
mzspec:MSV000080183:15-F-01:scan:2289	0.7	9	NoID
mzspec:MSV000083647:00077E64B3:scan:2187	0.7	8	NoID
mzspec:MSV000083083:00077E64B3:scan:2187	0.7	8	NoID
mzspec:MSV000082608:81518:scan:2772	0.7	8	NoID
mzspec:MSV000086131:Sample-2F8:scan:3602	0.7	8	NoID
mzspec:MSV000079034:150116_EF_PMA_PSN475_NC-136-22-f_ddMS2_pos:scan:3586	0.7	8	NoID
mzspec:MSV000083647:00077E7A2E:scan:2914	0.7	8	NoID
