file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79354_5x_BC3_01_19277	-0.0	mzspec:MSV000084900:G79354_5x_BC3_01_19277:scan:96	1	0.92	5	MSV000084900	NoID	MSV000084900	G79354_5x_BC3_01_19277.mzXML	beef, dark red meat
mzspec:MSV000084900:G87415_1x_BA3_01_26135	-0.0	mzspec:MSV000084900:G87415_1x_BA3_01_26135:scan:75	1	0.92	5	MSV000084900	NoID	MSV000084900	G87415_1x_BA3_01_26135.mzXML	quinoa
mzspec:MSV000084900:G86800_1x_RH8_01_23399	-0.0	mzspec:MSV000084900:G86800_1x_RH8_01_23399:scan:93	1	0.91	4	MSV000084900	NoID	MSV000084900	G86800_1x_RH8_01_23399.mzXML	garbanzo bean
mzspec:MSV000084900:G79273_5x_rerun_BH2_01_20110	-0.0	mzspec:MSV000084900:G79273_5x_rerun_BH2_01_20110:scan:95	1	0.89	5	MSV000084900	NoID	MSV000084900	G79273_5x_rerun_BH2_01_20110.mzXML	quinoa
mzspec:MSV000084900:G75143_rerun_RB6_01_17554	-0.0	mzspec:MSV000084900:G75143_rerun_RB6_01_17554:scan:92	1	0.89	5	MSV000084900	NoID	MSV000084900	G75143_rerun_RB6_01_17554.mzXML	quinoa
mzspec:MSV000084900:G75130_rerun_5ul_RG9_01_17742	-0.0	mzspec:MSV000084900:G75130_rerun_5ul_RG9_01_17742:scan:93	1	0.89	4	MSV000084900	NoID	MSV000084900	G75130_rerun_5ul_RG9_01_17742.mzXML	quinoa
mzspec:MSV000084900:G75131_RH9_01_17783	-0.0	mzspec:MSV000084900:G75131_RH9_01_17783:scan:97	1	0.89	4	MSV000084900	NoID	MSV000084900	G75131_RH9_01_17783.mzXML	quinoa
mzspec:MSV000084900:G87366_RE9_01_26168	-0.0	mzspec:MSV000084900:G87366_RE9_01_26168:scan:88	1	0.88	4	MSV000084900	NoID	MSV000084900	G87366_RE9_01_26168.mzXML	marchigiana beef
mzspec:MSV000084900:G79301_1x_RA2_01_18786	-0.0	mzspec:MSV000084900:G79301_1x_RA2_01_18786:scan:94	1	0.87	5	MSV000084900	NoID	MSV000084900	G79301_1x_RA2_01_18786.mzXML	dragonfruit
mzspec:MSV000084900:G78881_5x_BG4_01_20037	-0.0	mzspec:MSV000084900:G78881_5x_BG4_01_20037:scan:96	1	0.86	4	MSV000084900	NoID	MSV000084900	G78881_5x_BG4_01_20037.mzXML	wheat berry
mzspec:MSV000084900:G83416_5x_RH6_01_21514	-0.0	mzspec:MSV000084900:G83416_5x_RH6_01_21514:scan:97	1	0.85	4	MSV000084900	NoID	MSV000084900	G83416_5x_RH6_01_21514.mzXML	quinoa
mzspec:MSV000084900:G75688_5x_BG11_01_20048	-0.0	mzspec:MSV000084900:G75688_5x_BG11_01_20048:scan:88	1	0.84	4	MSV000084900	NoID	MSV000084900	G75688_5x_BG11_01_20048.mzXML	quinoa
mzspec:MSV000084900:G75138_RE9_01_18374	-0.0	mzspec:MSV000084900:G75138_RE9_01_18374:scan:97	1	0.8	4	MSV000084900	NoID	MSV000084900	G75138_RE9_01_18374.mzXML	chia
mzspec:MSV000084900:G83400_5x_RF7_01_21489	-0.0	mzspec:MSV000084900:G83400_5x_RF7_01_21489:scan:102	1	0.79	4	MSV000084900	NoID	MSV000084900	G83400_5x_RF7_01_21489.mzXML	sunflower seed
