Dataset	Frequency
MSV000083388	152
MSV000083395	4
MSV000083396	17
MSV000083432	20
MSV000083436	20
MSV000083437	48
MSV000083446	224
MSV000083462	459
MSV000083463	54
MSV000083469	4
MSV000083470	5
MSV000083472	2
MSV000083475	122
MSV000083481	4
MSV000083482	16
MSV000083500	6
MSV000083523	107
MSV000083541	11
MSV000083559	2
MSV000083584	2
MSV000083593	196
MSV000083601	1
MSV000083612	64
MSV000083647	93
MSV000083652	15
MSV000083660	14
MSV000083664	160
MSV000083665	81
MSV000083666	84
MSV000083678	2
MSV000083689	517
MSV000083729	3
MSV000083734	95
MSV000083756	110
MSV000083757	6
MSV000083758	369
MSV000083759	23
MSV000083760	191
MSV000083766	31
MSV000083772	10
MSV000083773	31
MSV000083777	119
MSV000083789	32
MSV000083791	26
MSV000083798	41
MSV000083825	79
MSV000083835	63
MSV000083875	2
MSV000083888	10
MSV000083889	26
MSV000083956	320
MSV000083995	52
MSV000084008	24
MSV000084010	253
MSV000084016	122
MSV000084020	4
MSV000084053	2
MSV000084056	2
MSV000084060	31
MSV000084062	116
MSV000084063	1
MSV000084095	8
MSV000084099	518
MSV000084101	360
MSV000084107	118
MSV000084112	21
MSV000084119	3
MSV000084132	16
MSV000084187	9
MSV000084218	108
MSV000084219	103
MSV000084278	10
MSV000084314	62
MSV000084325	67
MSV000084391	2
MSV000084475	1254
MSV000084495	1
MSV000084554	20
MSV000084556	90
MSV000084576	108
MSV000084591	177
MSV000084595	22
MSV000084600	4
MSV000084610	118
MSV000084641	36
MSV000084652	7
MSV000084663	20
MSV000084674	53
MSV000084680	4
MSV000084681	81
MSV000084701	4
MSV000084734	791
MSV000084738	5
MSV000084753	75
MSV000084775	180
MSV000084783	38
MSV000084890	43
MSV000084900	2557
MSV000084904	147
MSV000084905	2
MSV000084907	20
MSV000084908	226
MSV000084909	72
MSV000084945	49
MSV000084951	22
MSV000085000	3
MSV000085018	7
MSV000085025	9
MSV000085042	2
MSV000085071	179
MSV000085119	189
MSV000085120	40
MSV000085129	155
MSV000085142	100
MSV000085153	11
MSV000085226	97
MSV000085256	178
MSV000085261	30
MSV000085326	29
MSV000085360	3
MSV000085370	14
MSV000085373	14
MSV000085389	357
MSV000085416	80
MSV000085446	6
MSV000085467	74
MSV000085480	18
MSV000085505	36
MSV000085519	1
MSV000085537	47
MSV000085555	18
MSV000085561	72
MSV000085582	2
MSV000085607	192
MSV000085619	3
MSV000085657	6
MSV000085724	191
MSV000085744	6
MSV000085769	33
MSV000085777	48
MSV000085779	45
MSV000085813	1
MSV000085840	16
MSV000085843	19
MSV000085844	11
MSV000085852	18
MSV000085858	2
MSV000085862	33
MSV000085870	60
MSV000085879	64
MSV000085925	16
MSV000085944	312
MSV000085991	111
MSV000086012	152
MSV000086013	82
MSV000086014	103
MSV000086015	26
MSV000086063	1
MSV000086064	1
MSV000086107	26
MSV000086131	43
MSV000086142	3
MSV000086158	109
MSV000086178	1
MSV000086207	6
MSV000086230	352
MSV000086236	1
MSV000086246	52
MSV000086270	501
MSV000086293	2
MSV000086348	47
MSV000086349	13
MSV000086360	68
MSV000086381	5
MSV000086415	233
MSV000086428	64
MSV000086455	81
MSV000086477	41
MSV000086482	72
MSV000086483	2
MSV000086522	13
MSV000086550	1014
MSV000086621	52
MSV000086639	146
MSV000086644	117
MSV000086673	47
MSV000086676	24
MSV000086721	185
MSV000086723	1
MSV000086760	33
MSV000086821	185
MSV000086830	85
MSV000086879	35
MSV000086882	8
MSV000086883	4
MSV000086884	6
MSV000086956	22
MSV000086989	6
MSV000087005	5
MSV000087021	115
MSV000087052	1
MSV000087087	34
MSV000087093	66
MSV000087130	370
MSV000087135	9
MSV000087141	9
MSV000087322	11
MSV000087354	16
MSV000087358	1
MSV000087364	113
MSV000087449	2
MSV000087522	15
MSV000087581	3
MSV000087588	14
MSV000087628	2
MSV000087629	3
MSV000087630	2
MSV000087646	20
MSV000087685	164
MSV000087728	119
MSV000087793	1
MSV000087800	11
MSV000087844	13
MSV000087854	351
MSV000087882	1
MSV000087904	1
MSV000087905	70
MSV000087991	5
MSV000087997	1
MSV000088021	7
MSV000088023	4
MSV000088040	62
MSV000088087	5
MSV000088137	21
MSV000088164	1
MSV000088187	7
MSV000088242	54
MSV000088255	23
MSV000088332	1
MSV000088335	24
MSV000088337	54
MSV000088420	89
MSV000088519	1
MSV000088546	180
MSV000088570	60
MSV000088594	1
MSV000088640	9
MSV000088645	308
MSV000088646	146
MSV000088661	7
MSV000088693	3
MSV000088697	5
MSV000088750	1
MSV000088770	1
MSV000088790	1
MSV000088821	53
MSV000088823	20
MSV000088829	1
MSV000088830	1
MSV000088842	98
MSV000088843	55
MSV000088872	1
MSV000088967	44
MSV000089070	1
MSV000089210	2
MSV000089249	1
MSV000089306	23
MSV000089310	2
MSV000089316	15
MSV000089459	34
MSV000089483	153
MSV000089491	46
MSV000089506	9
MSV000089518	21
MSV000089522	2
MSV000089523	5
MSV000089552	74
MSV000089558	3
MSV000089638	36
MSV000089653	28
MSV000089715	3
MSV000089725	20
MSV000089731	1
MSV000089732	1
MSV000089740	6
MSV000089808	20
MSV000089835	9
MSV000089837	18
MSV000089900	20
MSV000089937	10
MSV000090000	94
MSV000090012	1
