USI	Cosine	Matching Peaks	Status
mzspec:MSV000082380:Control_seed_4_5_days_inicio_raiz:scan:2126	0.89	4	NoID
mzspec:MSV000082380:FZB42_seed_3_5_days_inicio_raiz:scan:2155	0.89	4	NoID
mzspec:MSV000082380:1606-FZB42_seed_4_5_days_inicio_raiz:scan:2176	0.89	4	NoID
mzspec:MSV000083523:FZB42_seed_3_5_days_inicio_raiz:scan:2155	0.89	4	NoID
mzspec:MSV000083523:Control_seed_4_5_days_inicio_raiz:scan:2126	0.89	4	NoID
mzspec:MSV000083523:1606-FZB42_seed_4_5_days_inicio_raiz:scan:2176	0.89	4	NoID
mzspec:MSV000083523:FZB42_seed_4_5_days_inicio_raiz:scan:2127	0.89	4	NoID
mzspec:MSV000083523:1606_seed_6_5_days_inicio_raiz:scan:2142	0.89	4	NoID
mzspec:MSV000082380:FZB42_seed_4_5_days_inicio_raiz:scan:2127	0.89	4	NoID
mzspec:MSV000084674:Control_seed_4_5_days_inicio_raiz:scan:2126	0.89	4	NoID
mzspec:MSV000082380:Pect_seed_1_5_days_inicio_raiz:scan:2148	0.88	4	NoID
mzspec:MSV000082380:1606-FZB42_seed_3_5_days_inicio_raiz:scan:2150	0.88	4	NoID
mzspec:MSV000084674:Control_seed_3_5_days_inicio_raiz:scan:2116	0.88	4	NoID
mzspec:MSV000083523:1606-FZB42_seed_3_5_days_inicio_raiz:scan:2150	0.88	4	NoID
mzspec:MSV000082380:Control_seed_3_5_days_inicio_raiz:scan:2116	0.88	4	NoID
mzspec:MSV000082380:1606-Pect_seed_2_5_days_inicio_raiz:scan:2109	0.88	4	NoID
mzspec:MSV000083523:Control_seed_3_5_days_inicio_raiz:scan:2116	0.88	4	NoID
mzspec:MSV000082380:FZB42_seed_1_5_days_inicio_raiz:scan:2132	0.87	4	NoID
mzspec:MSV000083523:FZB42_seed_1_5_days_inicio_raiz:scan:2132	0.87	4	NoID
mzspec:MSV000086360:Stem5_3610_3:scan:2306	0.85	4	NoID
mzspec:MSV000082382:Stem5_3610_3:scan:2306	0.85	4	NoID
mzspec:MSV000080335:1_patient_4:scan:2222	0.84	5	NoID
mzspec:MSV000080335:2_blue_col_5:scan:2285	0.84	5	NoID
mzspec:MSV000080335:2_blue_col_4:scan:2229	0.84	5	NoID
mzspec:MSV000084900:G78986_RB2_01_17537:scan:1393	0.84	4	NoID
mzspec:MSV000081936:G78986_RB2_01_17537:scan:1393	0.84	4	NoID
mzspec:MSV000083010:G78986_RB2_01_17537:scan:1393	0.84	4	NoID
mzspec:MSV000084734:G78986_RB2_01_17537:scan:1393	0.84	4	NoID
mzspec:MSV000081683:G78986_RB2_01_17537:scan:1393	0.84	4	NoID
mzspec:MSV000082074:G78986_RB2_01_17537:scan:1393	0.84	4	NoID
mzspec:MSV000083756:Tomato-5MeOH-5ACN_RC7_129:scan:1690	0.83	4	NoID
mzspec:MSV000080335:1_orange_col_3:scan:2167	0.82	5	NoID
mzspec:MSV000080188:Bsub_B04:scan:2141	0.82	4	NoID
mzspec:MSV000080335:1_green_col_5:scan:2196	0.82	4	NoID
mzspec:MSV000080335:1_green_col_6:scan:2246	0.82	4	NoID
mzspec:MSV000080335:2_blue_col_6:scan:2246	0.81	4	NoID
mzspec:MSV000080188:Control_B04:scan:2138	0.81	4	NoID
mzspec:MSV000084314:MSV000080335:scan:2619	0.8	5	NoID
mzspec:MSV000080188:Bsub_B05:scan:2053	0.8	4	NoID
mzspec:MSV000080335:2_purp5_col_7:scan:2225	0.8	4	NoID
mzspec:MSV000079446:Flower-imature_P1-C-5_01_29023:scan:549	0.8	4	NoID
mzspec:MSV000080335:2_silver_col_11:scan:2170	0.79	4	NoID
mzspec:MSV000079446:Flower-Petal_P1-E-11_01_28971:scan:550	0.78	4	NoID
mzspec:MSV000085119:P2_B7_BF3_01_54613:scan:1038	0.78	4	NoID
mzspec:MSV000080188:Control_no_soil_C03:scan:2136	0.77	4	NoID
mzspec:MSV000080335:1_green_col_4:scan:2219	0.77	4	NoID
mzspec:MSV000083789:pos_Cd10MYY_38:scan:1900	0.76	5	NoID
mzspec:MSV000080188:Control_no_soil_F02:scan:2124	0.74	4	NoID
mzspec:MSV000079679:228_FF13_FOOD_BA4_01_18586:scan:2538	0.73	4	NoID
mzspec:MSV000085119:P1_D4_GD4_01_53409:scan:1008	0.7	4	NoID
