Row_ID	p_volc_dir|groups|oily-norm	p_volc_dir|base|sebum	p_volc_dir|base|skicon
1052	-0.654	-0.283	0.998
1053	1.454	1.316	0.129
1054	-0.52	-0.75	-0.567
1055	0.157	0.23	-0.213
1056	-0.159	0.008	1.319
1057	0.11	0.331	-0.086
1058	-1.405	-2.352	0.888
1059	-0.289	0.131	0.002
1060	1.088	0.931	-0.387
1061	-0.38	0.053	0.506
1063	0.345	0.799	0.143
1064	0.934	1.06	0.296
1065	0.293	0.291	-0.08
1066	0.123	0.059	-0.007
1067	-0.349	-0.031	0.404
1068	-0.979	-1.984	0.291
1069	0.025	0.08	-0.001
1070	-1.196	-0.833	0.995
1071	-0.121	-0.069	-1.14
1072	-1.569	-2.069	0.625
1073	0.077	0.186	1.184
1074	0.353	0.74	0.417
1075	0.853	0.838	0.202
1076	-1.795	-1.776	0.658
1078	-0.251	0.104	0.801
1079	0.204	0.019	-0.225
1080	0.111	0.233	-0.341
1081	-0.17	-0.175	-0.02
1082	-0.991	-0.949	0.128
1083	-0.763	-0.576	0
1085	0.3	1.52	-0.721
1087	-0.906	-0.311	0.304
1088	0.279	0.524	0.081
1089	-0.399	-0.193	0.131
1090	-0.213	-0.339	0.841
1091	-0.378	-0.21	0.063
1092	0.694	2.003	0.06
1093	-0.007	0.044	-0.193
1095	-2.387	-2.646	0.929
1096	-0.371	0.052	0.867
1097	0.688	0.173	-0.187
1098	-0.179	-0.143	-0.363
1099	-0.209	-0.274	2.038
1100	-2.74	-3.645	1.102
1101	0.237	0.352	-0.068
1102	-0.662	-0.915	0.948
1103	-0.37	0.072	0.707
1104	-0.924	-1.241	-0.531
1105	0.353	0.734	0.254
1106	-1.15	-1.053	0.173
1107	0.603	0.667	0.326
1108	0.022	0.556	1.268
1109	1.664	2.416	-0.201
1110	-0.104	0.057	-0.028
1112	0.258	0.788	0.464
1113	-0.84	-1.25	0.135
1114	-0.628	-0.643	0.11
1115	0.028	0.504	0.159
1116	-0.398	-0.473	0.091
1117	0.727	1.153	0.429
1118	-0.147	-0.152	0.106
1119	-0.278	0.103	0.406
1120	-0.11	-0.273	0.23
1121	-0.411	-0.257	0.136
1122	-1.336	-1.225	0.728
1123	-0.978	-1.195	1.423
1125	0.435	0.284	-0.228
1126	-0.139	0.017	0.182
1127	-0.218	-0.079	-0.11
1128	0.259	0.348	0.09
1130	0.719	0.754	-0.26
1131	-0.617	-0.397	-0.95
1132	-0.255	-0.572	-0.094
1133	-0.528	-0.509	0.006
1134	-0.496	-0.133	-0.022
1135	-0.775	-1.491	-0.345
1136	-0.491	-0.271	0.724
1137	-0.512	-0.897	0.516
1139	-1.454	-0.733	0.563
1140	-0.148	0.117	0.058
1141	0.903	0.626	0.05
1142	-4.536	-5.249	1.019
1143	0.153	0.607	1.015
1144	0.05	0.017	0.233
1145	0.152	0.161	-0.747
1146	0.288	0.739	-0.697
1147	0.028	-0.037	-0.535
1148	-1.194	-1.58	0.776
1149	0.039	-0.077	0.14
1150	0.5	0.811	-0.088
1153	-0.703	-0.348	0.545
1154	-0.803	-1.374	-0.232
1155	0.015	0.508	0.451
1156	-0.295	-0.163	-0.186
1157	-0.757	-0.555	0.576
1158	-0.602	-1.237	0.545
1159	0.101	0.211	0.087
1161	0.166	0.309	0.143
1162	0.219	0.597	-0.21
1164	0.054	0.015	-1.161
1165	-0.181	-0.112	-0.48
1167	0.749	0.545	-1.1
1168	-0.031	0.183	0.627
1169	-0.034	0.05	-0.059
1170	0.134	-0.091	-0.471
1171	-1.096	-0.483	1.986
1172	0.564	0.681	-2.513
1173	0.439	0.372	1.068
1175	0.001	0.011	0.471
1176	1.237	0.985	-0.756
1177	-0.632	-0.967	0.162
1178	0.182	0.017	-0.458
1179	-0.419	-0.443	-0.024
1180	-0.812	-1.423	-0.325
1181	1.285	1.264	0.116
1182	-0.681	-1.166	0.482
1183	0.859	0.454	-0.055
1184	-0.329	-0.198	-0.484
1185	-1.669	-1.675	1.311
1187	0.721	1.235	0.601
1188	-0.165	0.279	-0.628
1190	-2.729	-3.882	2.425
1191	-0.629	-0.379	-0.396
1192	0.716	0.662	-0.072
1193	-0.869	-1.144	-0.329
1194	0.33	0.317	-0.983
1196	0.492	0.194	1.359
1197	1.647	2.653	-0.456
1198	-0.396	-0.44	-0.147
1199	0.11	0.087	0.858
1200	0.638	0.622	0.045
1201	-0.147	-0.514	0.661
1202	0.155	-0.292	-0.012
1203	-1.013	-0.35	0.695
1204	0.59	1.064	-0.092
1205	0.066	0.186	0.102
1206	0.554	0.856	-0.818
1207	0.123	0.248	0.281
1208	-1.095	-0.534	0.399
1209	-0.138	-0.444	1.072
1210	0.003	0.141	-0.716
1211	-0.351	-0.966	-0.455
1212	0.395	0.192	-0.557
1213	2.01	2.664	0.008
1214	-0.301	0.004	0.808
1215	-0.088	-0.887	0.279
1216	-0.601	0.081	0.244
1217	-0.173	-0.371	-0.253
1218	-0.545	-0.007	1.104
1219	-1.224	-1.278	0.741
1220	0.078	0.265	-0.624
1221	-0.491	-0.231	0.106
1222	-1.318	-1.058	0.156
1223	0.309	1.421	-1.149
1224	-0.624	-1.501	0.332
1225	0.131	-0.001	-0.786
1226	-0.429	-0.438	0.594
1227	-0.097	-0.059	1.08
1228	-0.046	-0.155	0.351
1229	-0.115	-0.436	0.143
1230	0.159	0.402	0.923
1231	0.11	-0.343	0.03
1232	-0.269	-0.735	0.034
1233	-0.907	-2.142	0.08
1234	0.735	0.212	-1.736
1235	-0.38	-0.582	-0.221
1236	0.06	0.063	-0.565
1237	0.018	-0.58	-0.455
1239	-0.537	-0.719	0.121
1240	-1.923	-1.707	0.588
1242	-1.046	-0.718	0.246
1243	-0.126	0.116	-0.306
1244	-0.368	-0.313	-2.621
1245	-0.917	-0.408	0.267
1246	-0.131	-1.022	-0.583
1247	0.424	0.292	-0.421
1248	-0.052	-0.084	-0.473
1249	-0.143	0.113	-0.065
1250	-1.576	-1.479	0.135
1251	0.718	0.749	0.305
1252	-0.067	-0.026	-0.932
1253	-1.458	-1.271	0.649
1254	-0.59	-0.215	0.736
1255	-0.228	-0.143	0.558
1256	0.624	0.611	0.106
1257	-0.827	-0.541	0.332
1258	-0.289	-0.86	-0.194
1259	0.046	-0.045	0.329
1261	-0.061	-0.193	-0.026
1262	-0.127	-0.714	0.151
1263	-1.477	-0.796	0.203
1264	-0.136	0.248	-1.044
1265	-0.609	-0.777	0.39
1266	-0.033	-0.31	-0.153
1267	-0.517	-0.497	0.14
1268	-1.728	-0.717	-0.016
1270	0.113	0.156	-0.077
1271	-0.702	-0.444	0.313
1272	-0.053	-0.311	-0.633
1273	0.271	-0.037	-2.832
1274	-0.505	-0.063	-1.267
1275	-0.1	0.046	-0.18
1278	-0.309	0.145	0.277
1279	-0.648	0.145	0.33
1280	-0.066	-0.521	0.061
1281	0.263	-0.09	-0.54
1282	-0.71	-1.507	0.64
1283	-0.08	-0.279	-0.097
1284	-0.592	0.083	-0.003
1285	-0.383	-0.206	1.241
1286	0.265	-0.152	-0.002
1289	1.796	2.487	-0.169
1290	-0.293	-0.137	0.153
1291	-1.16	-0.75	0.676
1292	-0.043	-0.486	-0.485
1293	0.031	0.161	1.074
1295	-0.827	-0.755	-0.303
1296	0.996	0.862	0.248
1297	-0.261	-0.385	-0.051
1298	0.111	0.197	-0.203
1299	-0.018	-0.577	0.262
1300	0.062	-0.001	-0.229
1301	0.018	0.04	0.231
1302	-0.117	-0.388	-0.167
1303	-0.064	-0.528	-0.298
1304	-0.497	-0.443	-0.212
1305	-0.496	-0.911	0.362
1307	0.6	1.097	-0.173
1309	-0.174	-0.317	0.074
1310	0.302	0.109	-0.332
1311	-1.026	-0.537	-0.26
1312	-0.094	-0.071	-0.218
1313	0.252	-0.03	-0.386
1314	-0.019	0.002	-0.362
1316	0.109	0.59	0.234
1317	-0.762	-0.643	0.772
1318	0.11	0.489	-0.066
1320	-0.057	0.377	1.564
1321	-0.676	-0.682	0.368
1322	1.146	1.54	0.133
1323	-0.175	-0.218	-0.077
1324	-0.245	-0.032	-1.387
1325	-0.21	0.027	1.433
1326	-0.369	-0.548	0.265
1327	-4.712	-5.757	2.196
1328	0.044	0.143	0.119
1330	-0.405	-0.299	-0.108
1331	-0.189	-0.077	0.04
1333	-0.107	-0.73	0.05
1334	-0.816	-1.444	0.542
1335	-0.025	0.349	0.135
1336	-0.833	-0.402	-0.114
1337	-0.921	-1.168	0.004
1338	1.286	1.517	-0.263
1339	-0.104	-0.841	0.364
1342	-0.109	-0.267	0.017
1343	-1.061	-0.705	-0.009
1344	1.417	2.258	-0.23
1345	-0.847	-0.421	-0.856
1348	-0.015	-0.211	-0.845
1350	1.976	2.617	-0.356
1351	0.063	-0.404	-0.103
1353	-0.495	-0.52	-0.046
1355	0.075	-0.031	0.315
1356	0.151	0.655	-1.15
1357	-1.712	-1.923	-0.039
1358	-0.911	-1.209	1.297
1359	0.294	0.671	-0.197
1361	-0.393	-0.05	0.119
1362	-0.743	-1.469	0.507
1363	-0.111	-0.194	1.325
1364	0.428	0.107	-0.766
1367	-0.219	-0.303	-0.132
1368	-0.888	-0.523	1.552
1369	0.217	0.333	-0.728
1371	-0.097	-0.478	-0.162
1372	-0.176	-0.328	-0.698
1373	-1.026	-0.509	0.511
1374	0.257	0.479	-0.362
1375	-0.368	-0.259	-0.189
1377	-2.142	-1.42	0.777
1378	0.069	0.473	0.018
1379	-0.099	-0.157	0.033
1380	-1.014	-0.478	0.121
1381	1.23	1.526	-0.369
1382	-0.283	-0.03	-0.125
1383	-0.928	-0.942	0.209
1384	-0.096	0.015	0.617
1385	-0.686	-0.758	0.964
1387	-0.875	-0.878	-0.521
1388	-0.006	-0.232	-0.221
1389	-0.777	-1.587	1.664
1390	-0.295	-0.587	0.056
1392	-0.024	0.107	0.578
1393	0.017	0.488	-0.201
1394	-0.995	-0.518	-0.152
1395	0.251	0.672	-0.08
1396	-0.01	-0.11	0.335
1397	0.141	0.733	0.213
1398	-0.481	-0.208	0.906
1399	1.97	2.206	-0.505
1400	0.189	0.197	-0.462
1401	1.268	0.506	-0.557
1403	-0.034	-0.46	-0.309
1404	-0.666	-1.327	1.018
1405	-0.904	-0.457	1.006
1406	0.064	0.285	0.104
1407	0.09	0.136	0.084
1408	-0.388	0.332	-0.146
1410	-1.285	-1.63	0.097
1412	-0.737	-0.722	-0.003
1413	-0.401	0.042	0.486
1415	0.191	0.765	0.14
1416	-0.216	-0.261	-0.293
1417	-0.956	-0.823	0.237
1418	1.58	2.265	0.046
1421	1.586	2.669	0.251
1422	0.806	0.419	0.346
1423	1.203	0.908	0.832
1424	-0.052	-0.044	-0.037
1427	0.173	0.617	0.316
1429	-1.836	-1.605	0.658
1430	-1.412	-1.344	0.706
1431	0.282	0.116	1.098
1432	1.519	3.522	-0.55
1437	0.719	0.565	0.591
1438	0.268	0.187	0.807
1439	1.344	3.331	-0.037
1441	2.337	2.28	0.567
1444	0.164	0.468	1.798
1445	-0.201	0.013	0.102
1446	-1.777	-1.595	0.579
1448	0.023	-0.261	0.034
1449	0.209	0.305	-0.382
1450	1.389	2.487	0.39
1451	-1.17	-0.503	1.097
1452	1.134	1.649	-0.3
1453	-0.269	0.003	-0.658
1454	0.441	0.733	0.087
1455	-0.08	0.106	0.488
1456	1.447	2.799	0.665
1458	0.397	0.566	-0.693
1459	1.724	2.585	0.2
1460	-0.084	-0.065	0.002
1461	-0.081	0.42	0.166
1462	-0.72	-0.408	1.476
1463	0.259	-0.078	1.593
1464	0.246	1.034	0.078
1465	0.511	1.81	0.539
1466	-1.238	-1.63	0.877
1467	-0.735	-0.473	0.962
1468	1.07	1.752	0.877
1469	1.499	1.57	0.485
1471	0.304	0.925	0.432
1472	-0.477	-0.473	0.274
1474	-0.026	-0.211	-0.972
1475	0.477	0.795	1.745
1476	-0.119	0.045	0.529
1477	-0.201	-0.294	1.543
1479	-0.004	-0.023	0.848
1480	2.401	1.96	0.364
1482	-0.319	-0.153	0.121
1484	-0.559	-0.226	0.52
1485	-0.347	-0.458	-0.495
1486	-0.178	-0.54	-0.574
1487	-0.398	-0.017	0.705
1488	-0.472	-0.245	0.512
1490	0.038	0.324	0.787
1492	1.114	0.802	0.708
1493	1.781	2.23	0.306
1494	-0.026	0.162	1.312
1496	-0.5	-0.087	-0.151
1497	-0.931	-1.014	0.791
1498	-0.385	0.104	-0.454
1499	-0.091	-0.009	0.213
1500	0.321	0.095	-0.269
1501	0.243	0.254	-0.139
1502	0.121	-0.248	1.106
1503	1.301	1.535	-2.862
1505	0.125	0.292	0.171
1507	0.351	0.812	0.124
1509	0.221	0.012	0.595
1510	1.396	2.891	-0.445
1511	-0.749	-0.691	0.19
1513	-1.777	-1.309	0.738
1514	0.262	0.871	0.829
1515	-0.834	-0.782	0.214
1517	0.184	-0.03	-0.199
1519	-1.201	-0.685	0.827
1520	-0.84	-0.469	1.039
1521	-0.587	-0.564	0.701
1522	-0.537	-0.682	0.175
1523	0.177	0.008	-1.076
1524	0.164	0.458	1.103
1525	0.017	0.218	0.242
1526	-0.323	-0.413	-0.094
1527	0.336	0.892	0.604
1528	0.97	2.103	-0.478
1529	-0.383	-1.099	0.454
1531	0.212	-0.142	1.839
1532	0.858	0.94	2.194
1533	0.755	0.174	1.511
1536	0.15	-0.008	-0.459
1538	-0.109	-0.131	0.119
1539	1.597	2.076	1.066
1540	-0.012	0.215	1.333
1542	-0.839	-0.856	0.672
1544	0.341	1.036	0.62
1545	0.735	0.378	0.358
1546	0.359	0.398	0.184
1548	-1.503	-1.416	1.849
1549	-0.79	-0.409	0.857
1551	-0.394	-0.434	0.059
1553	-0.138	0.027	0.041
1554	0.043	0.093	0.393
1555	0.145	0.15	0.077
1556	-0.5	-0.598	-0.71
1557	0.14	-0.025	0.669
1560	-1.937	-1.604	0.304
1561	-0.808	-0.53	0
1562	-0.041	-0.051	-1.109
1563	-0.111	-0.406	-0.452
1564	0.063	0.016	-0.324
1565	-0.266	-0.59	-0.13
1566	-0.207	-0.268	-0.052
1567	-0.266	-0.151	0.209
1568	-0.119	-0.303	-0.922
1569	-0.037	0.5	-0.047
1570	-1.882	-1.266	2.169
1571	0.767	1.174	1.729
1572	0.309	0.07	-0.418
1573	0.15	0.421	-0.336
1574	0.882	0.828	-0.534
1575	-1.46	-1.211	0.46
1576	1.291	1.355	0.108
1577	-0.635	-0.64	2.752
1578	0.659	0.656	-0.308
1580	-0.344	-1.183	0.027
1581	-0.333	-0.204	1.405
1582	1.053	1.688	0.285
1583	-0.626	-0.623	0.52
1584	1.048	1.198	0.066
1585	-0.267	-0.232	0.711
1586	-2.09	-0.812	0.571
1588	0.893	0.59	-0.556
1589	0.17	-0.001	0.091
1590	-0.291	-0.179	0.149
1591	-0.498	-0.663	-0.594
1592	-0.375	-0.37	0.54
1593	-0.406	-0.292	-0.598
1594	-1.098	-2.01	0.225
1595	3.825	5.379	-0.689
1596	-1.56	-1.311	1.874
1599	0.049	0.276	-0.099
1606	-0.274	-0.995	-0.252
1607	0.465	0.939	0.547
1608	0.363	0.767	0.049
1609	0.019	-0.631	-0.67
1613	-0.378	-0.774	0.297
1614	-0.339	-0.942	0.604
1615	-0.326	-0.322	0.504
1616	-0.079	-0.276	-0.239
1617	-0.99	-1.196	0.292
1618	-0.407	-0.745	0.729
1619	0.128	-0.341	0.063
1620	0.059	-0.513	-0.188
1621	-0.007	-0.402	0.234
1622	0.214	-0.078	-0.572
1623	-0.454	-1.221	0.591
1626	-0.162	-0.388	-0.561
1627	0.32	-0.131	-0.136
1628	-2.221	-1.636	2.04
1630	-0.209	-0.608	-0.45
1631	0.008	-0.345	-0.729
1632	-0.196	-0.523	-0.361
1633	-0.009	-0.41	-0.12
1634	-1.448	-2.851	1.666
1635	0.116	0.014	-1.058
1636	-0.024	-0.519	-0.107
1637	0.164	0.523	0.284
1638	0.266	-0.144	-0.647
1639	-0.575	-0.798	-2.019
1640	-0.33	-0.606	0.109
1641	-0.201	-0.878	-0.365
1642	0.377	-0.217	-0.115
1643	0.268	-0.238	-0.608
1644	-0.426	-0.566	0.127
1646	0.191	0.162	-0.687
1647	-1.172	-1.494	0.711
1648	0.056	-0.573	-0.688
1649	-0.036	-0.143	-0.424
1650	0.108	-0.297	-0.146
1651	0.173	-0.501	-0.632
1652	-0.267	-0.573	-0.467
1653	0.08	-0.01	-0.63
1654	0.349	0.28	-1.124
1655	-0.213	-1.081	0.076
1656	1.289	1.688	-0.155
1657	0.341	0.05	-0.321
1658	0.077	-0.092	-1.564
1659	-1.453	-0.72	0.12
1660	0.028	-0.219	-0.823
1661	0.211	0.134	-0.161
1663	-0.495	-0.502	-0.136
1664	-0.982	-0.94	0.706
1665	0.011	-0.018	-0.348
1666	0.203	-0.289	0.472
1667	-0.376	-0.118	0.225
1669	0.236	-0.175	-1.164
1670	0.001	-0.632	-0.684
1671	-0.058	-0.662	0.628
1674	-0.053	-0.587	0.01
1675	-0.028	-0.284	-1.904
1677	0.159	-0.156	0.371
1679	0.246	-0.194	0.272
1681	-0.179	-0.339	-0.713
1683	-0.187	-0.164	0.207
1685	-0.022	-0.452	-0.597
1686	-0.566	-0.759	1.33
1687	-0.375	-0.096	0.022
1688	-0.085	-0.2	-0.606
1689	-0.872	-0.898	2.028
1690	0.497	0.026	-0.877
1691	-0.022	-0.185	-0.017
1693	0.238	0.305	-0.411
1695	0.175	-0.032	0.007
1696	0.281	-0.136	-0.195
1697	0.219	-0.196	-0.915
1698	-0.031	-0.228	-0.587
1699	-0.512	-0.65	0.742
1701	-1.992	-1.988	0.08
1702	-0.233	-1.123	0.706
1703	-0.319	-0.716	-0.911
1704	0.121	-0.346	-1.157
1705	-0.29	-1.121	0.021
1706	0.725	0.314	-0.907
1707	-0.41	-1.452	0.888
1708	0.003	-0.27	-0.894
1710	-0.408	-0.019	-0.13
1711	-0.042	-0.017	-0.552
1712	0.394	0.145	-0.414
1713	-0.314	-0.282	-0.028
1714	-0.051	-0.76	-0.007
1716	0.165	-0.173	-0.467
1717	-0.527	-0.763	1.217
1718	0.022	-0.084	-0.09
1719	-1.013	-0.85	-0.189
1720	-0.553	-0.291	0.421
1721	-0.252	-0.244	0.923
1722	0.127	0.09	-0.271
1723	-0.176	-0.471	-0.535
1724	0.213	0.466	-0.524
1725	0.42	-0.032	-0.797
1726	-1.667	-2.452	1.775
1727	-0.009	-0.132	-0.539
1728	-0.091	-0.239	-0.167
1729	0.022	-0.038	-0.031
1730	0.146	-0.204	-0.792
1731	-0.016	-0.515	-0.603
1732	-0.369	-0.615	0.419
1733	0.05	-0.192	0.772
1734	0.748	0.74	-1.102
1735	-0.09	-0.219	-0.445
1736	-1.593	-2.899	1.299
1737	-0.325	-0.628	0.42
1738	-0.053	-0.265	-0.442
1739	0.469	0.479	-0.258
1740	-0.179	-0.442	0.171
1741	0.277	-0.199	-0.075
1742	-0.751	-1.055	0.697
1743	0.434	0.246	-0.194
1744	-0.282	-0.513	0.676
1745	-0.88	-0.879	-0.945
1746	-0.153	-0.656	-0.417
1748	-1.051	-0.363	-0.213
1750	-0.09	-0.417	-1.335
1751	-0.03	0.081	-0.224
1752	-0.709	-0.128	-0.388
1753	-0.637	-2.814	1.517
1754	0.192	0.139	0.181
1755	0.03	-0.157	0.58
1757	-0.663	-0.268	-0.003
1758	0.231	-0.066	-0.44
1759	-0.271	-0.066	-0.883
1760	-0.545	-0.625	-0.052
1762	-0.283	-0.085	0.203
1764	-1.295	-1.25	0.49
1765	0.529	0.539	-0.59
1766	0.242	0.104	0.185
1767	0.036	-0.544	-1.092
1768	0.275	0.057	0.229
1770	-0.121	-0.162	-0.495
1771	-0.818	-0.615	0.262
1772	-0.31	-0.328	-0.191
1774	-0.173	0.098	-0.075
1775	0.111	0.001	-1.377
1777	0.079	0.545	0.747
1778	-0.213	-0.184	-0.126
1779	-0.233	-0.472	-0.076
1782	-0.243	-0.092	0.666
1783	0.584	0.765	0.005
1785	0.304	0.496	0.532
1787	0.521	0.134	-0.34
1789	0.151	0.215	-0.067
1790	0.13	-0.23	-0.605
1791	-1.634	-2.001	0.95
1792	0.216	0.184	-0.123
1794	0.572	0.145	-1.282
1795	-0.116	-0.7	1.37
1797	-0.424	-0.498	1.53
1798	0.624	0.295	-1.408
1799	-0.06	-0.675	-0.417
1800	-0.039	-0.209	0.061
1801	-1.046	-0.203	-0.637
1804	-0.662	-0.838	-0.066
1805	-0.854	-0.66	0.759
1806	-1.02	-0.723	0.351
1807	0.441	-0.061	-0.634
1808	-0.398	-0.037	-0.005
1809	-0.142	0.108	-0.077
1811	0.443	-0.148	-1.341
1812	-0.518	-0.76	-0.352
1813	-0.227	-0.934	-0.038
1814	0.191	-0.099	-0.575
1815	0.034	-0.333	-0.442
1816	-0.011	-0.337	-0.424
1817	0.227	0.398	-0.169
1818	0.641	0.593	-0.059
1820	0.061	0.016	-0.379
1821	-0.457	-0.297	-0.094
1822	0.276	-0.22	-0.682
1823	-0.453	-0.717	0.27
1824	-0.471	-0.788	-0.01
1825	-0.482	-1.405	1.249
1826	-0.637	-0.107	-0.75
1827	0.202	-0.087	-0.435
1828	-0.175	-0.425	-0.474
1829	-0.292	0.078	-1.119
1830	1.244	0.657	-0.434
1831	0.25	0.089	-0.664
1832	-0.133	-0.182	-0.431
1833	0.582	1.411	-0.386
1834	0.413	0.04	-1.391
1835	-0.317	-0.85	-0.492
1837	-0.039	0.176	-0.42
1838	-0.207	-0.167	-0.385
1839	-0.338	-0.137	-0.004
1840	-0.557	-1.746	1.417
1841	-0.034	-0.343	-1.709
1842	-0.095	0.196	0.263
1843	0.509	0.342	-0.576
1844	0.017	-0.192	-0.631
1845	-0.177	-0.802	-0.923
1847	-1.095	-1.66	1.329
1850	-0.498	-0.99	-0.199
1851	-1.205	-2.739	-0.135
1852	-0.411	-0.227	0.606
1853	-0.123	0.171	-0.022
1854	0.159	0.882	0.511
1855	-0.036	-0.062	-0.934
1857	0.134	-0.179	-0.193
1858	-0.708	-0.534	-0.048
1860	-0.177	-0.579	0.184
1862	-0.473	-0.134	0.005
1865	0.405	0.176	0.363
1866	-0.035	-0.468	0.341
1867	0.609	0.306	0.451
1868	0.722	0.137	-1.752
1869	0.281	0.578	-0.441
1870	1.686	0.908	-0.107
1871	-0.706	-0.157	-0.183
1872	-0.393	-1.812	1.452
1873	-0.511	-0.718	-0.011
1874	-0.494	-0.679	0.002
1875	-0.547	-0.189	-0.155
1876	-0.785	-1.098	0.47
1877	-0.011	0.086	-0.762
1878	0.109	0.167	2.065
1879	0.206	0.372	-1.118
1880	-0.544	-0.622	-0.073
1881	0.908	0.907	0.056
1882	-1.291	-2.359	0.48
1883	-0.465	-1.517	0.524
1884	0.538	0.44	-0.917
1885	-0.543	-0.494	0.257
1887	0.046	-0.09	-1.298
1888	0.455	0.754	-0.25
1889	0.339	0.329	-0.891
1890	0.058	-0.179	-0.338
1891	0.58	0.123	-0.616
1892	0.565	0.896	-1.315
1893	-0.74	-0.289	1.647
1895	0.048	-0.002	-1.063
1896	-0.159	0.284	-0.141
1897	0.388	-0.136	-0.734
1899	0.089	-0.089	-0.195
1900	-0.547	-0.166	-0.354
1901	0.545	0.52	0.19
1902	0.568	0.148	-1.567
1903	-0.217	-0.815	-0.084
1904	-0.148	-0.32	0.204
1905	-0.523	-0.196	-0.197
1908	-0.055	-0.899	-0.123
1909	0.144	-0.302	-0.543
1910	0.006	-0.031	-0.465
1911	1.171	1.684	-0.272
1912	-0.046	-0.543	-0.136
1914	-1.121	-1.419	0.583
1915	-1.183	-0.944	-0.446
1916	-0.455	-0.355	-0.446
1917	0.153	-0.329	0.264
1918	-0.592	-0.141	0.217
1919	0.748	0.18	-0.995
1920	0.447	0.411	-2.196
1921	-1.51	-1.915	1.19
1922	0.246	0.111	-1.526
1923	-0.061	-0.358	-0.05
1925	1.376	0.794	-1.268
1926	-0.009	-0.18	0.898
1927	-0.783	-0.566	-0.525
1928	-0.016	-0.419	-0.646
1929	-0.876	-0.378	-0.429
1930	0.556	0.112	-0.652
1932	-1.042	-1.257	0.757
1933	0.28	0.422	-1.773
1934	0.261	0.955	-0.348
1935	-0.889	-1.29	0.394
1936	-0.161	0.02	1.56
1937	0.01	-0.019	0.011
1940	-0.31	0.368	0.641
1941	-0.122	-0.213	0.021
1942	0.004	-0.407	-0.994
1943	-1.007	-0.264	-0.07
1944	-0.204	-0.034	-0.76
1945	0.044	0.045	-1.089
1946	0.163	0.101	-0.054
1948	-0.495	-0.899	0.023
1949	0.731	0.244	-0.616
1950	-0.463	-0.372	0.943
1951	0.314	0.003	-0.629
1952	-1.397	-1.284	-0.541
1954	-0.383	0.259	0.573
1957	-0.633	-0.391	-0.137
1958	-0.747	-1.114	-0.485
1959	-0.072	0.11	0.2
1960	-0.132	-0.209	-1.165
1961	-0.449	-0.625	0.235
1962	-0.948	-0.303	0.368
1963	-0.04	-0.23	-1.007
1964	0.648	0.192	-0.154
1968	-0.056	-0.188	-1.065
1969	-1.033	-0.961	1.178
1970	0.555	1.195	-0.125
1971	-2.61	-3.098	1.596
1972	0.441	-0.012	-0.042
1973	-1.627	-2.067	0.895
1974	-0.101	-0.1	0.406
1975	0.622	0.011	-0.864
1976	-0.698	-1.204	0.133
1977	-1.119	-1.584	-0.454
1978	0.018	-0.083	1.022
1979	-1.654	-1.554	0.284
1980	-0.405	-0.697	-1.59
1981	0.241	0.121	0.128
1983	-0.008	-0.093	-0.057
1984	-1.626	-2.72	0.283
1985	-0.533	-0.611	-0.042
1986	-0.147	-0.34	-1.256
1987	-0.309	-0.852	0.959
1988	0.126	0.116	-0.391
1989	0.132	0.446	0.327
1990	-0.133	-0.125	-1.369
1992	0.538	0.575	-1.346
1993	-0.233	-0.524	-0.894
1994	0.244	-0.051	-0.363
1995	0.103	0.317	0.763
1996	-0.03	-0.364	-0.397
1997	0.703	0.467	-2.99
1998	-1.239	-0.614	0.03
1999	-0.032	0.197	-0.698
2000	0.369	0.246	-0.826
2001	-0.861	-0.863	1.81
2002	-1.317	-1.192	-0.117
2004	-0.148	-0.271	-0.711
2006	1.382	0.765	-0.549
2007	0.445	0.096	-0.714
2009	-0.342	-0.017	0.527
2010	-0.646	-1.092	1.117
2011	-0.086	-0.14	0.033
2012	-0.147	0.026	0.388
2013	-0.393	0.042	2.67
2016	0.366	0.36	-1.742
2017	-3.418	-2.362	1.167
2019	-0.244	-0.095	0.5
2021	-0.202	0.242	0.179
2023	-0.228	-0.052	-0.111
2024	0.357	0.418	0.581
2027	-0.435	-0.35	0.537
2028	0.204	0.312	-0.396
2029	-0.013	0.279	-0.464
2030	-0.778	-1.134	-0.102
2031	-0.525	-1.423	0.243
2032	-0.997	-2.846	0.493
2033	-1.627	-0.36	0.278
2036	0.427	0.082	-0.301
2037	-0.278	0.159	0.636
2038	0.105	0.43	-0.138
2039	0.9	0.073	0.125
2040	-0.398	0.257	0.853
2041	-0.011	0.089	0.335
2042	0.892	0.237	0.033
2043	-0.531	-0.449	-0.146
2044	-0.43	-0.723	0.32
2045	-1.096	-2.765	0.044
2046	0.18	0.325	0.691
2047	0.076	-0.177	1.133
2048	-0.222	-0.174	0.137
2049	-0.153	-0.17	0.255
2050	-0.951	-1.716	-0.02
2051	-0.564	-0.489	-0.146
2052	0.019	-0.016	0.035
2053	0.244	0.775	-0.181
2054	0.791	0.51	-0.496
2056	-0.076	-0.719	-0.301
2057	0.268	-0.149	0.071
2058	0.558	0.426	0.231
2059	0.136	-0.183	-0.091
2060	-0.053	-0.007	-1.373
2061	-0.608	-0.848	-0.797
2063	-0.13	-0.205	0.013
2065	0.51	0.712	0.11
2066	0.024	0.226	0.273
2067	-0.414	-0.319	1.389
2068	0.5	-0.079	-0.292
2069	-0.065	0.004	0.02
