Row_ID	p_volc_dir|groups|oily-norm	p_volc_dir|base|sebum	p_volc_dir|base|skicon
6742	0.215	0.068	-0.613
6744	0.699	0.295	-1.325
6745	0.199	0.443	-0.153
6746	-0.479	-0.853	0.124
6747	0.797	0.156	-1.238
6749	0.366	0.609	0.691
6750	-0.423	-0.37	0.737
6751	0.53	0.185	-0.079
6752	-0.558	-0.516	0.254
6753	0.054	-0.184	0.563
6754	0.26	0.971	-0.179
6755	0.035	-0.127	-0.691
6756	0.558	0.104	-2.632
6757	0.246	0.058	-0.069
6758	0.376	-0.196	-1.755
6760	0.156	0.27	0.582
6761	2.174	1.44	-2.215
6762	0.266	1.094	0.108
6763	1.365	1.274	0.638
6765	0.131	-0.03	-0.268
6766	-0.812	-0.551	0.166
6767	0.532	0.426	0.07
6768	1.204	0.681	0.009
6769	0.449	-0.076	-0.28
6770	-0.172	-0.336	0.072
6771	-0.245	-0.189	-0.505
6772	0.341	0.408	-0.528
6773	-0.015	-0.136	-0.014
6774	-0.208	-0.444	-0.136
6775	0.144	0.231	-0.044
6776	-2.128	-2.956	0.134
6778	0.101	-0.241	-3.043
6779	0.845	0.727	-2.002
6780	0.387	-0.159	-0.34
6781	1.127	0.303	-0.86
6782	0.116	0.397	0.147
6784	0.581	0.257	-0.875
6788	0.311	-0.232	-3.044
6789	-0.548	-0.9	0.671
6790	-2.069	-2.445	2.75
6793	0.313	0.229	-0.268
6794	0.297	0.176	1.098
6795	0.329	0.524	0.859
6796	-0.676	-2.006	1.863
6797	0.116	-0.678	0.027
6798	-1.238	-1.688	-0.075
6799	0.068	-0.174	0.655
6801	0.975	0.418	0.372
6803	-0.716	-1.488	0.961
6804	-1.068	-0.33	2.345
6805	-0.006	0.218	-0.106
6806	-0.194	-0.241	0.39
6807	2.261	1.046	-1.198
6808	0.289	-0.326	-2.872
6809	-0.305	-0.554	-0.322
6811	0.715	1.045	-0.02
6812	0.317	-0.075	-0.329
6813	0.215	0.064	-0.608
6814	0.862	0.517	0.088
6815	-0.569	-0.544	-0.473
6816	0.052	0.51	-0.077
6817	-0.889	-1.757	1.735
6820	0.191	0.385	0.015
6821	0.385	0.342	-0.303
6822	0.146	0.082	-0.248
6823	1.217	0.5	-0.855
6824	0.519	0.372	-0.046
6825	0.084	0.458	0.586
6826	-0.49	-0.229	-0.27
6828	0.118	-0.148	0.134
6829	-1.4	-1.033	-0.154
6830	-0.222	-0.114	-0.235
6834	-0.082	-0.501	0.507
6835	-0.57	-0.598	0.705
6836	-0.027	0.292	-0.195
6838	0.432	0.547	-1.6
6840	0.331	0.076	-2.151
6841	-0.859	-0.671	-0.187
6842	-1.085	-1.267	2.392
6843	-1.202	-0.635	0.492
6846	0.412	0.551	-1.174
6848	0.149	0.052	-0.379
6851	-0.787	-0.68	-0.021
6853	-1.311	-1.538	2.664
6854	0.866	1.191	0.495
6856	-0.738	-0.001	1.445
6857	0.041	-0.018	-0.131
6858	-1.299	-1.117	-0.166
6860	-0.254	-0.457	0.606
6861	-1.054	-1.458	0.703
6862	-0.234	-0.554	-1.112
6864	-0.106	0.419	-0.499
6865	-0.512	-1.52	-0.129
6868	-0.38	-0.568	0.42
6869	-1.14	-0.332	0.63
6870	1.053	1.027	1.723
6872	0.698	1.315	-1.354
6873	0.409	0.098	-0.969
6875	-0.079	-0.488	0.822
6876	-1.25	-1.706	0.008
6877	-0.405	-1.109	-2.565
6879	0.17	0.214	-0.07
6880	0.564	0.279	-0.786
6882	-2.111	-1.817	-0.267
6884	0.013	-0.038	-0.354
6885	1.509	1.366	-0.868
6888	0.689	0.408	0.015
6889	-0.236	-0.496	0.612
6894	-0.252	-0.34	-0.564
6896	-1.719	-1.924	0.259
6897	-0.759	-1.38	0.056
6898	1.775	1.513	-0.355
6899	0.529	0.016	-0.616
6900	-0.568	-0.784	-0.072
6901	-0.733	-0.737	0.187
6902	-0.049	0.307	0.193
6903	-1.829	-2.308	1.469
6904	-0.632	-0.923	1.008
6905	-0.724	-2.746	0.818
6908	-0.179	-1.246	-1.68
6910	-0.11	0.163	1.186
6912	-0.178	-0.858	0.102
6913	-0.885	-1.064	-0.133
6914	1.025	1.972	0.209
6918	0.261	-0.371	-2.153
6919	0.114	-0.012	0.314
6922	-0.143	-0.061	0.491
6925	-0.076	0.088	-0.597
6930	-1.668	-1.634	-0.409
6935	-0.583	-2.647	0.706
6936	-1.235	-1.366	-0.037
6937	-0.232	-0.349	0.295
6938	0.807	0.401	-0.594
6939	-0.811	-0.918	0.387
6941	0.685	0.5	-0.018
6942	-0.681	-0.95	0.131
6943	-2.497	-2.063	0.329
6944	0.091	0.256	-0.106
6945	0.031	-0.278	1.442
6946	0.228	-0.433	-0.375
6947	-0.031	-0.123	1.869
6948	0.027	-0.249	0.81
6949	-0.539	-0.789	0.291
6950	-0.042	-0.14	1.235
6951	-0.607	-2.258	0.302
6952	-0.039	-0.105	0.043
6953	-0.394	-0.59	2.054
6954	-0.404	-1.061	0.573
6955	0.41	0.149	0.073
6956	-0.164	-1.262	-0.072
6959	-0.502	-0.372	1.358
6960	-0.159	-0.374	-1.135
6961	0.164	-0.113	-0.081
6963	0.26	0.122	0.684
6964	-0.025	0.168	-0.221
6966	-0.843	-0.852	0.059
6967	0.378	-0.345	-0.892
6968	-0.279	-0.13	0.4
6969	-0.446	-0.914	0.65
6970	-0.483	-0.806	-0.707
6972	-1.358	-1.776	1.498
6973	-0.173	-0.144	0.7
6974	-0.378	-0.041	0.349
6975	-1.234	-1.159	0.666
6976	0.547	0.201	0.669
6977	0.08	-0.123	0.34
6978	-1.18	-0.951	2.434
6979	-1.146	-0.788	0.648
6980	0.704	0.085	-0.91
6983	0.045	-0.185	0.886
6985	-1.395	-1.703	2.047
6986	0.086	0.233	-0.376
6989	-0.888	-1.178	-0.16
6990	0.366	-0.244	-0.274
6991	0.399	0.096	-0.095
6992	0.196	0.079	-0.073
6994	0.102	-0.448	-0.04
6995	-2.494	-2.647	1.083
6996	0.542	0.359	-0.641
6997	-0.124	0.139	-0.403
6998	-0.352	-0.293	0.802
7000	-0.139	-0.512	-0.032
7002	-0.007	-0.002	0.24
7005	-0.61	-0.118	1.181
7006	-0.12	-0.563	0.627
7007	-0.09	0.019	-0.017
7008	0.058	-0.196	-0.379
7009	-2.019	-2.092	1.998
7010	0.027	-0.773	-0.311
7011	-0.301	-0.422	0.247
7013	0.249	0.63	0.892
7015	-0.357	-0.47	0.61
7016	0.442	0.546	-1.248
7017	0.152	-0.051	-0.865
7018	0.895	0.458	-0.937
7019	-0.22	-0.516	-0.179
7020	0.035	0.048	-0.824
7021	1.045	0.381	-0.682
7022	0.1	-0.017	0.609
7023	-0.075	-0.265	0.529
7025	-0.456	-0.316	0.556
7026	-1.909	-2.397	2.607
7027	1.551	0.215	0.634
7028	-0.168	-0.117	1.091
7029	0.205	-0.14	0.208
7030	-0.434	-0.283	-0.235
7031	-0.608	-0.785	1.718
7032	-0.552	-0.451	-0.009
7033	-0.376	-1.252	-0.101
7034	-0.911	-0.682	0.716
7036	-0.022	0.34	0.42
7038	-0.351	-1.02	-0.03
7039	0.236	0.004	-0.218
7040	-0.498	-0.66	1.092
7042	0.097	-0.523	-0.061
7043	0.039	-0.852	-0.273
7044	-0.078	-0.596	-0.43
7045	-0.247	-0.321	-0.181
7048	-0.068	-0.066	-0.01
7050	-0.849	-0.727	1.595
7051	0.822	1.352	0.478
7052	-0.173	-0.278	0.102
7053	0.265	0.31	-0.209
7056	-0.231	-0.886	0.031
7057	0.116	-0.078	0.191
7058	-0.311	-0.557	0.461
7059	-0.63	-0.765	-0.653
7060	-0.088	-0.541	0.72
7061	-0.125	-0.024	0.011
7062	0.439	0.089	-0.379
7063	-0.144	-0.518	-0.28
7065	-0.267	-0.56	0.049
7066	-0.019	-0.017	0.082
7070	-0.918	-0.74	1.473
7072	0.529	0.065	-0.158
7073	-1.225	-2.405	0.755
7074	0.874	1.636	-0.56
7075	0.107	-0.043	0.024
7076	0.437	0.432	0.836
7077	-0.459	-0.537	2.167
7078	-1.024	-0.99	1.508
7079	-0.847	-1.777	0.781
7080	0.28	0.077	-0.178
7081	0.321	-0.174	0.011
7082	-0.42	-0.319	1.088
7083	-0.034	-0.855	0.669
7084	0.346	0.213	-0.377
7085	-0.599	-0.373	-0.18
7086	-0.637	-0.454	1.027
7087	-0.137	-0.746	-0.377
7088	0.536	0.571	-0.282
7089	0.294	0.194	0.366
7091	0.647	-0.017	-1.624
7093	1.336	0.333	-2.126
7094	0.042	-0.001	-0.519
7095	-0.271	-0.949	0.428
7097	-0.201	-0.268	1.455
7098	-0.449	-0.551	1.739
7099	-0.34	-0.465	0.497
7101	0.169	0.017	-0.547
7103	-0.663	-0.948	1.474
7104	-0.724	-0.541	0.837
7106	-0.713	-0.795	1.096
7108	-0.337	-0.982	-0.075
7109	0.915	0.342	-1.105
7110	-0.565	-0.112	-0.486
7111	-1.449	-1.56	0.836
7112	1.018	0.545	-3.024
7114	-1.679	-1.561	1.039
7115	0.155	0.005	-0.581
7116	-0.524	-0.267	0.081
7117	-0.636	-0.591	1.519
7119	-0.077	-0.598	-0.895
7122	-0.257	-0.438	0.199
7123	-0.687	-0.321	0.348
7124	-1.591	-1.748	0.973
7125	-1.292	-0.872	1.353
7126	-0.486	-0.298	0.622
7127	-0.504	-0.313	0.052
7129	-0.171	-0.389	0.007
7130	-0.289	-0.843	0.231
7132	0.029	0.093	-0.292
7133	-0.821	-0.712	1.173
7134	-0.38	-0.657	0.897
7135	-0.589	-0.618	0.634
7136	-0.789	-0.906	2.73
7137	0.483	0.014	-1.527
7139	-0.56	-1.167	1.142
7140	0.57	0.572	0.141
7141	-0.067	-0.068	0.404
7142	0.229	0.305	-0.021
7144	0.594	0.66	-0.551
7145	-0.857	-1.762	-0.225
7146	0.523	0.531	1.745
7147	0.12	0.104	1.593
7148	0.565	0.457	-0.722
7149	-1.066	-0.998	0.446
7150	0.659	0.797	2.028
7151	1.359	0.897	-0.349
7152	-0.139	-0.3	1.309
7153	-0.084	-0.025	0.097
7155	0.144	0.046	-1.569
7157	0.274	0.057	-1.239
7158	-0.538	-1.319	0.893
7159	-0.272	-0.44	-0.296
7162	0.187	0.335	1.595
7163	0.978	0.695	-2.544
7166	0.319	0.248	-0.11
7167	0.136	-0.008	-0.425
7168	0.527	1.107	-0.032
7169	0.387	0.115	0.455
7171	0.605	0.584	1.871
7172	-0.36	-0.098	-0.739
7173	0.305	-0.01	0.105
7174	0.002	-0.839	-0.36
7175	1.465	1.617	1.457
7176	1.009	1.807	0.21
7177	0.091	-0.384	-0.406
7178	1.85	1.908	-0.87
7184	0.846	0.294	-0.345
7185	0.335	0.439	0.279
7186	0.231	-0.132	0.659
7187	-0.804	-1.209	0.172
7188	0.203	-0.002	-0.105
7189	-0.733	-1.194	0.526
7190	0.425	0.105	0.416
7192	-0.265	-0.521	-0.013
7193	0.324	0.11	0.655
7195	-0.018	0.315	-1.222
7198	-0.367	-0.852	0.433
7199	-0.386	-0.394	0.264
7200	0.128	0.352	-0.133
7202	1.012	0.826	-0.098
7203	0.053	-0.127	-0.188
7204	0.971	1.421	1.934
7205	0.222	0.131	-0.632
7206	1.344	0.739	-0.957
7209	0.011	0.034	0.232
7210	-0.466	-0.493	0.048
7211	-0.234	-0.139	-0.072
7212	-0.053	0.048	0.105
7213	-0.253	0.047	0.251
7214	0.977	0.754	-0.257
7217	-0.108	-0.442	-0.182
7218	-1.012	-0.845	0.738
7219	0.585	0.481	-2.181
7220	0.118	-0.03	-0.017
7222	0.487	0.608	0.805
7223	-0.126	-0.627	-0.152
7225	0.739	0.626	-0.088
7226	1.353	1.469	0.61
7227	-0.314	-0.964	1.097
7228	0.323	0.138	-0.206
7229	2.143	0.889	-1.179
7230	0.055	0.626	0.793
7231	-0.837	-0.277	0.977
7232	-0.901	-1.464	0.074
7233	0.705	0.324	-2.424
7234	0.639	0.386	-0.022
7235	-0.14	-0.041	-0.135
7238	-0.263	-0.955	-0.905
7239	0.436	0.133	-1.984
7240	0.212	-0.023	-0.297
7241	1.081	0.921	-1.284
7243	0.022	0.07	0.153
7244	1.035	0.653	-2.068
7245	-0.256	-0.241	0.574
7247	0.383	0.013	-0.844
7249	-0.222	-0.108	0.265
7251	-0.57	-0.908	1.005
7252	-0.426	-0.639	0.325
7253	-1.726	-0.906	-0.942
7254	-0.738	-0.667	0.212
7258	0.378	0.477	1.202
7259	0.737	0.187	-0.742
7260	-0.677	-0.881	0.259
7262	-1.173	-0.536	-0.172
7263	0.206	0.331	-0.146
7264	-0.321	-0.247	-0.047
7266	-0.015	0.124	1.546
7267	0.628	0.678	1.47
7268	0.572	0.609	0.879
7269	-0.037	-0.284	0.137
7272	-0.151	-0.484	-0.008
7274	0.168	-0.257	0.306
7279	-0.045	0.074	0.319
7280	-0.266	-0.488	0.018
7281	0.039	0.191	-1.529
7286	-1.787	-1.537	1.633
7287	0.788	0.209	0.572
7288	-0.566	-0.783	1.256
7289	0.032	0.235	0.65
7291	-1.292	-1.16	3.198
7293	-0.374	-0.394	-0.413
7299	-1.741	-1.095	1.009
7301	-0.136	-0.092	0.225
7304	0.329	0.302	-0.033
7305	-0.139	-0.303	0.244
7307	-0.162	-0.862	0.084
7308	0.361	-0.013	0.133
7309	0.296	0.048	-0.314
7311	-0.366	-0.304	0.789
7313	-0.645	-0.116	0.661
7315	0.63	0.392	0.092
7316	-0.239	-0.139	1.621
7317	-0.312	0.015	0.172
7319	-0.162	0.141	1.123
7320	0.671	-0.058	-0.063
7321	-0.388	-0.517	-0.876
7322	-0.147	-0.147	-0.464
7323	-0.293	-0.534	-0.105
7329	0.324	0.5	-0.406
7330	-0.962	-0.827	2.01
7333	-1.172	-0.792	0.448
7335	-0.769	-0.862	0.048
7338	-0.032	-0.073	-0.03
7339	0.182	0.27	-1.317
7342	-0.171	-0.446	0.172
7343	-1.277	-0.297	-0.096
7345	-0.925	-1.14	-0.096
7346	-0.517	-0.738	1.233
7347	-0.763	-0.157	-0.392
7348	0.129	0.343	0.879
7351	0.267	-0.498	0.02
7352	-1.334	-0.92	0.386
7353	-1.709	-2.337	-0.096
7360	-0.125	-0.248	0.278
7361	-1.524	-2.133	1.509
7363	-0.274	-0.585	0.287
7364	0.577	0.174	-0.445
7365	-0.412	-0.451	0.759
7366	-0.58	-0.237	0.693
7371	-0.007	-0.291	0.087
7373	-0.212	-0.086	-0.111
7375	-0.241	0.4	0.456
7378	0.434	0.492	-0.136
7379	-0.113	-0.317	0.274
7380	-0.209	-0.631	0.487
7382	0.138	-0.406	0.378
7388	-0.876	-1.03	-0.336
7389	-1.06	-2.072	-0.296
7393	-1.068	-1.781	-0.001
7396	-0.123	-0.139	0.142
7397	-2.162	-1.544	-0.111
7398	-0.193	-0.092	0.212
7403	-1.582	-1.063	-1.042
7405	0.205	-0.105	-0.085
7408	-1.334	-2.086	-0.017
7410	-0.793	-0.617	0.081
7413	-1.391	-0.72	-0.417
7414	-2.189	-1.645	0.014
7417	0.087	-0.148	1.431
7418	-0.101	-0.598	-1.027
7419	0.152	-0.197	-1.647
7420	-0.011	-0.181	0.124
7421	-0.277	-0.171	-0.795
7422	-2.842	-2.154	0.273
7423	-0.238	-0.512	0.447
7425	0.394	0.201	0.204
7426	-1.736	-1.504	-1.188
7430	0.139	0.243	0.141
7431	-1.727	-2.468	1.047
7432	-1.289	-1.65	0.019
7433	-0.16	0.198	0.458
7434	0.261	-0.043	0.393
7436	-1.866	-2.011	-0.021
7439	-1.643	-0.677	-0.201
7440	-0.338	-0.506	-1.28
7443	0.339	0.018	0.42
7445	-1.325	-2.165	0.311
7448	-0.31	0.092	1.388
7449	-1.531	-0.44	-0.544
7453	-0.946	-0.869	-0.269
7455	0.056	0.436	-1.942
7456	-0.245	0.035	-0.605
7457	0.143	0.512	-1.789
7458	0.252	0.515	-0.721
7459	0.15	-0.077	-0.454
7460	-0.294	-0.057	-0.465
7461	-0.47	-0.433	-0.894
7462	0.008	0.205	-1.479
7463	-0.148	0.142	-0.874
7464	-0.367	-0.311	-2.055
7465	-0.228	-0.177	-0.645
7466	-0.387	-0.053	-1.035
7468	0.157	-0.022	-0.155
7469	0.652	0.752	-1.365
7470	-1.01	-0.421	-0.164
7471	0.136	0.475	-1.422
7472	0.641	0.334	-0.08
7473	-0.16	0.211	-1.383
7474	-1.198	-2.309	-0.003
7475	0.43	1.019	-0.095
7476	0.333	0.402	1.495
7477	0.019	-0.109	-0.259
7478	-0.016	0.405	0.216
7479	0.659	0.541	-2.073
7480	0.755	0.975	-1.905
7481	1.583	1.574	-0.554
7483	0.674	1.151	-0.19
7484	0.152	0.41	-3.466
7485	-0.107	0.05	-0.254
7486	0.182	0.128	-0.618
7487	-0.111	0.135	-0.576
7488	-0.149	0.168	-1.142
7489	0.153	0.118	-1.71
7490	0.845	0.113	-0.601
7491	1.362	0.956	-0.149
7493	0.028	-0.147	-1.015
7494	0.478	0.181	-0.065
7495	-0.517	-0.036	-1.273
7496	1.227	1.884	-2.151
7498	0.441	1.142	-0.825
7499	0.083	0.478	-0.092
7500	-0.868	-0.739	0.04
7501	0.658	0.773	-1.81
7502	1.291	0.668	-0.392
7503	1.475	1.484	-0.058
7505	1.109	0.89	-1.435
7506	0.185	0.872	-0.305
7507	-0.173	-0.379	0.141
7508	-0.103	0.163	-0.363
7509	0.002	0.287	-1.398
7510	0.474	0.357	-1.692
7511	-0.044	0.245	-0.256
7512	0.022	-0.09	-0.251
7513	-0.948	-0.04	-0.021
7514	0.056	-0.041	-0.287
7516	0.048	0.958	-0.238
7518	0.263	0.114	-0.009
7519	0.163	0.951	-0.665
7520	0.714	0.421	-1.726
7521	0.335	0.613	-0.776
7522	-0.639	-0.492	1.153
7523	1.348	1.349	-0.196
7524	-0.108	0.093	-0.987
7525	-0.234	-0.018	-0.431
7527	0.776	0.658	-0.337
7528	-0.635	-0.945	0.12
7529	0.364	0.578	-1.493
7530	0.151	0.371	-1.138
7531	0.879	1.275	-1.84
7533	-0.032	0.348	-0.897
7535	0.614	0.505	-0.338
7536	-0.236	-0.088	0.048
7538	0.839	0.263	-1.406
7540	0.282	0.326	-2.106
7541	1.835	2.044	-0.615
7542	0.23	0.276	-0.088
7543	0.645	0.633	-1.962
7544	0.013	0.083	0.163
7545	0.044	0.464	-0.455
7546	-0.147	-0.089	-0.436
7547	0.326	0.205	-0.433
7548	-0.472	0.027	0
7549	0.548	0.644	-2.087
7550	-0.562	-0.575	-0.112
7552	0.628	0.654	-0.191
7554	0.605	0.833	-0.353
7557	-0.139	0.889	0.595
7560	0.084	0.449	-0.444
7562	0.525	1.199	-0.916
7563	-0.195	-0.266	-0.551
7566	0.144	0.282	-0.71
7567	0.166	-0.281	0.112
7568	0.351	0.429	-1.047
7569	-0.899	-1.714	0.574
7570	0.867	1.004	-0.252
7572	0.129	0.456	-1.461
7573	0.377	0.856	-2.256
7574	0.103	-0.219	-0.563
7575	0.067	0.365	-0.791
7576	-0.508	-0.18	0.29
7579	-0.246	0.068	-0.724
7580	-1.567	-1.851	0.432
7581	0.183	0.743	-0.952
7582	0.21	0.509	-2.615
7583	0.109	0.349	-1.936
7584	-0.303	-0.558	0.033
7586	-1.848	-1.906	-0.486
7587	0.051	-0.087	-1.266
7588	-0.672	-0.132	0.328
7590	-0.033	-0.35	0.184
7591	0.222	0.274	0.14
7594	-0.146	-0.258	-0.421
7599	0.601	0.538	-1.012
7600	-0.803	-1.557	1.093
7601	-1.269	-1.203	-0.194
7602	0.806	1.806	0.144
7603	0.273	0.388	-0.857
7604	0.07	0.3	-0.818
7605	0.116	0.491	-2.06
7606	-0.266	-0.757	-0.433
7607	0.12	-0.034	-0.362
7608	0.002	-0.691	0.839
7609	0.105	0.273	-0.149
7610	0.629	0.62	-0.542
7611	-0.21	-0.463	-1.103
7613	-0.046	0.214	0.746
7614	0.099	0.363	-0.585
7615	0.133	0.22	-1.081
7616	0.153	0.527	-1.357
7620	-0.158	-0.063	-0.098
7622	-0.098	-0.358	0.972
7623	-1.464	-1.791	0.069
7629	0.216	0.09	0.378
7630	0.024	0.525	-2.044
7631	0.527	0.837	0.025
7634	0.181	0.106	-0.46
7635	-0.636	-0.299	-0.134
7636	0.072	-0.213	0.094
7640	0.587	0.727	-1.184
7641	0.035	0.13	-0.524
7642	0.128	0.182	0.384
7643	0.988	1.38	-0.275
7644	-0.229	-0.068	-1.509
7645	-0.195	-0.702	-0.283
7646	1.674	0.534	-0.177
7647	-0.686	-1.809	-0.106
7648	0.376	0.241	-1.72
7649	0.202	0.533	0.084
7650	-0.149	0.1	-1.077
7651	1.789	0.516	-0.527
7652	-0.393	-0.686	-0.324
7654	0.421	0.259	-0.934
7655	0.034	0.035	0.61
7656	-1.015	-0.862	0.364
7658	-0.034	0.205	-0.9
7659	0.025	-0.028	-2.217
7660	0.126	0.501	-1.073
7662	-0.634	-0.532	-1.002
7663	0.217	0.589	-2.161
7665	1.898	1.24	-1.4
7666	-0.129	0.328	-0.333
7667	0.909	0.902	-0.095
7669	-0.414	-0.778	0.394
7670	0.979	1.15	-1.981
7674	-0.124	0.054	-1.842
7675	0.709	0.692	-1.02
7676	0.296	0.428	0.584
7677	0.45	0.68	0.229
7679	-0.112	-0.725	1.225
7680	0.05	0.201	-0.088
7682	-0.751	-1.757	1.313
7686	0.148	0.032	0.367
7687	-0.48	-0.138	-0.279
7688	-1.052	-0.266	1.336
7689	-0.024	-0.304	0.026
7691	-0.42	-0.509	-1.124
7692	-0.613	-0.191	0.475
7694	0.295	0.292	-0.088
7695	-0.203	-0.142	-0.379
7696	0.047	-0.273	0.005
7698	-0.894	-1.697	3.311
7699	-1.451	-1.234	1.6
7700	-0.485	-1.198	2.716
7701	-0.127	-0.295	0.186
7702	1.506	0.79	-0.395
7703	2.275	1.108	-0.261
7704	0.778	1.238	-0.519
7705	-0.091	-0.249	-0.208
7706	0.367	0.069	0.152
7707	0.047	0.038	0.652
7708	-0.705	-0.851	0.197
7709	-0.505	-0.711	-0.239
7713	-0.506	-1.099	1.517
7714	-0.239	-0.674	0.39
7715	0.013	-0.051	0.222
7716	-0.139	0.057	-0.15
7717	-0.183	-0.25	1.122
7718	-0.06	-0.538	0.88
7719	0.231	0.261	0.197
7720	-0.025	-0.053	0.744
7721	0.203	0.526	0.387
7723	0.607	0.281	0.097
7724	0.581	1.378	-0.968
7725	-0.424	-0.177	0.45
7726	0.294	0.367	-0.978
7727	-0.266	-0.136	0.256
7728	-0.075	-0.203	0.591
7729	-0.479	-1.009	0.435
7730	-0.244	-0.269	0.324
7731	-0.243	0.267	0.203
7732	-0.924	-0.874	0.445
7733	-0.34	-0.051	0.321
7734	0.592	0.482	0.176
7735	0.039	-0.075	-0.023
7737	-0.817	-0.51	0
7738	-0.501	-0.169	0.796
7740	-0.224	-0.444	0.121
7741	0.334	0.647	-0.371
7742	-0.61	-0.254	0.511
7743	-1.319	-1.426	1.002
7744	-0.055	0.004	0.675
7750	0.364	0.46	0.461
7751	-1.329	-0.866	2.813
7752	-0.248	-0.121	0.745
7755	-0.528	-1.127	0.499
7756	-0.271	-0.236	0.794
7757	-0.264	-0.074	0.565
7761	0.045	-0.168	-0.387
7762	0.142	0.057	0.091
7763	-0.041	0.108	-0.324
7764	0.618	0.585	-1.015
7766	-0.99	-1.189	0.172
7767	-0.388	-2.377	1.027
7768	-0.714	-2.169	0.059
7769	-0.762	-0.565	1.335
7770	0.507	0.68	-0.304
7771	-1.143	-1.221	-0.178
7774	0.698	0.33	-2.337
7779	-0.828	-0.736	0.293
7782	-0.058	-0.663	-0.014
7783	0.017	0.099	-0.446
7785	0.438	0.237	0.219
7789	-0.151	-0.063	-0.762
7792	-0.032	-0.498	0.424
7794	-0.103	0.587	-0.025
7796	0.73	1.519	-0.315
7799	-0.744	-0.83	1.108
7800	-0.687	-0.326	0.319
7803	0.549	0.384	-1.635
7804	-0.138	-0.001	0.06
7805	-0.314	-0.688	0.074
7807	-0.264	-0.275	0.604
7808	0.626	0.747	-1.182
7809	-0.235	-0.244	-0.494
7810	-0.112	-0.121	0.087
7811	-0.188	0.2	0.79
7814	0.122	0.164	-0.021
7815	-0.498	-0.129	-0.267
7816	-0.544	-0.932	-1.076
7817	0.094	-0.459	-0.17
7818	-0.455	-1.342	0.304
7821	-0.452	-0.363	0.519
7825	-0.095	-0.611	-0.599
7826	-0.494	-1.26	0.751
7827	-0.119	-0.838	-0.578
7832	-0.687	-0.879	0.147
7836	-0.906	-0.218	0.324
7850	-0.051	0.186	0.342
7860	-0.455	-0.639	1.157
7863	-0.935	-0.736	0.187
7876	-0.514	-0.817	0.736
7890	-0.246	-0.192	-0.31
7921	-0.515	-0.987	-0.05
7935	0.061	0.291	0.161
7948	-1.042	-0.552	0.489
7949	0.01	-0.04	-0.598
7961	-1.373	-0.561	3.031
7965	-0.324	-0.234	-0.027
7966	-0.185	-0.064	0.876
7971	-0.216	-0.035	0.77
7977	-0.663	-0.388	1.604
7985	-0.064	-0.238	0.656
8003	0.631	0.123	-0.565
8004	-0.357	-0.876	0.014
8005	0.361	0.476	-0.043
8006	0.365	-0.011	0.082
8007	0.141	0.257	-0.1
8009	0.518	0.17	-0.189
8010	0.578	0.131	-0.036
8011	0.407	0.399	0.067
8012	0.004	-0.326	-0.573
8013	0.267	-0.054	-0.165
8014	0.113	0.131	0.445
8015	0.491	0.861	-0.061
8016	0.403	0.61	-0.993
8017	0.137	-0.061	-1.244
8018	0.065	0.355	-1.544
8019	0.292	-0.036	-0.707
8020	-0.059	0.124	-0.692
8021	0.404	0.745	0.086
8022	0.499	0.775	-0.25
8024	0.375	-0.391	0.086
8025	0.088	0.352	-1.065
8026	-0.005	-0.213	-2.03
8027	-0.893	-1.053	0.415
8028	-0.156	-0.775	0.292
8030	0.04	0.316	-1.364
8031	0.047	0.082	0.156
8032	0.612	0.121	-0.147
8033	-0.249	0.026	0.187
8034	-0.088	0.179	-0.926
8035	0.149	0.397	0.291
8036	0.93	0.522	-0.818
8038	-0.315	-0.946	0.01
8039	-0.116	0.046	-2.087
8040	0.108	0.111	-0.131
8041	1.193	0.901	0.134
8042	-0.844	-0.232	0.725
8043	0.493	0.021	0.089
8044	0.01	0.262	0.099
8045	2.158	1.361	-1.269
8046	0.53	0.108	-0.929
8047	-0.269	-0.065	0.014
8048	0.314	0.615	-0.068
8049	0.243	-0.535	-1.273
8050	0.204	0.536	-0.166
8051	0.284	0.208	-0.029
8052	0.491	0.261	-1.341
8053	0.686	0.125	0.332
8054	0.078	-0.528	-0.023
8055	0.58	0.468	-2.732
8056	-0.027	-0.108	-0.293
8057	0.512	0.161	-0.837
8058	-0.015	-0.38	-0.006
8059	0.556	0.436	-0.104
8060	1.024	0.613	-1.907
8061	0.213	0.038	-0.781
8062	0.447	0.473	-0.404
8064	0.761	0.243	-1.305
8065	1.037	0.166	0.128
8066	2.235	1.747	0.101
8067	-0.403	-0.168	-0.446
8068	-0.437	-0.49	0.051
8069	0.327	0.066	-0.107
8071	0.385	0.417	0.149
8072	0.824	0.652	-0.365
8073	-1.146	-1.645	0.358
8074	1.196	0.744	-1.677
8075	-1.251	-0.105	-0.246
8076	0.58	0.413	-0.036
8077	0.491	0.13	-0.286
8078	0.313	-0.27	-0.23
8079	-0.279	-1.402	-0.269
8080	0.162	-0.102	0.209
8081	0.642	0.147	0.082
8083	0.734	0.234	-0.147
8084	0.81	0.35	-1.296
8086	0.966	1.267	0.155
8087	-1.008	-1.107	0.664
8088	0.904	0.198	-1.822
8090	1.805	0.776	-0.024
8091	-0.393	-1.256	-0.099
8092	0.049	-0.07	-0.606
8093	-0.331	-0.495	-0.155
8094	0.05	-0.071	-2.224
8095	-0.088	-0.23	-0.108
8096	-0.318	-0.167	0.745
