Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
4654			Dn, < 0.01
4658			Dn, < 0.1
4662	Dn, < 0.1	Dn, < 0.1	
4664	Dn, < 0.1	Dn, < 0.1	
4669	Dn, < 0.1		
4673	Dn, < 0.1		
4674		Dn, < 0.1	Up, < 0.1
4675	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
4676	Dn, < 0.1		Up, < 0.1
4682	Dn, < 0.1		
4690	Dn, < 0.01	Dn, < 0.1	Dn, < 0.1
4702			Up, < 0.01
4711	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
4713			Up, < 0.01
4715			Up, < 0.1
4720			Up, < 0.01
4722			Dn, < 0.1
4724			Dn, < 0.1
4729		Dn, < 0.1	Up, < 0.1
4731		Dn, < 0.1	Up, < 0.01
4737			Up, < 0.001
4742			Up, < 0.1
4743			Dn, < 0.1
4744			Dn, < 0.1
4746			Up, < 0.1
4749			Up, < 0.1
4752	Up, < 0.1	Up, < 0.1	
4755	Dn, < 0.1		
4770	Up, < 0.1		Dn, < 0.01
4772	Up, < 0.1	Up, < 0.1	
4774	Up, < 0.1		Dn, < 0.1
4775	Up, < 0.1		Dn, < 0.001
4777	Up, < 0.1	Up, < 0.1	
4779			Up, < 0.1
4781			Dn, < 0.1
4792	Up, < 0.1		Dn, < 0.01
4793		Dn, < 0.1	
4796			Dn, < 0.01
4802			Dn, < 0.1
4808	Dn, < 0.1	Dn, < 0.1	
4810	Up, < 0.1		Dn, < 0.1
4813			Dn, < 0.01
4818		Dn, < 0.1	
4820			Up, < 0.1
4823			Up, < 0.1
4825		Dn, < 0.1	
4827	Up, < 0.1		Dn, < 0.1
4832	Up, < 0.1		
4834	Up, < 0.1	Up, < 0.1	
4847		Dn, < 0.1	Up, < 0.1
4851			Dn, < 0.1
4853			Up, < 0.1
4855			Dn, < 0.1
4856			Up, < 0.1
4862			Dn, < 0.1
4863			Up, < 0.1
4873	Dn, < 0.1	Dn, < 0.1	
4874	Dn, < 0.1	Dn, < 0.1	
4877	Dn, < 0.1	Dn, < 0.1	
4881	Dn, < 0.01	Dn, < 0.1	
4882	Dn, < 0.1		
4883	Dn, < 0.1	Dn, < 0.1	
4885	Dn, < 0.1	Dn, < 0.1	
4888			Dn, < 0.1
4889		Dn, < 0.1	
4890		Dn, < 0.1	
4893	Dn, < 0.1	Dn, < 0.1	
4901	Dn, < 0.1	Dn, < 0.1	
4902	Dn, < 0.1	Dn, < 0.1	
4908			Dn, < 0.1
4909			Dn, < 0.1
4911			Dn, < 0.1
4912			Dn, < 0.1
4915	Up, < 0.1		
4917	Up, < 0.1	Up, < 0.1	
4918	Up, < 0.01	Up, < 0.1	Dn, < 0.1
4919	Up, < 0.1	Up, < 0.1	
4920			Dn, < 0.1
4922	Up, < 0.1		
4924	Up, < 0.1		Dn, < 0.001
4926	Up, < 0.01	Up, < 0.1	Dn, < 0.01
4929			Dn, < 0.01
4932			Dn, < 0.1
4937	Up, < 0.01	Up, < 0.1	Dn, < 0.001
4939		Dn, < 0.1	
4940			Dn, < 0.1
4943	Up, < 0.1		Dn, < 0.01
4951	Up, < 0.1	Up, < 0.1	Dn, < 0.1
4952	Up, < 0.1		
4954	Up, < 0.1	Up, < 0.1	
4956			Dn, < 0.01
4957	Up, < 0.1		
4960		Up, < 0.1	
4963			Dn, < 0.1
4964	Up, < 0.1	Up, < 0.1	
4965			Dn, < 0.1
4966	Up, < 0.1		Dn, < 0.001
4967			Dn, < 0.1
4977	Up, < 0.01	Up, < 0.1	
4978	Up, < 0.1	Up, < 0.1	Dn, < 0.1
4980			Dn, < 0.01
4989			Dn, < 0.1
4996	Up, < 0.1	Up, < 0.1	
4998			Dn, < 0.1
4999			Up, < 0.1
5000	Up, < 0.1		
5002	Up, < 0.1	Up, < 0.1	
5003	Up, < 0.1	Up, < 0.1	Dn, < 0.01
5004	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
5007		Up, < 0.1	Dn, < 0.1
5011			Dn, < 0.1
5013			Dn, < 0.001
5014	Up, < 0.1		Dn, < 0.01
5022	Up, < 0.1		Dn, < 0.01
5030			Dn, < 0.1
5034	Up, < 0.1		
5038			Dn, < 0.1
5039	Up, < 0.1		
5042	Up, < 0.1		Dn, < 0.01
5043			Dn, < 0.001
5044			Dn, < 0.01
5045			Dn, < 0.001
5054		Up, < 0.1	
5057			Dn, < 0.1
5061	Up, < 0.1	Up, < 0.1	Dn, < 0.001
5062	Up, < 0.01	Up, < 0.1	Dn, < 0.01
5066	Up, < 0.01	Up, < 0.1	
5069	Up, < 0.1		
5072			Dn, < 0.001
5073			Dn, < 0.1
5075			Dn, < 0.01
5076		Up, < 0.1	
5081	Up, < 0.1		Dn, < 0.1
5086			Dn, < 0.1
5087	Up, < 0.1		Dn, < 0.01
5088			Dn, < 0.01
5090			Dn, < 0.01
5092			Dn, < 0.01
5094			Dn, < 0.1
5099	Up, < 0.01	Up, < 0.1	Dn, < 0.001
5103			Dn, < 0.1
5104	Up, < 0.1		Dn, < 0.1
5117			Dn, < 0.1
5121			Up, < 0.1
5122			Dn, < 0.1
5124	Up, < 0.1		Dn, < 0.1
5130	Up, < 0.1		Dn, < 0.001
5131			Dn, < 0.1
5132			Dn, < 0.1
5133			Up, < 0.1
5136			Up, < 0.1
5141			Up, < 0.1
5142			Dn, < 0.01
5146			Dn, < 0.001
5151			Dn, < 0.01
5154	Up, < 0.1	Up, < 0.01	
5155		Dn, < 0.1	
5165			Dn, < 0.01
5170	Up, < 0.1	Up, < 0.1	
5172	Up, < 0.1		
5175			Dn, < 0.1
5176	Up, < 0.1	Up, < 0.1	Dn, < 0.01
5182	Up, < 0.1	Up, < 0.1	
5185	Up, < 0.1		Dn, < 0.1
5189			Dn, < 0.1
5196		Dn, < 0.1	
5197		Dn, < 0.1	
5201			Dn, < 0.1
5205	Up, < 0.1	Up, < 0.1	Dn, < 0.1
5208			Dn, < 0.1
5210		Dn, < 0.1	
5211	Up, < 0.01		
5212	Up, < 0.1		
5216	Up, < 0.1		Dn, < 0.1
5219			Dn, < 0.001
5222			Dn, < 0.1
5223	Up, < 0.1		
5230			Dn, < 0.1
5231		Dn, < 0.1	Dn, < 0.01
5234			Up, < 0.1
5238			Dn, < 0.1
5244			Dn, < 0.1
5246	Up, < 0.1		Dn, < 0.1
5247		Up, < 0.1	
5249		Up, < 0.1	Up, < 0.1
5250	Up, < 0.001	Up, < 0.1	Dn, < 0.1
5253			Dn, < 0.1
5255			Dn, < 0.1
5257	Up, < 0.1		Dn, < 0.01
5260		Dn, < 0.1	Up, < 0.1
5261	Up, < 0.1		Dn, < 0.1
5262	Up, < 0.1	Up, < 0.1	Dn, < 0.1
5263			Dn, < 0.1
5266	Up, < 0.1	Up, < 0.1	Dn, < 0.01
5267			Dn, < 0.001
5269	Up, < 0.1		Dn, < 0.1
5270		Dn, < 0.1	
5275	Up, < 0.1		Dn, < 0.1
5276			Dn, < 0.1
5277		Up, < 0.01	
5280			Dn, < 0.1
5281	Up, < 0.1		
5288		Up, < 0.1	
5289	Up, < 0.1		
5298			Dn, < 0.1
5300			Up, < 0.1
5301	Up, < 0.1	Up, < 0.1	Dn, < 0.1
5308		Dn, < 0.1	Up, < 0.1
5309			Dn, < 0.1
5310		Dn, < 0.1	
5314			Dn, < 0.1
5315	Up, < 0.1		Dn, < 0.1
5319		Dn, < 0.1	
5325			Dn, < 0.1
5328	Up, < 0.1		Dn, < 0.01
5330	Up, < 0.1		Dn, < 0.1
5331	Up, < 0.1		Dn, < 0.01
5345	Up, < 0.01	Up, < 0.1	Dn, < 0.001
5350		Up, < 0.01	
5351	Dn, < 0.1	Dn, < 0.1	
5355	Up, < 0.1		Dn, < 0.1
5364	Up, < 0.1	Up, < 0.1	
5367			Up, < 0.1
5369			Up, < 0.1
5373			Up, < 0.1
5375			Dn, < 0.1
5376		Dn, < 0.1	
5380	Up, < 0.1	Up, < 0.1	Dn, < 0.01
5382			Dn, < 0.1
5384			Dn, < 0.1
5385	Up, < 0.1	Up, < 0.1	Dn, < 0.01
5386			Up, < 0.1
5387			Dn, < 0.1
5392			Up, < 0.1
5395		Dn, < 0.1	
5397	Up, < 0.1	Up, < 0.1	
5398	Up, < 0.1	Up, < 0.1	
5400	Up, < 0.1	Up, < 0.1	
5402	Up, < 0.1	Up, < 0.1	
5405		Dn, < 0.1	
5406	Up, < 0.1		
5408			Dn, < 0.01
5409	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
5411		Dn, < 0.1	
5416			Dn, < 0.1
5420	Up, < 0.1	Up, < 0.1	
5422	Up, < 0.1		
5424	Up, < 0.01	Up, < 0.01	Dn, < 0.001
5425			Dn, < 0.1
5426		Dn, < 0.1	Dn, < 0.1
5429	Up, < 0.01	Up, < 0.1	
5433	Up, < 0.1		Dn, < 0.1
5444	Dn, < 0.1	Dn, < 0.1	
5448		Dn, < 0.1	Up, < 0.1
5451	Up, < 0.1		Dn, < 0.01
5457	Up, < 0.01	Up, < 0.1	
5460	Up, < 0.1	Up, < 0.1	
5461	Up, < 0.1	Up, < 0.1	
5464	Up, < 0.1	Up, < 0.1	Dn, < 0.001
5465	Up, < 0.1	Up, < 0.1	Dn, < 0.1
5466	Up, < 0.1	Up, < 0.1	Dn, < 0.1
5467	Up, < 0.1	Up, < 0.01	
5472	Up, < 0.01	Up, < 0.01	
5475	Dn, < 0.1	Dn, < 0.01	
5476	Up, < 0.1	Up, < 0.1	
5478	Up, < 0.001	Up, < 0.001	Dn, < 0.1
5479	Up, < 0.1	Up, < 0.1	
5482	Up, < 0.1		Dn, < 0.1
5483		Dn, < 0.1	
5487		Up, < 0.1	
5490			Dn, < 0.1
5492			Dn, < 0.01
5494	Up, < 0.1		
5495			Dn, < 0.01
5497	Up, < 0.1	Up, < 0.1	
5500	Up, < 0.1		
5501	Dn, < 0.1	Dn, < 0.1	
5502		Dn, < 0.1	
5503	Dn, < 0.1		Up, < 0.1
5508	Dn, < 0.1	Dn, < 0.1	
5509			Up, < 0.1
5512			Dn, < 0.1
5513			Dn, < 0.1
5522			Dn, < 0.1
5527			Dn, < 0.1
5534			Dn, < 0.01
5541		Up, < 0.1	
5542			Up, < 0.1
5545			Up, < 0.1
5551			Dn, < 0.1
5554	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
5601			Up, < 0.1
5639		Up, < 0.1	Dn, < 0.1
5647			Up, < 0.1
5650		Dn, < 0.1	Up, < 0.1
5653		Up, < 0.1	
5679	Up, < 0.1		
5699	Up, < 0.01	Up, < 0.01	
5704			Dn, < 0.01
5719			Up, < 0.1
5725	Up, < 0.01	Up, < 0.01	Dn, < 0.01
5727	Up, < 0.1	Up, < 0.1	
5729	Up, < 0.1	Up, < 0.1	
5730		Up, < 0.1	
5732	Up, < 0.01	Up, < 0.001	
5735	Up, < 0.1	Up, < 0.01	
5737	Up, < 0.001	Up, < 0.001	
5739	Dn, < 0.1	Dn, < 0.1	
5741	Up, < 0.01	Up, < 0.01	
5742			Dn, < 0.1
5743	Up, < 0.1		
5746		Dn, < 0.1	
5748	Up, < 0.1	Up, < 0.01	
5753		Dn, < 0.1	
5754	Up, < 0.1	Up, < 0.1	
5756	Up, < 0.1	Up, < 0.1	
5758		Up, < 0.1	
5759			Dn, < 0.1
5760		Up, < 0.1	
5764	Up, < 0.1	Up, < 0.1	
5771			Up, < 0.1
5777	Up, < 0.1	Up, < 0.01	
5778		Up, < 0.1	
5779		Up, < 0.1	
5788		Dn, < 0.1	
5790			Up, < 0.1
5796	Up, < 0.1	Up, < 0.1	
5801			Up, < 0.1
5802	Up, < 0.1		
5804			Dn, < 0.1
5810			Dn, < 0.01
5813			Dn, < 0.1
5818			Up, < 0.1
5829	Up, < 0.1	Up, < 0.1	
5831		Dn, < 0.1	
5843	Up, < 0.1	Up, < 0.1	
5844			Dn, < 0.1
5857	Up, < 0.1		Dn, < 0.1
5858	Up, < 0.01	Up, < 0.01	
5869	Up, < 0.1		
5875		Dn, < 0.1	
5882			Up, < 0.1
5883			Up, < 0.1
5885			Up, < 0.1
5886			Dn, < 0.1
5912			Dn, < 0.1
5922	Up, < 0.1	Up, < 0.01	
5928			Up, < 0.1
5934	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
5939			Dn, < 0.1
5958			Dn, < 0.1
5965			Dn, < 0.1
5967	Up, < 0.1	Up, < 0.1	
5969			Up, < 0.1
5974			Dn, < 0.1
5976			Up, < 0.1
5980			Dn, < 0.1
5981		Dn, < 0.1	
6002			Dn, < 0.1
6004		Dn, < 0.1	
6006			Up, < 0.1
6011			Dn, < 0.1
6014			Dn, < 0.01
6015			Dn, < 0.1
6018			Dn, < 0.1
6021			Dn, < 0.1
6027			Dn, < 0.01
6030		Dn, < 0.1	Up, < 0.01
6041		Dn, < 0.1	
6044		Dn, < 0.1	
6047	Up, < 0.1	Up, < 0.1	
6059	Up, < 0.1	Up, < 0.1	
6062			Dn, < 0.1
6065	Dn, < 0.1		
6070	Up, < 0.1	Up, < 0.1	Dn, < 0.1
6076			Dn, < 0.1
6079			Dn, < 0.1
6082			Dn, < 0.1
6087			Dn, < 0.1
6088			Dn, < 0.1
6093			Dn, < 0.1
6096			Dn, < 0.01
6105		Up, < 0.1	
6106	Up, < 0.1		
6109			Dn, < 0.1
6115			Dn, < 0.1
6118			Dn, < 0.1
6132		Up, < 0.1	
6133	Up, < 0.1	Up, < 0.1	
6140			Dn, < 0.1
6153			Dn, < 0.1
6154			Up, < 0.1
6166	Up, < 0.1		
6167	Dn, < 0.1	Dn, < 0.1	
6168			Dn, < 0.1
6170			Up, < 0.1
6174			Up, < 0.1
6175			Dn, < 0.1
6189			Up, < 0.1
6192		Dn, < 0.1	
6196			Dn, < 0.1
6200	Dn, < 0.01	Dn, < 0.01	
6205	Up, < 0.1		Dn, < 0.01
6206	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
6211	Up, < 0.1	Up, < 0.1	
6212			Dn, < 0.1
6213	Dn, < 0.1	Dn, < 0.01	
6218	Up, < 0.001	Up, < 0.01	Dn, < 0.1
6221			Dn, < 0.1
6222			Dn, < 0.1
6227	Up, < 0.1	Up, < 0.1	Dn, < 0.1
6237	Dn, < 0.1	Dn, < 0.01	
6241	Up, < 0.1	Up, < 0.1	
6247	Dn, < 0.1		
6250		Dn, < 0.1	
6252	Up, < 0.01	Up, < 0.01	Dn, < 0.1
6256			Dn, < 0.1
6261			Dn, < 0.01
6268			Up, < 0.1
6269			Dn, < 0.1
6281		Up, < 0.1	
6287		Dn, < 0.1	
6290			Up, < 0.1
6291			Dn, < 0.1
6296			Up, < 0.1
6301	Dn, < 0.1	Dn, < 0.1	
6305		Up, < 0.1	
6307		Dn, < 0.1	
6312			Up, < 0.1
6319			Dn, < 0.1
6326			Up, < 0.1
6331	Up, < 0.1		Dn, < 0.1
6332		Dn, < 0.1	
6333			Up, < 0.01
6338			Dn, < 0.1
6343			Up, < 0.01
6346		Up, < 0.1	
6350	Up, < 0.1	Up, < 0.01	
6352	Up, < 0.1	Up, < 0.01	
6356			Dn, < 0.1
6358			Up, < 0.01
6359	Up, < 0.1	Up, < 0.01	
6362	Up, < 0.01	Up, < 0.01	
6370			Dn, < 0.1
6371	Up, < 0.1	Up, < 0.1	
6377	Up, < 0.1	Up, < 0.01	
6389	Up, < 0.1		Dn, < 0.001
6392			Up, < 0.1
6393			Dn, < 0.1
6396			Dn, < 0.001
6400	Up, < 0.1	Up, < 0.1	
6408		Up, < 0.1	
6409			Dn, < 0.1
6415			Up, < 0.1
6416		Up, < 0.1	
6417	Up, < 0.1	Up, < 0.1	
6428			Up, < 0.01
6438		Up, < 0.1	
6439		Up, < 0.1	Dn, < 0.1
6444	Up, < 0.1		
6445			Dn, < 0.1
6449			Dn, < 0.1
6450	Up, < 0.1		Dn, < 0.1
6454		Up, < 0.01	
6455		Up, < 0.1	
6456			Dn, < 0.1
6459			Dn, < 0.01
6461		Up, < 0.1	
6467	Up, < 0.1		
6470		Up, < 0.1	
6471			Dn, < 0.01
6473			Up, < 0.1
6477	Up, < 0.1	Up, < 0.01	Dn, < 0.1
6478			Dn, < 0.1
6481	Up, < 0.1	Up, < 0.01	
6483			Dn, < 0.01
6487			Dn, < 0.1
6489	Up, < 0.1	Up, < 0.1	
6498	Up, < 0.1	Up, < 0.01	Dn, < 0.1
6499		Up, < 0.1	Dn, < 0.1
6501			Up, < 0.1
6504			Dn, < 0.01
6506			Dn, < 0.1
6507			Dn, < 0.1
6509		Dn, < 0.1	
6514			Dn, < 0.01
6516			Dn, < 0.01
6524		Dn, < 0.1	Up, < 0.1
6540		Dn, < 0.1	
6545		Up, < 0.01	
6558		Up, < 0.1	
6559		Up, < 0.1	
6562			Up, < 0.1
6563	Up, < 0.1	Up, < 0.001	
6564		Up, < 0.1	
6565			Up, < 0.1
6567			Up, < 0.1
6572		Up, < 0.1	
6573			Up, < 0.1
6574			Up, < 0.1
6579		Up, < 0.1	
6581		Up, < 0.1	
6583			Up, < 0.1
6588			Up, < 0.1
6590	Up, < 0.1	Up, < 0.001	
6591		Up, < 0.1	
6593	Up, < 0.1	Up, < 0.01	Up, < 0.1
6594	Up, < 0.1	Up, < 0.001	
6595		Up, < 0.1	
6598			Up, < 0.1
6602			Up, < 0.1
6605			Up, < 0.1
6615		Up, < 0.1	
6620		Up, < 0.1	
6631		Up, < 0.1	
6634		Up, < 0.1	
6640		Up, < 0.1	
6651		Up, < 0.1	
6655		Up, < 0.01	
6662			Up, < 0.1
6673			Up, < 0.1
6678	Up, < 0.1	Up, < 0.1	
6681		Up, < 0.01	
6693	Up, < 0.1	Up, < 0.1	Up, < 0.1
6697	Up, < 0.1		Dn, < 0.1
6698		Up, < 0.1	
6699		Up, < 0.1	
6708			Up, < 0.1
6714	Up, < 0.1	Up, < 0.01	
6716		Up, < 0.1	
6721	Up, < 0.1	Up, < 0.1	
6739	Dn, < 0.1		
6743		Up, < 0.01	
6746	Up, < 0.1	Up, < 0.1	
6749		Up, < 0.1	
6754	Up, < 0.1	Up, < 0.1	
6755			Up, < 0.1
6756		Up, < 0.1	
6762		Up, < 0.1	
6766	Up, < 0.1		
6774			Up, < 0.1
6783			Up, < 0.1
6784	Up, < 0.1	Up, < 0.1	
6789	Up, < 0.1	Up, < 0.001	
6794		Up, < 0.1	
6796		Up, < 0.1	
6798	Up, < 0.1	Up, < 0.1	
6801	Up, < 0.1	Up, < 0.01	
6803	Up, < 0.1	Up, < 0.1	
6806	Up, < 0.1	Up, < 0.1	
6808		Up, < 0.1	
6811		Up, < 0.1	
6816		Up, < 0.1	
6820	Up, < 0.1	Up, < 0.1	Dn, < 0.01
6822	Up, < 0.1	Up, < 0.1	
6831		Up, < 0.1	
6833			Up, < 0.1
6835	Dn, < 0.1		Up, < 0.1
6848			Up, < 0.1
6849			Up, < 0.1
6850	Up, < 0.1		
6865			Dn, < 0.1
6867		Up, < 0.1	
6885			Up, < 0.1
6897			Dn, < 0.1
6898	Up, < 0.001	Up, < 0.001	
6899		Up, < 0.1	
6910		Up, < 0.1	
6919		Up, < 0.1	
6920	Up, < 0.1	Up, < 0.1	
6924		Up, < 0.1	
6937			Up, < 0.1
6939		Up, < 0.1	
6946		Dn, < 0.1	
6952		Up, < 0.1	
6955			Up, < 0.1
6971	Dn, < 0.1		
6977			Up, < 0.1
6984		Up, < 0.1	
6985		Up, < 0.1	
6986		Up, < 0.1	
6990		Up, < 0.1	
6993	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
6997		Up, < 0.1	
7000		Up, < 0.1	
7002			Up, < 0.1
7004			Dn, < 0.1
7006			Dn, < 0.1
7007			Up, < 0.1
7008			Up, < 0.1
7010	Up, < 0.1	Up, < 0.1	Dn, < 0.1
7015	Up, < 0.1	Up, < 0.1	
7016	Up, < 0.1	Up, < 0.01	
7018		Up, < 0.1	Dn, < 0.1
7021	Up, < 0.1	Up, < 0.1	
7022		Up, < 0.1	
7025			Up, < 0.1
7027			Up, < 0.1
7029			Up, < 0.1
7032	Up, < 0.1		
7034			Up, < 0.1
7047			Up, < 0.1
7048			Up, < 0.1
7049			Dn, < 0.1
7051			Up, < 0.1
7053			Up, < 0.1
7056			Up, < 0.01
7063			Up, < 0.1
7068	Up, < 0.1		Dn, < 0.1
7069			Up, < 0.1
7072	Up, < 0.1	Up, < 0.1	Dn, < 0.1
7079	Dn, < 0.01	Dn, < 0.1	
7087	Up, < 0.1	Up, < 0.1	
7088			Up, < 0.01
7094			Dn, < 0.1
7096			Up, < 0.1
7107	Up, < 0.1	Up, < 0.01	
7112			Up, < 0.1
7115			Up, < 0.1
7119		Up, < 0.1	
7127		Up, < 0.1	
7132	Dn, < 0.1	Dn, < 0.1	
7133			Up, < 0.01
7136	Up, < 0.1	Up, < 0.1	
7137			Up, < 0.1
7138	Dn, < 0.1		
7142		Up, < 0.1	
7147		Up, < 0.1	
7152	Up, < 0.1	Up, < 0.01	
7158		Up, < 0.1	
7164			Up, < 0.1
7169			Up, < 0.1
7172		Up, < 0.1	
7179		Up, < 0.1	
7182			Up, < 0.1
7185			Up, < 0.1
7191		Up, < 0.1	
7200			Up, < 0.1
7203	Up, < 0.1	Up, < 0.1	
7214			Up, < 0.01
7217			Up, < 0.1
7219			Dn, < 0.1
7221	Dn, < 0.1		Up, < 0.01
7224		Up, < 0.1	
7229	Up, < 0.1	Up, < 0.1	
7231			Up, < 0.1
7232		Up, < 0.1	
7236	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7243	Dn, < 0.1		Up, < 0.1
7249		Dn, < 0.1	
7250			Dn, < 0.1
7252			Up, < 0.1
7262		Up, < 0.1	
7266	Dn, < 0.1		
7267			Up, < 0.01
7269	Up, < 0.1	Up, < 0.01	
7276	Dn, < 0.1	Dn, < 0.01	Dn, < 0.1
7277	Dn, < 0.1		Up, < 0.1
7287			Dn, < 0.01
7288	Up, < 0.1	Up, < 0.1	
7308	Dn, < 0.1		
7316			Dn, < 0.1
7317	Up, < 0.1	Up, < 0.01	
7324			Up, < 0.1
7326	Dn, < 0.1	Dn, < 0.1	
7335			Up, < 0.1
7338			Dn, < 0.1
7347		Up, < 0.1	Dn, < 0.1
7351	Up, < 0.01	Up, < 0.1	
7357			Dn, < 0.1
7360			Up, < 0.1
7366			Up, < 0.1
7373		Up, < 0.1	
7374			Up, < 0.1
7384	Dn, < 0.1	Dn, < 0.1	
7389	Dn, < 0.1	Dn, < 0.1	
7390	Dn, < 0.01	Dn, < 0.1	
7391	Dn, < 0.1	Dn, < 0.1	
7398	Dn, < 0.1	Dn, < 0.1	
7405	Dn, < 0.1	Dn, < 0.1	
7410	Dn, < 0.1	Dn, < 0.1	
7411			Dn, < 0.1
7415		Dn, < 0.1	
7419	Dn, < 0.1	Dn, < 0.01	
7420			Dn, < 0.1
7427			Up, < 0.1
7435			Dn, < 0.1
7444		Dn, < 0.1	
7459	Dn, < 0.1	Dn, < 0.1	
7460	Up, < 0.1	Up, < 0.1	Dn, < 0.1
7463			Dn, < 0.1
7473	Dn, < 0.1	Dn, < 0.01	
7474			Dn, < 0.1
7477			Up, < 0.01
7478		Dn, < 0.1	
7480		Dn, < 0.1	
7481	Dn, < 0.01	Dn, < 0.1	
7484	Dn, < 0.1	Dn, < 0.1	
7490	Up, < 0.1	Up, < 0.1	
7494			Dn, < 0.1
7495			Dn, < 0.1
7501	Up, < 0.1		
7502			Dn, < 0.1
7504	Up, < 0.1		
7505			Dn, < 0.1
7509			Dn, < 0.1
7511	Dn, < 0.1	Dn, < 0.1	
7515	Dn, < 0.1	Dn, < 0.1	
7529			Up, < 0.1
7536	Up, < 0.1		Dn, < 0.1
7538	Up, < 0.1		
7550		Up, < 0.1	
7553	Up, < 0.1		
7570		Dn, < 0.1	
7606	Up, < 0.1		
7642			Up, < 0.1
7684			Up, < 0.1
7688	Up, < 0.1	Up, < 0.01	
7703	Dn, < 0.1		
7704			Dn, < 0.1
7714		Dn, < 0.1	
7739			Up, < 0.1
7740	Dn, < 0.1		
7744	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7750	Up, < 0.1	Up, < 0.1	
7752	Up, < 0.1	Up, < 0.1	
7755		Dn, < 0.1	
7758			Dn, < 0.1
7760	Up, < 0.01	Up, < 0.001	Dn, < 0.01
7761		Up, < 0.1	
7766		Dn, < 0.1	Up, < 0.1
7768		Up, < 0.01	
7769		Up, < 0.1	Dn, < 0.1
7770		Up, < 0.1	
7771	Up, < 0.1	Up, < 0.1	
7772		Up, < 0.1	
7775	Up, < 0.1	Up, < 0.1	
7778	Up, < 0.1	Up, < 0.1	
7783			Dn, < 0.1
7785		Up, < 0.1	
7786	Up, < 0.1		Dn, < 0.1
7787		Up, < 0.1	
7789	Up, < 0.1		
7793		Up, < 0.1	
7796		Up, < 0.1	
7800		Up, < 0.1	
7801	Up, < 0.01	Up, < 0.1	
7829		Dn, < 0.1	
7831			Dn, < 0.1
7835	Up, < 0.1	Up, < 0.1	
7839			Dn, < 0.1
7843			Dn, < 0.1
7845			Dn, < 0.1
7852	Up, < 0.1	Up, < 0.1	
7853			Dn, < 0.1
7855	Up, < 0.1	Up, < 0.1	
7856	Up, < 0.1		
7864	Dn, < 0.1	Dn, < 0.1	
7865	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7866	Up, < 0.1	Up, < 0.01	
7868		Up, < 0.1	
7877	Up, < 0.1		
7883	Up, < 0.1		
7886		Up, < 0.1	
7892			Dn, < 0.1
7899			Dn, < 0.1
7901	Up, < 0.1		
7924	Up, < 0.1	Up, < 0.1	Dn, < 0.1
7981	Dn, < 0.1		Up, < 0.1
7989			Dn, < 0.1
7993	Dn, < 0.1		
7996			Dn, < 0.1
8004	Up, < 0.1		Dn, < 0.1
8006			Dn, < 0.1
8010		Up, < 0.1	
8030			Dn, < 0.1
8033	Dn, < 0.1		
8034	Up, < 0.1		
8047	Up, < 0.001	Up, < 0.001	Dn, < 0.1
8050			Up, < 0.1
8054	Dn, < 0.1		
8057			Up, < 0.1
8058	Up, < 0.1		Dn, < 0.1
8059	Dn, < 0.1	Dn, < 0.01	
8062			Up, < 0.1
8065			Dn, < 0.01
8066		Dn, < 0.1	Up, < 0.1
8067	Dn, < 0.1		
8069			Dn, < 0.1
8072			Dn, < 0.1
8074			Dn, < 0.1
8076			Up, < 0.01
8077	Up, < 0.1	Up, < 0.1	
8083	Dn, < 0.1		Up, < 0.1
8084			Dn, < 0.1
8092			Up, < 0.1
8093			Dn, < 0.01
8095			Up, < 0.1
8097			Dn, < 0.01
8098			Up, < 0.1
8100			Dn, < 0.001
8101	Up, < 0.1		Dn, < 0.1
8104	Dn, < 0.01	Dn, < 0.01	Up, < 0.1
8106			Dn, < 0.1
8115	Up, < 0.1	Up, < 0.1	Dn, < 0.1
8116		Dn, < 0.1	
8117			Dn, < 0.1
8118			Up, < 0.1
8119			Dn, < 0.01
8122		Dn, < 0.1	
8125	Up, < 0.1	Up, < 0.1	
8130	Up, < 0.01	Up, < 0.1	
8131	Up, < 0.1	Up, < 0.01	
8132	Up, < 0.1		Dn, < 0.01
8133			Dn, < 0.1
8138		Up, < 0.1	
8139			Dn, < 0.1
8140	Up, < 0.1		
8143	Dn, < 0.1		
8148	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
8150	Up, < 0.1		
8156			Dn, < 0.1
8157			Dn, < 0.01
8161			Dn, < 0.1
8164	Up, < 0.1		
8166	Up, < 0.1		
8167	Up, < 0.1		Dn, < 0.01
8171			Up, < 0.1
8172			Dn, < 0.1
8182	Up, < 0.01	Up, < 0.01	
8184	Dn, < 0.1		
8185			Dn, < 0.1
8196			Up, < 0.1
8197	Dn, < 0.1	Dn, < 0.1	
8199		Up, < 0.1	
