Row_ID	p_cat|groups|oily-norm	p_cat|base|sebum	p_cat|base|skicon
5237			< 0.1
5239			< 0.01
5241			< 0.01
5242			< 0.1
5245			< 0.1
5251			< 0.1
5252			< 0.1
5256	< 0.1	< 0.1	
5257			< 0.1
5258		< 0.1	
5259			< 0.1
5260			< 0.1
5262			< 0.1
5264		< 0.1	
5265	< 0.1	< 0.1	
5273			< 0.1
5278			< 0.01
5280			< 0.1
5281		< 0.1	
5288			< 0.1
5289			< 0.01
5290			< 0.1
5292			< 0.1
5297			< 0.1
5300			< 0.1
5301			< 0.01
5302			< 0.1
5303			< 0.1
5304			< 0.1
5306			< 0.1
5308			< 0.1
5316	< 0.1	< 0.1	
5319			< 0.1
5324			< 0.1
5327	< 0.1		
5328			< 0.1
5334			< 0.01
5335			< 0.1
5337		< 0.1	< 0.1
5349			< 0.01
5350	< 0.1	< 0.1	< 0.1
5353	< 0.1	< 0.1	< 0.1
5354			< 0.1
5355	< 0.1		< 0.1
5356	< 0.1	< 0.01	
5357			< 0.1
5360		< 0.1	< 0.01
5367			< 0.1
5368			< 0.001
5369			< 0.1
5370			< 0.1
5384			< 0.1
5386		< 0.1	< 0.1
5388			< 0.1
5393			< 0.1
5395			< 0.1
5396			< 0.1
5397	< 0.1		
5398			< 0.1
5402			< 0.1
5403			< 0.1
5404	< 0.1		
5405			< 0.1
5406	< 0.1		< 0.1
5409			< 0.1
5412			< 0.1
5416			< 0.1
5417			< 0.1
5418	< 0.1	< 0.1	< 0.1
5422		< 0.1	
5423	< 0.1		
5425			< 0.1
5426	< 0.1		
5428			< 0.1
5430		< 0.1	
5432		< 0.1	
5435			< 0.01
5439	< 0.1	< 0.1	
5441	< 0.1	< 0.1	
5443	< 0.1		
5444			< 0.1
5451	< 0.1	< 0.1	
5453			< 0.1
5457	< 0.1		< 0.1
5460			< 0.1
5461			< 0.1
5465		< 0.1	
5467		< 0.1	< 0.1
5471			< 0.1
5472	< 0.1	< 0.1	
5474			< 0.01
5478			< 0.1
5479			< 0.1
5480	< 0.1	< 0.1	
5481		< 0.1	
5484			< 0.01
5486			< 0.1
5488	< 0.1	< 0.1	
5489		< 0.1	
5490	< 0.01	< 0.1	
5492			< 0.01
5493			< 0.1
5494	< 0.1		< 0.01
5498			< 0.1
5499	< 0.1		
5501		< 0.1	
5504	< 0.01	< 0.01	
5509			< 0.1
5511			< 0.01
5514			< 0.1
5516	< 0.01	< 0.01	
5517			< 0.1
5518			< 0.1
5519	< 0.1		
5523	< 0.1	< 0.1	
5524			< 0.1
5525			< 0.1
5531			< 0.1
5532			< 0.1
5534	< 0.1	< 0.1	
5535			< 0.1
5539			< 0.01
5540	< 0.1	< 0.1	
5541			< 0.1
5542		< 0.1	
5552			< 0.1
5554	< 0.1		
5555	< 0.1	< 0.1	< 0.1
5558			< 0.01
5560			< 0.1
5562	< 0.1	< 0.1	
5565			< 0.01
5587			< 0.1
5590		< 0.1	< 0.01
5602		< 0.1	
5604		< 0.1	
5605	< 0.001	< 0.001	< 0.1
5606			< 0.1
5610		< 0.1	
5617			< 0.01
5622	< 0.1		
5627			< 0.1
5629			< 0.1
5631		< 0.1	
5634			< 0.1
5635			< 0.1
5641			< 0.1
5644		< 0.1	
5646		< 0.1	< 0.1
5647			< 0.1
5648		< 0.1	
5649			< 0.1
5653	< 0.1		
5658	< 0.1	< 0.1	
5659	< 0.1		
5664	< 0.1	< 0.1	
5666		< 0.1	
5667			< 0.1
5677			< 0.1
5681	< 0.1	< 0.001	
5682			< 0.1
5684			< 0.1
5685	< 0.1	< 0.1	< 0.1
5690	< 0.1	< 0.1	
5695	< 0.1		< 0.01
5703			< 0.1
5709	< 0.01	< 0.01	
5710	< 0.1	< 0.1	
5711		< 0.1	
5718	< 0.1	< 0.1	
5724		< 0.1	< 0.1
5731		< 0.1	< 0.1
5735		< 0.1	< 0.01
5738	< 0.1		
5752		< 0.1	
5755			< 0.1
5764		< 0.1	
5765			< 0.1
5768			< 0.1
5771			< 0.1
5784		< 0.1	
5793			< 0.1
5794		< 0.1	
5795			< 0.1
5797		< 0.1	
5801		< 0.1	< 0.1
5802			< 0.1
5805			< 0.1
5809			< 0.1
5814		< 0.1	
5819			< 0.1
5820		< 0.1	< 0.01
5823	< 0.1		
5824	< 0.1	< 0.1	
5829	< 0.1	< 0.1	
5831	< 0.1	< 0.1	< 0.1
5835		< 0.1	
5838	< 0.1		
5840			< 0.1
5851		< 0.1	
5858			< 0.1
5861		< 0.1	
5874			< 0.1
5875	< 0.1	< 0.01	
5888			< 0.01
5892		< 0.1	< 0.01
5894			< 0.1
5905	< 0.1	< 0.01	
5907	< 0.1	< 0.1	< 0.1
5909		< 0.1	
5910	< 0.1		
5917	< 0.1	< 0.1	< 0.1
5918	< 0.1	< 0.1	
5921			< 0.1
5923	< 0.1	< 0.1	< 0.1
5924	< 0.1	< 0.1	< 0.1
5927		< 0.1	< 0.1
5931			< 0.1
5933		< 0.1	< 0.1
5934		< 0.1	
5939		< 0.1	< 0.1
5940	< 0.1	< 0.1	< 0.1
5941	< 0.01	< 0.1	< 0.1
5944			< 0.1
5948			< 0.1
5950		< 0.1	
5953	< 0.1	< 0.01	< 0.1
5955			< 0.1
5956	< 0.1	< 0.1	
5957			< 0.1
5961			< 0.1
5963		< 0.1	< 0.1
5966		< 0.1	
5969	< 0.1	< 0.01	< 0.01
5970			< 0.1
5972	< 0.1	< 0.1	
5973			< 0.1
5974	< 0.1		
5976	< 0.01	< 0.01	< 0.1
5980		< 0.1	< 0.1
5981			< 0.1
5982	< 0.1	< 0.1	< 0.1
5985		< 0.01	
5986			< 0.1
5989			< 0.1
5990	< 0.1	< 0.01	< 0.1
5993	< 0.1		< 0.01
5995		< 0.1	
5999	< 0.01	< 0.1	< 0.01
6000	< 0.1	< 0.1	
6001	< 0.1	< 0.1	
6005		< 0.1	
6009		< 0.1	
6010			< 0.1
6011			< 0.1
6015	< 0.1	< 0.01	< 0.01
6018			< 0.1
6020		< 0.1	< 0.1
6025		< 0.1	
6026			< 0.1
6027	< 0.1	< 0.01	
6031		< 0.1	
6034		< 0.001	< 0.1
6037		< 0.1	
6038			< 0.1
6049		< 0.1	
6052		< 0.1	
6053	< 0.01	< 0.1	< 0.1
6054		< 0.01	
6055	< 0.1		
6059	< 0.1	< 0.1	
6060		< 0.1	
6061			< 0.1
6063	< 0.1	< 0.01	
6065	< 0.1	< 0.01	
6066	< 0.1		< 0.1
6067			< 0.1
6068			< 0.1
6070			< 0.1
6071	< 0.1	< 0.1	
6073			< 0.1
6075			< 0.1
6076			< 0.1
6078		< 0.1	< 0.1
6080			< 0.1
6081		< 0.1	< 0.1
6082			< 0.1
6083		< 0.1	
6085	< 0.1		< 0.1
6087			< 0.01
6091			< 0.1
6095			< 0.01
6096	< 0.1	< 0.1	< 0.1
6098	< 0.1		
6101	< 0.1	< 0.1	< 0.1
6106			< 0.1
6109		< 0.1	
6111	< 0.01	< 0.1	
6112			< 0.1
6115	< 0.01	< 0.01	< 0.01
6118		< 0.1	
6126	< 0.1	< 0.1	< 0.1
6130			< 0.1
6132			< 0.1
6134		< 0.01	
6135			< 0.1
6148	< 0.01	< 0.1	< 0.01
6149			< 0.1
6152			< 0.1
6156	< 0.1	< 0.1	
6159		< 0.1	< 0.1
6169		< 0.1	
6170		< 0.1	
6171			< 0.1
6174		< 0.1	
6176			< 0.1
6178			< 0.1
6184	< 0.1		< 0.1
6187	< 0.1		< 0.01
6189	< 0.01		< 0.1
6190	< 0.1		
6191			< 0.01
6195			< 0.1
6196			< 0.1
6199	< 0.1	< 0.1	< 0.1
6201	< 0.01	< 0.1	
6203	< 0.1	< 0.1	
6204			< 0.01
6205			< 0.1
6208		< 0.1	
6210			< 0.1
6212			< 0.1
6219			< 0.1
6223		< 0.1	
6225	< 0.01	< 0.1	
6227			< 0.1
6246			< 0.1
6247			< 0.1
6251		< 0.1	
6264		< 0.1	
6280	< 0.1		< 0.1
6289	< 0.1	< 0.1	< 0.1
6290			< 0.1
6296		< 0.1	
6298	< 0.1		
6313	< 0.1	< 0.1	
6320	< 0.1	< 0.1	
6324	< 0.1		
6325	< 0.1	< 0.01	
6331			< 0.1
6332		< 0.1	
6341	< 0.1		< 0.1
6342	< 0.1	< 0.1	< 0.1
6344	< 0.1	< 0.1	
6348	< 0.1		
6350			< 0.01
6351	< 0.1		
6352	< 0.1	< 0.1	< 0.1
6356			< 0.01
6358		< 0.1	
6365	< 0.1	< 0.1	
6371			< 0.01
6374	< 0.1	< 0.1	< 0.01
6381			< 0.1
6383			< 0.1
6386	< 0.01	< 0.1	
6388	< 0.1		
6392			< 0.1
6394			< 0.1
6400	< 0.1	< 0.01	< 0.1
6407	< 0.1		
6409	< 0.1	< 0.1	
6415		< 0.1	
6417		< 0.1	< 0.1
6420			< 0.1
6422			< 0.1
6425	< 0.1		< 0.1
6429	< 0.1	< 0.1	
6433	< 0.1		
6434			< 0.1
6435			< 0.1
6438			< 0.1
6441	< 0.1	< 0.1	
6444			< 0.1
6447			< 0.1
6448	< 0.01	< 0.1	
6453			< 0.01
6457			< 0.1
6458			< 0.1
6461			< 0.1
6462		< 0.1	< 0.01
6465			< 0.1
6466			< 0.1
6468		< 0.1	< 0.01
6469			< 0.01
6470			< 0.01
6472		< 0.1	< 0.1
6473			< 0.1
6475			< 0.1
6476			< 0.1
6480	< 0.1	< 0.1	
6481			< 0.1
6483	< 0.1		
6488			< 0.1
6490			< 0.01
6500			< 0.1
6503			< 0.1
6504			< 0.1
6505			< 0.1
6506	< 0.1	< 0.1	
6510	< 0.1	< 0.1	
6511			< 0.1
6513			< 0.1
6514			< 0.1
6518	< 0.01	< 0.01	
6519	< 0.1		
6520	< 0.1	< 0.1	
6521			< 0.1
6527	< 0.1	< 0.1	< 0.1
6528			< 0.1
6543			< 0.01
6545			< 0.1
6546	< 0.1		
6549		< 0.1	
6552	< 0.1	< 0.1	
6553		< 0.1	
6554			< 0.1
6555	< 0.001	< 0.1	< 0.01
6557			< 0.1
6560			< 0.1
6565			< 0.1
6567			< 0.1
6574			< 0.1
6575			< 0.01
6579			< 0.1
6583	< 0.1	< 0.1	
6584			< 0.1
6585			< 0.1
6587			< 0.01
6588	< 0.1	< 0.01	
6591		< 0.1	
6597			< 0.1
6602			< 0.1
6604		< 0.1	
6605		< 0.1	< 0.01
6608			< 0.01
6609			< 0.1
6648	< 0.1	< 0.1	
6655			< 0.01
6657		< 0.1	< 0.001
6658			< 0.01
6659			< 0.1
6661			< 0.1
6662		< 0.1	
6663			< 0.1
6665			< 0.1
6670	< 0.1		
6672	< 0.1	< 0.1	
6674			< 0.1
6676			< 0.01
6685			< 0.1
6690			< 0.1
6695	< 0.1		
6710	< 0.1	< 0.01	< 0.01
6712		< 0.1	
6713			< 0.1
6714			< 0.1
6719			< 0.01
6722	< 0.1	< 0.1	
6723		< 0.1	
6727			< 0.1
6731			< 0.1
6732	< 0.1		
6734			< 0.1
6735			< 0.1
6738			< 0.1
6740	< 0.1	< 0.1	
6741			< 0.1
6744			< 0.1
6747			< 0.1
6756			< 0.01
6758			< 0.1
6761	< 0.01	< 0.1	< 0.01
6762		< 0.1	
6763	< 0.1	< 0.1	
6768	< 0.1		
6776	< 0.01	< 0.01	
6778			< 0.001
6779			< 0.01
6781	< 0.1		
6788			< 0.001
6790	< 0.01	< 0.01	< 0.01
6794			< 0.1
6796		< 0.01	< 0.1
6798	< 0.1	< 0.1	
6803		< 0.1	
6804	< 0.1		< 0.01
6807	< 0.01	< 0.1	< 0.1
6808			< 0.01
6811		< 0.1	
6817		< 0.1	< 0.1
6823	< 0.1		
6829	< 0.1	< 0.1	
6838			< 0.1
6840			< 0.01
6842	< 0.1	< 0.1	< 0.01
6843	< 0.1		
6846			< 0.1
6853	< 0.1	< 0.1	< 0.01
6854		< 0.1	
6856			< 0.1
6858	< 0.1	< 0.1	
6861	< 0.1	< 0.1	
6862			< 0.1
6865		< 0.1	
6869	< 0.1		
6870	< 0.1	< 0.1	< 0.1
6872		< 0.1	< 0.1
6876	< 0.1	< 0.1	
6877		< 0.1	< 0.01
6882	< 0.01	< 0.1	
6885	< 0.1	< 0.1	
6896	< 0.1	< 0.1	
6897		< 0.1	
6898	< 0.1	< 0.1	
6903	< 0.1	< 0.01	< 0.1
6904			< 0.1
6905		< 0.01	
6908		< 0.1	< 0.1
6910			< 0.1
6913		< 0.1	
6914	< 0.1	< 0.1	
6918			< 0.01
6930	< 0.1	< 0.1	
6935		< 0.01	
6936	< 0.1	< 0.1	
6943	< 0.01	< 0.01	
6945			< 0.1
6947			< 0.1
6950			< 0.1
6951		< 0.01	
6953			< 0.01
6954		< 0.1	
6956		< 0.1	
6959			< 0.1
6960			< 0.1
6972	< 0.1	< 0.1	< 0.1
6975	< 0.1	< 0.1	
6978	< 0.1		< 0.01
6979	< 0.1		
6985	< 0.1	< 0.1	< 0.01
6989		< 0.1	
6995	< 0.01	< 0.01	< 0.1
7005			< 0.1
7009	< 0.01	< 0.01	< 0.1
7016			< 0.1
7021	< 0.1		
7026	< 0.1	< 0.01	< 0.01
7027	< 0.1		
7028			< 0.1
7031			< 0.1
7033		< 0.1	
7038		< 0.1	
7040			< 0.1
7050			< 0.1
7051		< 0.1	
7070			< 0.1
7073	< 0.1	< 0.01	
7074		< 0.1	
7077			< 0.01
7078	< 0.1		< 0.1
7079		< 0.1	
7082			< 0.1
7086			< 0.1
7091			< 0.1
7093	< 0.1		< 0.01
7097			< 0.1
7098			< 0.1
7103			< 0.1
7106			< 0.1
7109			< 0.1
7111	< 0.1	< 0.1	
7112	< 0.1		< 0.001
7114	< 0.1	< 0.1	< 0.1
7117			< 0.1
7124	< 0.1	< 0.1	
7125	< 0.1		< 0.1
7133			< 0.1
7136			< 0.01
7137			< 0.1
7139		< 0.1	< 0.1
7145		< 0.1	
7146			< 0.1
7147			< 0.1
7149	< 0.1		
7150			< 0.01
7151	< 0.1		
7152			< 0.1
7155			< 0.1
7157			< 0.1
7158		< 0.1	
7162			< 0.1
7163			< 0.01
7168		< 0.1	
7171			< 0.1
7175	< 0.1	< 0.1	< 0.1
7176	< 0.1	< 0.1	
7178	< 0.1	< 0.1	
7187		< 0.1	
7189		< 0.1	
7195			< 0.1
7202	< 0.1		
7204		< 0.1	< 0.1
7206	< 0.1		
7218	< 0.1		
7219			< 0.01
7226	< 0.1	< 0.1	
7227			< 0.1
7229	< 0.01		< 0.1
7232		< 0.1	
7233			< 0.01
7239			< 0.1
7241	< 0.1		< 0.1
7244	< 0.1		< 0.01
7251			< 0.1
7253	< 0.1		
7258			< 0.1
7262	< 0.1		
7266			< 0.1
7267			< 0.1
7281			< 0.1
7286	< 0.1	< 0.1	< 0.1
7288			< 0.1
7291	< 0.1	< 0.1	< 0.001
7299	< 0.1	< 0.1	< 0.1
7316			< 0.1
7319			< 0.1
7330			< 0.01
7333	< 0.1		
7339			< 0.1
7343	< 0.1		
7345		< 0.1	
7346			< 0.1
7352	< 0.1		
7353	< 0.1	< 0.01	
7361	< 0.1	< 0.01	< 0.1
7388		< 0.1	
7389	< 0.1	< 0.01	
7393	< 0.1	< 0.1	
7397	< 0.01	< 0.1	
7403	< 0.1	< 0.1	< 0.1
7408	< 0.1	< 0.01	
7413	< 0.1		
7414	< 0.01	< 0.1	
7417			< 0.1
7418			< 0.1
7419			< 0.1
7422	< 0.01	< 0.01	
7426	< 0.1	< 0.1	< 0.1
7431	< 0.1	< 0.01	< 0.1
7432	< 0.1	< 0.1	
7436	< 0.1	< 0.01	
7439	< 0.1		
7440			< 0.1
7445	< 0.1	< 0.01	
7448			< 0.1
7449	< 0.1		
7455			< 0.1
7457			< 0.1
7462			< 0.1
7464			< 0.01
7466			< 0.1
7469			< 0.1
7470	< 0.1		
7471			< 0.1
7473			< 0.1
7474	< 0.1	< 0.01	
7475		< 0.1	
7476			< 0.1
7479			< 0.01
7480			< 0.1
7481	< 0.1	< 0.1	
7483		< 0.1	
7484			< 0.001
7488			< 0.1
7489			< 0.1
7491	< 0.1		
7493			< 0.1
7495			< 0.1
7496	< 0.1	< 0.1	< 0.01
7498		< 0.1	
7501			< 0.1
7502	< 0.1		
7503	< 0.1	< 0.1	
7505	< 0.1		< 0.1
7509			< 0.1
7510			< 0.1
7520			< 0.1
7522			< 0.1
7523	< 0.1	< 0.1	
7529			< 0.1
7530			< 0.1
7531		< 0.1	< 0.1
7538			< 0.1
7540			< 0.01
7541	< 0.1	< 0.01	
7543			< 0.1
7549			< 0.01
7562		< 0.1	
7568			< 0.1
7569		< 0.1	
7570		< 0.1	
7572			< 0.1
7573			< 0.01
7580	< 0.1	< 0.1	
7582			< 0.01
7583			< 0.1
7586	< 0.1	< 0.1	
7587			< 0.1
7599			< 0.1
7600		< 0.1	< 0.1
7601	< 0.1	< 0.1	
7602		< 0.1	
7605			< 0.01
7611			< 0.1
7615			< 0.1
7616			< 0.1
7623	< 0.1	< 0.1	
7630			< 0.01
7640			< 0.1
7643		< 0.1	
7644			< 0.1
7646	< 0.1		
7647		< 0.1	
7648			< 0.1
7650			< 0.1
7651	< 0.1		
7656	< 0.1		
7659			< 0.01
7660			< 0.1
7662			< 0.1
7663			< 0.01
7665	< 0.1	< 0.1	< 0.1
7670		< 0.1	< 0.1
7674			< 0.1
7675			< 0.1
7679			< 0.1
7682		< 0.1	< 0.1
7688	< 0.1		< 0.1
7691			< 0.1
7698		< 0.1	< 0.001
7699	< 0.1	< 0.1	< 0.1
7700		< 0.1	< 0.01
7702	< 0.1		
7703	< 0.01	< 0.1	
7704		< 0.1	
7713		< 0.1	< 0.1
7717			< 0.1
7724		< 0.1	
7729		< 0.1	
7743	< 0.1	< 0.1	< 0.1
7751	< 0.1		< 0.01
7755		< 0.1	
7764			< 0.1
7766		< 0.1	
7767		< 0.01	< 0.1
7768		< 0.01	
7769			< 0.1
7771	< 0.1	< 0.1	
7774			< 0.01
7796		< 0.1	
7799			< 0.1
7803			< 0.1
7808			< 0.1
7816			< 0.1
7818		< 0.1	
7826		< 0.1	
7860			< 0.1
7948	< 0.1		
7961	< 0.1		< 0.001
7977			< 0.1
8017			< 0.1
8018			< 0.1
8025			< 0.1
8026			< 0.01
8027		< 0.1	
8030			< 0.1
8039			< 0.01
8041	< 0.1		
8045	< 0.01	< 0.1	< 0.1
8049			< 0.1
8052			< 0.1
8055			< 0.01
8060	< 0.1		< 0.1
8064			< 0.1
8065	< 0.1		
8066	< 0.01	< 0.1	
8073	< 0.1	< 0.1	
8074	< 0.1		< 0.1
8075	< 0.1		
8079		< 0.1	
8084			< 0.1
8086		< 0.1	
8087	< 0.1	< 0.1	
8088			< 0.1
8090	< 0.1		
8091		< 0.1	
8094			< 0.01
8098			< 0.1
8102	< 0.1	< 0.1	< 0.1
8104			< 0.1
8106	< 0.1		< 0.1
8114	< 0.1		
8116			< 0.1
8120		< 0.1	
8122			< 0.1
8123	< 0.01	< 0.1	< 0.01
8126	< 0.1		
8128	< 0.1		< 0.1
8130	< 0.01	< 0.1	
8133			< 0.1
8135			< 0.1
8137		< 0.1	
8143	< 0.1		
8149			< 0.1
8150			< 0.1
8154			< 0.1
8164	< 0.1	< 0.1	
8167			< 0.01
8168			< 0.001
8172			< 0.1
8174			< 0.1
8184			< 0.1
8185			< 0.1
8191			< 0.1
8194			< 0.1
8195			< 0.01
8199		< 0.1	
8201	< 0.1		< 0.1
8202	< 0.1		
8208			< 0.1
8214			< 0.01
8221			< 0.1
8222		< 0.1	
8224			< 0.1
8225			< 0.1
8227			< 0.01
8231			< 0.1
8237	< 0.001	< 0.01	< 0.1
8240	< 0.1		
8242			< 0.1
8247	< 0.1	< 0.1	< 0.01
8248			< 0.01
8250	< 0.1	< 0.1	
8254			< 0.1
8257	< 0.01	< 0.1	
8261			< 0.01
8263			< 0.1
8264	< 0.01		
8268			< 0.1
8272			< 0.1
8274			< 0.1
8277		< 0.1	
8279	< 0.001	< 0.01	
8282			< 0.1
8287			< 0.1
8290	< 0.001	< 0.1	
8291			< 0.1
8292	< 0.01	< 0.1	< 0.1
8294			< 0.1
8296	< 0.1	< 0.1	< 0.1
8300	< 0.1		
8301		< 0.1	
8304			< 0.1
8306			< 0.1
8316			< 0.1
8317			< 0.1
8323	< 0.1	< 0.01	
8324			< 0.01
8325			< 0.1
8331	< 0.1		
8340		< 0.1	
8342			< 0.1
8344	< 0.01	< 0.1	
8346	< 0.1	< 0.1	
8348			< 0.1
8349			< 0.1
8350			< 0.1
8351	< 0.1		
8354	< 0.1	< 0.1	< 0.1
8361	< 0.01		< 0.1
8364	< 0.1	< 0.1	
8368			< 0.1
8370	< 0.1		
8372			< 0.01
8373	< 0.001	< 0.01	< 0.1
8374			< 0.1
8375	< 0.1		< 0.1
8377	< 0.01	< 0.01	
8378		< 0.1	
8386	< 0.1	< 0.1	
8390			< 0.1
8391			< 0.1
8398			< 0.1
8400	< 0.1	< 0.1	
8401	< 0.1	< 0.01	
8408	< 0.1	< 0.1	
8419			< 0.1
8420			< 0.1
8424			< 0.1
8427	< 0.001	< 0.1	
8428			< 0.1
8431	< 0.01	< 0.01	
8432			< 0.1
8436	< 0.1		
8437			< 0.1
8440			< 0.1
8441			< 0.1
8445	< 0.1		< 0.001
8446			< 0.1
8447			< 0.1
8453	< 0.01	< 0.1	
8466		< 0.1	
8468			< 0.1
8471			< 0.001
8474			< 0.01
8475			< 0.1
8476	< 0.1		< 0.1
8479			< 0.01
8480			< 0.1
8483			< 0.01
8484			< 0.1
8488			< 0.1
8490		< 0.1	< 0.1
8491		< 0.1	
8494	< 0.1		< 0.1
8496			< 0.1
8510	< 0.1	< 0.1	
8511		< 0.1	
8513			< 0.1
8517		< 0.1	
8520	< 0.1	< 0.1	
8524			< 0.1
8527	< 0.1	< 0.1	
8535		< 0.1	
8536			< 0.1
8537		< 0.1	
8540	< 0.1	< 0.1	
8544		< 0.1	
8550			< 0.1
8555	< 0.1		
8556	< 0.1	< 0.001	< 0.1
8557		< 0.1	
8563		< 0.1	
8569		< 0.1	< 0.1
8570		< 0.1	
8571	< 0.1	< 0.01	
8576		< 0.1	
8578			< 0.1
8590			< 0.1
8593		< 0.1	
8598	< 0.1	< 0.01	
8600			< 0.1
8602			< 0.1
8605			< 0.1
8609		< 0.1	< 0.1
8617			< 0.1
8619			< 0.1
8620	< 0.1	< 0.1	
8622			< 0.1
8626	< 0.1	< 0.1	
8628	< 0.1		< 0.01
8629		< 0.1	
8631	< 0.1	< 0.1	
8635	< 0.1	< 0.01	
8637			< 0.1
8644		< 0.1	< 0.1
8647	< 0.01	< 0.1	< 0.1
8653	< 0.1	< 0.1	
8655			< 0.1
8656	< 0.1	< 0.1	
8657		< 0.1	
8658		< 0.1	
8665	< 0.1	< 0.1	< 0.1
8668			< 0.1
8671			< 0.1
8673			< 0.1
8677			< 0.1
8680			< 0.1
8686		< 0.1	
8687		< 0.1	
8692			< 0.1
8694			< 0.1
8697			< 0.1
8709		< 0.1	< 0.1
8710	< 0.1	< 0.1	< 0.1
8711		< 0.1	
8716			< 0.1
8719	< 0.1	< 0.1	
8721			< 0.1
8722		< 0.1	
8729		< 0.1	
8732		< 0.1	
8737			< 0.1
8741			< 0.1
8747		< 0.1	
8762	< 0.1		
8766			< 0.01
8770			< 0.1
8772			< 0.1
8773		< 0.1	
8777			< 0.1
8780		< 0.1	
8782	< 0.1		
8785		< 0.1	
8786	< 0.1	< 0.1	
8793			< 0.01
8794			< 0.01
8798			< 0.1
8807			< 0.1
8808	< 0.1		
8810		< 0.1	
8819			< 0.01
8820	< 0.1		
8823			< 0.1
8829			< 0.01
8831			< 0.1
8832			< 0.1
8834	< 0.1	< 0.1	< 0.1
8837			< 0.1
8838	< 0.1		
8840	< 0.01	< 0.1	
8849			< 0.1
8857		< 0.1	< 0.1
8869			< 0.1
8872		< 0.1	
8876			< 0.1
8883			< 0.1
8884	< 0.1	< 0.1	
8886		< 0.1	
8889			< 0.1
8892			< 0.01
8894		< 0.1	
8895		< 0.1	
8903	< 0.1	< 0.1	
8913			< 0.1
8921			< 0.1
8926		< 0.1	< 0.1
8930		< 0.1	
8932			< 0.1
8953		< 0.1	
8956		< 0.1	< 0.1
8963		< 0.1	
8966	< 0.1	< 0.01	
8968			< 0.1
8980	< 0.1		
8995			< 0.1
8998	< 0.1	< 0.1	
9003			< 0.1
9007	< 0.1		
9012			< 0.01
9017	< 0.1		< 0.1
9020	< 0.1	< 0.1	
9031	< 0.1	< 0.01	< 0.1
9045	< 0.1		
9046			< 0.1
9051	< 0.1		
9054	< 0.1	< 0.1	
9056			< 0.1
9058	< 0.01	< 0.1	
9060			< 0.1
9062		< 0.1	< 0.1
9063	< 0.1	< 0.01	< 0.001
9065		< 0.1	
9067			< 0.1
9076			< 0.1
9079	< 0.01	< 0.01	
9083	< 0.1		
9091	< 0.1		
9095		< 0.1	
9098		< 0.1	
9103		< 0.1	
9106		< 0.1	
9113			< 0.01
9118	< 0.1	< 0.1	
9119	< 0.1		
9130		< 0.1	
9136			< 0.1
9140	< 0.1	< 0.01	
9146		< 0.1	
9147	< 0.1	< 0.1	< 0.1
9149		< 0.1	
9155			< 0.1
9157			< 0.1
9158			< 0.1
9161			< 0.1
9165		< 0.1	
9168			< 0.1
9169			< 0.1
9176	< 0.01	< 0.01	< 0.01
9182			< 0.1
9183	< 0.1		
9184	< 0.1		
9191			< 0.1
9198		< 0.1	< 0.1
9203	< 0.1	< 0.1	
9217	< 0.1		
9218		< 0.1	
9233		< 0.1	< 0.1
9247		< 0.1	
9252			< 0.1
9255			< 0.1
9256			< 0.1
9261		< 0.1	
9265	< 0.1		
9269			< 0.1
9279			< 0.1
9283			< 0.1
9287			< 0.1
9288	< 0.1	< 0.1	
9295	< 0.1		
9303	< 0.1	< 0.1	< 0.1
9304	< 0.1	< 0.01	
9305		< 0.1	
9306			< 0.1
9308	< 0.1		
9315		< 0.1	< 0.01
9319	< 0.1	< 0.1	
9320			< 0.1
9322			< 0.1
9323			< 0.1
9330		< 0.1	< 0.1
9335	< 0.1	< 0.1	< 0.1
9336			< 0.1
9346	< 0.1		
9352	< 0.1	< 0.1	
9354	< 0.001	< 0.001	
9362	< 0.1		
9364		< 0.1	< 0.1
9365			< 0.1
9367	< 0.1		< 0.1
9378	< 0.1	< 0.1	
9381			< 0.1
9385	< 0.1		
9387	< 0.1		
9391	< 0.1		
9395			< 0.1
9400			< 0.1
9403			< 0.1
9406			< 0.1
9408			< 0.1
9418		< 0.1	
9420	< 0.1	< 0.01	
9422	< 0.1	< 0.001	
9432		< 0.1	< 0.1
9437		< 0.1	
9444			< 0.1
9446		< 0.1	
9449		< 0.1	
9450	< 0.01	< 0.1	
9453		< 0.1	< 0.1
9459		< 0.1	
9460		< 0.1	
9461	< 0.1	< 0.01	
9462		< 0.1	
9466		< 0.1	
9467			< 0.1
9478			< 0.1
9479		< 0.1	
9481	< 0.1	< 0.1	
9492			< 0.1
9494	< 0.1	< 0.1	
9500			< 0.1
9502			< 0.1
9505		< 0.1	
9509	< 0.01	< 0.01	
9511			< 0.1
9515			< 0.01
9518	< 0.1	< 0.1	
9520			< 0.1
9523		< 0.1	
9526	< 0.1	< 0.1	
9527	< 0.1	< 0.1	
9536	< 0.1	< 0.01	
9537	< 0.1		
9554	< 0.1	< 0.1	
9556			< 0.1
9557	< 0.1	< 0.1	
9561	< 0.1	< 0.1	
9564	< 0.1	< 0.01	
9566	< 0.1		
9567	< 0.01	< 0.001	
9568			< 0.1
9578			< 0.1
9579	< 0.1		< 0.01
9581			< 0.1
9589	< 0.1	< 0.1	
9590	< 0.1	< 0.1	
9591			< 0.01
9594			< 0.1
9596		< 0.1	
9597			< 0.1
9608		< 0.1	
9611		< 0.1	
9612		< 0.1	
9630			< 0.1
