featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci	Polyomavirus HPyV6	Polyomavirus HPyV7	Merkel Cell Polyomavirus	Malasseziaceae	Corynebacteriaceae	Micrococcaceae	Other families
X940001	0.10172984740667661	0.0013542353709908915	0.12884598917172682	0.027435085453172022	-0.0468786549101069	0.05437898086405943	-0.032962921843585125	0.0628763832483543	-0.0696233973128856	-0.09338790500738318	0.06096699001158958	-0.014210498771413392
X940002	-0.03925686508639965	-0.19649671894286125	-0.15350410779930304	0.12786714846993952	-0.10026174080810371	-0.014434629895386936	-0.07715292000517843	-0.07522272624618566	-0.10190851361796714	0.008758246770368142	-0.03846446297757742	-0.1221361871038808
X940005	-0.06010468301808293	-0.23770966521624382	-0.06907855650142639	0.28554561750664126	0.14634745039852437	0.5806340653119241	0.3072090799278037	0.1868684940779342	-0.14438037060022535	0.16263719822569328	0.2148740331912252	0.010855514399911783
X940007	0.45845967230268775	0.2862465568149076	0.2663584460366559	0.6389264886426441	0.2894483537082405	0.27867430147970806	0.2338712719013521	0.2838756598602723	0.4161812551966396	0.4564049192697454	0.34612424622733806	0.2925891270178573
X940010	0.3231567754115608	-0.06555951817566597	0.3759042128211858	0.09193144321744001	0.28568781478988947	0.3770819843014238	0.7915099325422588	0.7151867620825623	-0.10918373128763838	0.4102262137218637	0.5842766928281543	0.36451637537514653
X940013	0.12538856035154844	0.08757210466413193	0.1598680043706959	0.19279715636356995	0.22037331818460792	0.36228131226054283	0.2991632970262342	0.2492740525213239	0.09148353524439869	0.1991208791709902	0.2419753241691955	0.17989230583652077
X940014	0.6144242080597517	0.14703293316949007	0.11426883487133296	-0.16614066563621604	-0.5816427136623278	-1.8255574078043242	-0.6217506591838433	-0.1947056924069137	0.20973969670821202	0.03644852025335639	-0.24888626938442834	-0.06237930064479752
X940015	0.0584860946688263	0.011664290710988184	0.08716125840949226	-0.1427148376409606	-0.017320356631961853	-0.14246702922351442	0.08234818083011236	0.09908981949930627	-0.04091469547301209	0.00656627979634912	0.0463344990756436	0.054302981626370206
X940019	0.546300769162376	0.11953394344650337	0.0452855337192499	0.4454289892336582	-0.24201456454397385	-0.8448250796330553	-0.3733327881208008	-0.09957397514375722	0.33011340952606727	0.2668977783493999	-0.03013460405804267	-0.0005995617828940519
X940021	0.3923236246149356	1.068970198708671	0.12144735491996347	0.9077586975827459	0.25721865637924146	-0.06453850160564004	-0.8472394332612672	-0.6155161883020808	1.2419855943600393	0.15076761351487228	-0.3085639777414989	0.14347307089333
X940022	-0.12823981777486687	-0.13151908224201003	-0.05701670711805565	-0.2419793575339429	-0.08976366235199351	-0.09073626341418209	0.007764879802162394	-0.015983687667703098	-0.18504460961799118	-0.12269085000047646	-0.05983175693676244	-0.07096536310817397
X940024	0.03616125719962553	0.20125730306239464	0.21831177715110958	0.2028914024987064	0.40107106599271514	0.7417494981008826	0.42933314715734455	0.3007502009610128	0.152823968730336	0.19440361657877797	0.29947221058862616	0.26003205275148117
X940025	0.6416746205686743	0.372768624847838	0.39936450520575484	0.9409931410297224	0.47492727368143306	0.5633604006430261	0.45667291370235913	0.48990446329094905	0.5563497396655682	0.6924837142961013	0.5708000206662146	0.45025703897246533
X940026	0.08758969068544557	0.2038441164816115	0.09797279994905603	0.9600798360979641	0.6245682566652008	1.4257651647063823	0.45118039349282496	0.26183067179802755	0.3843476377316505	0.4551283500892986	0.42882354800359734	0.2626240048541128
X940027	-0.23441322694136113	-0.39699608288293214	-0.2203337074256522	-0.09833839587745133	-0.12108675224810098	0.13345375666708545	0.06525910143211808	-0.017185205835676606	-0.3604554663270342	-0.09632560114598616	-0.02968996092716631	-0.18011638068955374
X940028	0.03563783764991009	-0.08040191751137615	-0.07273599240932271	0.2505483150164166	0.00993418148914521	0.1264250879660768	-0.008246521126221235	-0.011936824971915602	0.01936329441819533	0.09438317200543571	0.03881438366410155	-0.034264759660045024
X940029	0.03307448514076938	0.008512811121320995	0.060565050141929755	-0.06291356686752655	0.017855538443981522	-0.019432831522427987	0.08461416571289918	0.08226191901378019	-0.021934573842184987	0.020287171254967	0.052030300390193275	0.046677413629795106
X940031	0.46643533967611633	0.4123718641580549	0.3975790455229109	0.702763023402792	0.5093835172707818	0.6693007341113861	0.46960838257712806	0.44797358141929233	0.49641868405055745	0.5424008884799791	0.5009170426517383	0.4402868762132606
X940032	-0.1865481827573553	-0.14241297157053548	-0.13571906010547655	-0.07822297915570423	-0.0471054672253792	0.10977383346242878	-0.04116477718885342	-0.09248128128201157	-0.1420686125953407	-0.11284974149285908	-0.08271707785288054	-0.11169141222022833
X940034	-0.014848973394594858	-0.01117278996297288	0.09203052652856233	0.33025787273565427	0.3545551309691436	0.8542323480564232	0.4568128960600218	0.29902530920265824	0.022079518902083803	0.2291748586761852	0.32260682472759095	0.17194872670939748
X940040	0.09308274826393474	0.2711949908417445	-0.05794136158059085	0.3937961955600649	0.03773561557413385	-0.006696710137109513	-0.36045711253136953	-0.2830483640840551	0.3853536758381376	0.04255027090537174	-0.14750966726631995	-0.02862980070953519
X940043	-0.48356307192989684	-0.5721842290639966	-0.48261563441352495	-0.48042726724392454	-0.4748449172347887	-0.41613558250696536	-0.37659495918242175	-0.3997138022870727	-0.5652767174876862	-0.4465149749796718	-0.41637470839377705	-0.47538898785502826
X940045	-0.15536433836461366	-0.5658718514528424	-0.8192511740680031	1.0400992191699192	-0.40460662384594037	0.006628301137108522	-0.8378462450520392	-0.7575844787175388	-0.003949404859206931	0.02999243590908214	-0.4100263150096809	-0.6296403767028056
X940047	0.516094093450111	1.2396742664277198	0.3946748440104866	0.5591855761562121	0.3168144275646786	-0.26920187786716154	-0.6265628957527929	-0.3750429829048796	1.2445533731051477	0.15641430913330495	-0.1895522168223059	0.33731820695714404
X940048	0.19523566163155698	0.19437511895079373	0.11830183415885284	0.18626641595174093	0.07438789667455936	-0.05140934380728282	-0.01705736330772306	0.03908398687512603	0.22340875240137248	0.13021663576997605	0.06312193764989651	0.10797327122153216
X940049	0.051447218447550055	-0.07439418713607365	0.07550535874717731	0.07807861888710732	0.11132712401181027	0.2511692264337422	0.27679268328807244	0.22263375513113176	-0.0688180219516324	0.1323828115432562	0.1951564547356864	0.09266492974434931
X940050	-0.3845766668752319	-0.3104734192050732	0.000447865888506066	-1.091364033697537	-0.23823146216221003	-0.3896844208743012	0.19395897674233248	0.11054334306581758	-0.6271579610547681	-0.43391063573459326	-0.12453473925721611	-0.10017032460716152
X940053	0.5830071833432071	0.647269537239859	0.43631857915885863	0.4207938003034611	0.26071017940207064	-0.16189237041441254	0.023705230272937083	0.18186754377267111	0.6655795865117852	0.3658169381778275	0.2155738569820275	0.38320824405990134
X940054	-0.1803389343883834	0.1521112122372945	-0.4680888828612164	0.12272973842941443	-0.44887330476932585	-0.7942081689544992	-1.1819671243345133	-0.9710350620507129	0.3103220647531719	-0.3992167001556029	-0.7599805238774492	-0.4649693747485069
X940055	-0.945910542139403	-1.0730761180418393	-0.6278593985899319	-1.1189679665265595	-0.5651150501418291	-0.17164561073171938	-0.02902510691520449	-0.24284408637053634	-1.2297635573586214	-0.7224966424134887	-0.4029728429319611	-0.6165176914083201
X940056	-0.09097386242814794	-0.23417277571644923	0.15718704608455966	-0.29072545714666115	0.169606809999452	0.43997682438560426	0.6404975000041275	0.47852281933469354	-0.3675023927983604	0.07057472560130514	0.33420652025576103	0.15649170302789578
X940058	0.24624279339090577	0.03529922069622322	0.14841216960221468	0.4250997493690087	0.22020208311185502	0.37548284939183174	0.3212950216875439	0.29572670912939536	0.12985961312793032	0.33379722144111973	0.31877594284886046	0.18782558295145985
X940059	0.21824829464627687	0.16436398928688262	0.23902111132599804	0.3416113318532268	0.3274678833721035	0.5132164410826867	0.4035402214150764	0.34592383286268924	0.18736332065182287	0.3132729175402276	0.3496775098303708	0.2696607806549597
X940062	-0.027518178854347444	0.11102454047023491	0.46978226141317325	-1.2079709060282853	-0.0030537085710892198	-0.48754528406213693	0.526110572817841	0.49331311141902856	-0.36044260888215607	-0.23209796905813823	0.15232524811063178	0.2840364109628308
X940069	0.06102943861254624	0.19854547299101066	0.11710879081812156	-0.0027340363980478156	0.09862773579948608	0.0374207040036032	0.020044852374500266	0.029248552502338446	0.15176393505675356	0.022607413848719518	0.025734063125709743	0.10112770667324317
X940071	-1.7519662225458712	-2.5927666468183364	-1.79711895664853	-2.1321142636443753	-1.9997794849147472	-1.927351441288883	-1.1065666847422315	-1.1880829585538457	-2.5966088589452774	-1.6352534503602985	-1.3974777891341252	-1.8163509250917182
X940072	-0.07852827920527923	0.010489084969851908	0.011591189460708556	-0.17462016222684612	-0.006469557757780353	-0.01775859386786008	0.011506081785175593	-0.007338606174609699	-0.0535450359236921	-0.08581593002300018	-0.036967880788075204	-0.003390800548430271
X940073	0.3876877557283183	0.18865569018323536	-0.20032256160019116	0.012682348835330978	-0.7108385861932537	-1.8549887018982136	-1.1788287016639896	-0.7221257681440647	0.3566437079453212	-0.17728527208776385	-0.626898346409103	-0.3264654588831007
X940074	-0.23184897073102068	0.10954871252165466	-0.41598721132323213	0.20924071856297838	-0.26168762838031834	-0.3188070928877945	-0.888473067806727	-0.7817353179892936	0.25603054689442206	-0.30756964373902035	-0.5801949428160943	-0.37457631586361245
X940079	0.5936469152618264	1.2578671951468208	0.49095424714079794	-0.3677382777716975	-0.18203683611656396	-1.6892646466690688	-0.9702381299143312	-0.504339025115949	1.0371499322541413	-0.1936133806629568	-0.5072545433522483	0.2422848872839975
X940080	-0.052803256065386675	-0.00765900111893158	-0.19913890935150372	0.4223126504688958	0.012383145409551766	0.2277129754018651	-0.24599279522881595	-0.24632178661558252	0.15307109947234043	0.03326807481416118	-0.10796330984049926	-0.12538058027285348
X940082	0.1262254111059274	0.30944238955279213	0.5755646621104136	-1.2074007459627272	-0.01675512806147139	-0.7521927740795272	0.4156471034789096	0.46449180727819983	-0.179978281352155	-0.2051089693134594	0.1220005128407137	0.3510004453275343
X940084	0.2284174019792256	0.29271324089378037	0.28922675072481185	0.0035486610089580616	0.1799523801827897	0.012619495226156102	0.1982161802809837	0.22506285154326422	0.21376466417600726	0.14770546095701603	0.17864417725232742	0.2473495582169591
