Eigvals	3
30.179801336638782	23.14193708707243	14.345410691912331

Proportion explained	3
0.5512905228819621	0.3241508692780167	0.12455860784002114

Species	12	3
Propionibacteriaceae	0.11497522633077166	-4.728684645299302	-2.5246649425322167
Staphylococcus caprae or capitis	-2.80728518990138	-8.511238257724308	7.589186617654929
Staphylococcus epidermidis	3.069611087529909	13.258772073996191	7.095254217533012
Staphylococcus hominis	15.025556577124162	-5.39310942432133	-0.7917479090696105
Other Staphylococci	-7.2057105732518805	-1.8050573510657386	-1.6013570769996353
Polyomavirus HPyV6	-20.06356194815247	4.961588008180532	-5.111287110434615
Polyomavirus HPyV7	13.034226455890774	4.966600574386731	-5.775202798863282
Merkel Cell Polyomavirus	3.4808057092427633	-1.9567621996856555	-4.07330821993428
Malasseziaceae	-4.329718059574731	-11.686720341432837	1.3874233176684483
Corynebacteriaceae	-0.8431829706390194	5.021076963504799	0.5182620348332331
Micrococcaceae	2.6772788271479264	2.459549801262216	0.12384585678916889
Other families	-2.152995141746806	3.4139847981987024	3.1635960133548773

Site	1225	3
X940001	0.0030133169526837087	-0.001159890207535544	-0.009624072500910146
X940002	0.0020503429051856588	-0.004635386201908746	-0.013810373427288206
X940005	-0.01869098625801795	-0.0003505099868861752	-0.01975693057983396
X940007	0.015899998843453625	-0.0073365527222502775	-0.008710664274860743
X940010	0.010109251154353753	0.033731318624336454	-0.01673005426742839
X940013	-0.005535378054572275	0.0005403458845877599	-0.004684184976744211
X940014	-0.09362593461916388	-0.02289229993147235	-0.12521237470692437
X940015	0.004499624288337357	0.013663197375913679	0.006632768433656882
X940019	-0.040789862070266775	0.00024659826822741716	-0.024161410783717415
X940021	0.020540445275855322	-0.0623153243308325	0.06013461285678155
X940022	0.017666067072956315	0.014917863421187123	0.015325016835492056
X940024	-0.028976901860721372	-0.0020195217955239	0.0074322364733241325
X940025	0.016198878574660087	-0.005402496284188202	-0.01722170446058409
X940026	-0.04287092237265417	0.025300127036886763	0.013408283495649534
X940027	-0.007412737559984767	0.010424265586643536	-0.01574990427926326
X940028	-0.004071223604934234	-0.006383035610535083	-0.009829879284323544
X940029	-0.0012198816829572482	0.004927134334046936	0.0009872274994280257
X940031	-0.003031260658279486	-0.008385222924915045	-0.004508164121355645
X940032	-0.01612270872266895	0.009004169699009489	0.005699346805646819
X940034	-0.009648410908147517	0.00983356712292061	0.003831832656061333
X940040	0.019905157308659903	-0.026636874108969182	0.01729438412409521
X940043	-0.0012730363900143686	-0.006356209743787128	-0.016616046114991057
X940045	0.05606665450415516	-0.00748577497430206	-0.04147310459142862
X940047	0.016682052095632782	-0.05813500919483941	0.06918839424280608
X940048	0.012279959173644817	-0.01651340884094291	0.001198878932963829
X940049	-0.00983420631252966	-0.0027290969762037215	-0.014737528833346803
X940050	0.026445421205996415	0.0257672455913789	0.03632498103144103
X940053	0.004547148594068783	-0.011239237158136697	0.010406520748734426
X940054	0.038958309200170016	-0.04939516430238477	0.031157637770457193
X940055	0.001364570046786649	0.0018066018181634343	-0.03526992178860956
X940056	-0.004722055228400889	0.04695745983938657	0.009114439126784354
X940058	-0.005329070235900869	-0.004901982243899024	-0.02043975134769615
X940059	-0.01072583502425657	0.0013387262309534844	-0.009609092179654907
X940062	0.03194692932068975	0.017822168481639162	0.04339102401419345
X940069	-0.015487351932205625	-0.006494177298671611	0.0076115940253432745
X940071	0.06596199786952138	-0.013524243780039778	-0.07434280879649838
X940072	-0.01372727896504205	0.001145829871239537	0.0044183166989336525
X940073	0.01335232403723354	-0.047923173781908676	-0.015771753092608205
X940074	0.005667224380807202	-0.01659498451480393	0.025266636826225243
X940079	-0.010226706954322255	-0.06382660444927239	0.07106261242507353
X940080	0.016287826265535047	-0.012584473924367477	0.005021917264942639
X940082	0.034446455408090604	0.015373675970739548	0.04487874185043391
X940084	0.029278774844960647	0.017195213658573984	0.03657660101372767
X940086	-0.043313855797441014	0.008736372193415932	-0.02288451778827409
X940089	-0.009332883343315846	0.028322766058369205	-0.00015875084844871077
X940091	0.14063249331736824	-0.0240427604760801	-0.03962274817191484
X940092	0.006010011389770536	0.043130775120382395	-0.0007691962676283449
X940093	-0.0031825330936519334	-0.004389747593725215	-0.0037718690543729234
X940094	-0.0536724305380481	0.09231286644415752	-0.07000223570786776
X940097	0.010963119065635477	-0.005893879004914952	-0.004085194194176832
X940102	0.03748945539552517	0.0008821381496784025	0.00018500051751347397
X940104	-0.008961690744126324	0.002113266664605971	0.0015365634218367668
X940108	-0.007534499038382163	0.0019583841233113855	-0.005548684614837834
X940110	0.021917941803331346	-0.014737030291922065	0.027174101881821417
X940112	-0.002657278846563974	-0.017067459305135792	-0.03168423991954758
X940115	-0.019039982955505543	0.016131028808706472	0.018499547478749104
X940120	-0.027520810838078457	-0.009221701597113963	0.003506258861739382
X940121	0.014380782475760297	0.0020848559445488723	0.051217912221401714
X940126	-0.01847154743016503	0.0029694727876851345	0.01062587709267233
X940127	0.007543172913450656	-0.021619186617088445	0.010262875684915553
X940129	-0.03672288403233243	-0.002407583960943886	-0.02296742433943817
X940130	0.030847839022696194	-0.041309567326288196	-0.01672538942779606
X940133	-0.00871106433948268	-0.010107637494954655	-0.01309396134998519
X940136	-0.017024062711439074	0.01217440815085476	0.003422503368041159
X940143	0.009738355296873034	-0.004540284178570337	-0.0030109075841745457
X940145	-0.007563497280192184	-0.00317520946812491	-5.29370224192339e-05
X940147	0.002105389707304937	0.01932629408944546	0.014620406108033345
X940148	-0.009585992814712717	-0.0043157853335897434	0.0070433239423402
X940152	0.016467551819635707	0.0021107399070119538	0.005772773470728782
X940154	-0.041462011464839264	-0.006496163041181339	-0.007205902730800106
X940156	-0.021424756873803654	-0.007433160085126913	0.02033837420514533
X940158	-0.018101177780702415	-0.0012936341662441284	0.023226530136762968
X940163	0.0037968310949646543	0.0012732680473980908	-0.0030066432025195296
X940168	0.06504771942034554	-0.017114612751418647	0.05405260299091864
X940174	0.09510075710406277	-0.002453378736779841	-0.0726412797873219
X940176	0.004322867387923336	0.016975250747595184	0.03842186224266747
X940178	-0.0027171232752831805	0.011639346320071282	0.0006495864333184991
X940179	0.010915925469358203	-0.01481958708071379	-0.005567788482932843
X940182	-0.02818610970975082	-0.029547461921506875	0.008426896861530494
X940184	0.00715171907699732	-0.04471847043717432	-0.046025112133617714
X940185	-0.04654384585697188	-0.03682673969552989	0.017642331658032438
X940186	-0.01389591734270767	0.010672041871379783	0.010670559771907768
X940189	0.014736062793954417	0.034483552171196565	0.012058847820118797
X940193	0.007999417615449974	-0.007706784830600159	-0.01659481990829421
X940203	0.035040617668596986	0.07976721418023579	-0.0030931989646557083
X940211	-0.016173886051601933	-0.0076781125136863625	0.0028861005831292683
X940213	-0.0022445796900983596	0.011954207091389817	0.0398216412510465
X940214	0.030229794127365952	-0.017939604397377046	-0.005646249991747154
X940217	-0.015148345614481236	-0.0033741952951283584	0.006568729244761081
X940222	0.006082099229107388	-0.001408875031051982	-0.037964435247806995
X940223	0.006344767016939665	-0.06583406670463572	0.08139652193440251
X940227	-0.017764219113556586	-0.04633057444666398	-0.004851157608408757
X940230	0.007189675291039515	0.01681655125233613	0.005444616708251655
X940232	-0.00795811665380937	0.011358709636332922	-0.02610625980151784
X940233	-0.006217698900171568	0.008001448543161746	0.014262803324777171
X940237	-0.0064949582077676515	0.0065492431431938185	-0.02336091168941434
X940239	0.19077351006123655	-0.056906317518775465	-0.029166175643865446
X940244	0.011658159308445909	-0.02374740070504169	0.025616581272984322
X940248	-0.017003073715154644	-0.04417200129013192	0.0019711376124004016
X940251	-0.033842439765643016	-0.017221156357445006	-0.0020521949818485398
X940256	-0.025603035283945336	-0.02973029993911113	-0.0056909739881982405
X940259	-0.010336764383887632	0.023398052281418388	-0.006180243973994469
