featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci	Polyomavirus HPyV6	Polyomavirus HPyV7	Merkel Cell Polyomavirus	Malasseziaceae	Corynebacteriaceae	Micrococcaceae	Other families
X940001	0.12826864657547687	0.007906606642521265	-0.008451873206849732	0.011695441891514995	0.17281523685407948	0.24626353076516216	0.014374453223807277	0.04307734689397582	-0.008011369524954952	0.36039724270038836	0.19969188289462983	0.053740526045578906
X940002	-0.030168593758817308	-0.15721089129453605	-0.32827848601341675	-0.20258022470558806	-0.018840560837218995	0.021922895069214854	-0.23862044903191112	-0.19616295941930037	-0.004713429553477526	-0.14122635699496539	-0.16423142706415791	-0.1550482155134257
X940005	-0.03444750637131044	-0.23404540926083864	-0.2921778927370651	-0.21365629692185178	-0.03934413824008223	-0.050253540441142164	-0.25708600918860713	-0.20833486943647747	-0.07446206253396481	-0.14417737554158822	-0.14429886282029933	-0.15839797388753238
X940007	0.44251370608098195	0.29172899934874125	0.20370016340603245	0.2183771541934964	0.32781804097650336	-0.33561447458756044	-0.08598581604016008	0.03662004973844848	0.3424180267362166	0.4347106277547424	0.2181891640670395	0.1787221219809826
X940010	0.1634164790988598	-0.2933784820713737	0.7363513746202561	0.3233917505331179	0.13341209634622694	0.3121740799793422	0.5442436465881231	0.4811916933873339	-0.28991083197367884	0.18766866344011107	0.5788146379203879	0.4213163136588399
X940013	0.1274665104942171	0.09532698572872353	0.03467060329481905	0.07545615664221633	0.1307801954669073	0.13913421311690977	0.06199162163028406	0.07520294716937917	0.1395224961866942	0.09493059762315276	0.08371208493389695	0.08804626108431826
X940014	0.876934371242993	0.3923132252248393	-0.7016541541695174	0.24319837619891166	1.3274741366008307	3.7246902036246263	0.9132606675684916	0.8580295695818794	1.4105193895817822	0.04301763053319779	0.528276998132806	0.7307801843773046
X940015	0.08038998310870571	0.02960557018835971	0.36457930475883166	0.2511058692781086	0.14800266684340987	0.6385886875287162	0.5095056217893983	0.41654890093881947	0.01729714864510557	0.07790782222772102	0.3303382631221995	0.31162560041212195
X940019	0.5633410907316198	0.09657074677770791	-0.6436088602475192	-0.09342375721228263	0.6592640666592954	1.0932991118474156	-0.13487896277359354	0.0007659770358781279	0.7305727336378881	0.08938902958475464	0.061450609838496734	0.12265978813660575
X940021	0.3829177185826974	1.0296301332883369	-0.5201810514832472	0.11105003683036058	0.4262502711182915	0.15376231840345223	-0.22825598807428302	-0.12479846166088412	1.0531251627813192	0.3266643215223493	-0.2587257051597397	-0.025748896944301526
X940022	-0.032781334330032164	-0.12765080735957215	0.29438193734328183	0.04715438191495385	-0.13455572672801966	-0.5950691055915497	-0.0636310650438514	-0.042701662979378364	-0.2605710207561037	0.09190681700473374	0.0770635759428703	-0.00565939222486387
X940024	0.047600886570053125	0.21311060960145098	0.04244259984005597	0.09632050209804771	0.06746370594278037	0.10950588847850806	0.10064578041157869	0.08435341810018307	0.15823889882990938	0.07693050839516907	0.025815044424434636	0.06496088302634959
X940025	0.6634902190273512	0.39685262896687584	0.3903062346229175	0.32657951472923946	0.4355415940879387	-0.8432768817378682	-0.2233658279381616	-0.012836411051631226	0.42302142324470127	0.7025761850966263	0.3287647031636566	0.23600872054712144
X940026	0.04992058196971472	0.2009608495463304	0.45677166836586264	0.1876698230329224	-0.11918270675872691	-1.0552769367908712	-0.1143395953698607	-0.06307339636958373	-0.11225086950882235	0.3123649903601258	0.07845917122468474	0.015625053263358078
X940027	-0.282434069263764	-0.429255364949464	-0.1761267101182549	-0.2654132041620056	-0.28458546907409044	-0.20453665509997798	-0.20134772793861597	-0.21435818165654671	-0.3991880539489655	-0.2980108711863238	-0.1871205897175162	-0.2274122927276155
X940028	0.041578387483244494	-0.03477228878658248	-0.27577013887824714	-0.13647674739132948	0.039482702474299164	-0.02474749253980213	-0.2220427388921559	-0.16788845009579753	0.091560654272829	-0.049425490499172164	-0.12982089350114753	-0.11273789012153532
X940029	0.0045078072849659145	-0.062174794219684	0.16509199296673663	0.08410949704107157	0.029643653809266007	0.2476656798070238	0.20904107840300715	0.1664567608041088	-0.062475346844578554	0.0024499257939157304	0.14116345032534797	0.1192489825163818
X940031	0.4906888422288266	0.3801849482634249	0.22093515736700217	0.21242240028713427	0.2957410262301591	-0.8586660330725444	-0.2977899995636528	-0.11405050405712222	0.3626772594943576	0.5486286753866201	0.15518221180384098	0.1026759274571746
X940032	-0.1545180598272441	-0.0987026600534158	-0.03985184369561859	-0.05456990090614328	-0.10574813301611555	0.18371850614529817	0.08107623197079429	0.02693141094529563	-0.12043172880216402	-0.15094954317233283	-0.049508208015979965	-0.03553034876669079
X940034	-0.09881824988832821	-0.036809789517460195	0.061142533652242176	-0.03405863639901691	-0.14873992855936283	-0.42181193076293466	-0.11492749668170275	-0.10657458051282573	-0.14861795968044655	-0.0077598599620684605	-0.07105463582934515	-0.09018825149360551
X940040	0.14648624663330334	0.2753667622317754	-0.29276551124584343	-0.0811770126697548	0.08213823755321234	-0.46483312904462826	-0.3993887949401105	-0.28516175908778574	0.3030075963059454	0.13286430971229884	-0.2102603731541771	-0.15905071134344304
X940043	-0.4677776454992181	-0.568404567774496	-0.5639139036910186	-0.5436171978047306	-0.4742591289676147	-0.49384242786767696	-0.5642157211035128	-0.542272970602421	-0.5009985876163358	-0.5125813611434966	-0.5074113494015207	-0.5191365871553374
X940045	-0.07677056891114831	-0.5599637159155044	-0.7656100234925771	-0.5678331005752515	-0.12974470171637079	-0.41219775128656333	-0.7888837231408876	-0.6311906611219158	-0.1851795242743789	-0.3250693599393292	-0.42363564030243694	-0.46363856192920416
X940047	0.5059664094517132	1.109040674414782	-0.1620530558623974	0.024459286366910908	0.022103365242397727	-3.223920166632726	-1.4549287154228547	-1.0151050867021845	0.6864975988256846	0.8942180589464372	-0.5341522047948347	-0.49242035860069777
X940048	0.23054412250555856	0.12271619412770104	-0.20211740380716428	-0.03700992811360399	0.18791887304457697	-0.12859284238288504	-0.2451368897934658	-0.1430461524323576	0.26675655982009105	0.13600367316887568	-0.043531288522437345	-0.03297731474277974
X940049	0.05466899799427327	-0.07726341191402145	-0.16311128542197897	-0.03225657456862758	0.14333692795730454	0.6561191238428435	0.13764205861212345	0.11239875193054052	0.1112227059263654	-0.09899936508078627	0.04950669481062167	0.07273485865885379
X940050	-0.4034933479432433	-0.256504787059555	0.47050401315725415	-0.06958570834557593	-0.6332987373083822	-1.7937690599717648	-0.3653416472352575	-0.3465094803564768	-0.7530253567970823	0.009042764711732876	-0.1613407205501279	-0.2912018062236089
X940053	0.5588963398825387	0.6592678533061092	0.5479679234514694	0.6150297174509856	0.6216498801919849	0.9390257419621668	0.7329960445084331	0.6884332526140968	0.6663230235147276	0.535976128467629	0.5937246656854683	0.6335612860926242
X940054	-0.11916911565143551	0.1802378258731103	-0.7482878294042512	-0.4297408309551311	-0.2309078818484042	-1.1776998588604168	-0.9589196997785228	-0.783529791273444	0.1555941897473575	-0.09166969216224369	-0.6776952862063449	-0.5877291050198387
X940055	-0.13046369379424239	-0.6916688703284066	-0.48895181591606024	-0.4317271531654127	-0.11165433008277495	0.14473399567176126	-0.3636904581100453	-0.3088458979265021	-0.3282390353475796	-0.3813867037413942	-0.18927469951946216	-0.25694944277166687
X940056	-0.08048636126479913	-0.39396880443987753	0.6988873690571153	0.2051437550107274	-0.12983834724097135	-0.06989216066320725	0.4108297226794335	0.32549666388622867	-0.5285048677891778	0.04467033189520625	0.40261513689602946	0.2462563896038347
X940058	0.24275862832380202	0.06373968153917706	-0.14438781908266088	0.006496754387998176	0.24247647670816272	0.21455303542155435	-0.07173446480862665	-0.005706687171052695	0.25657983433260456	0.10620181830171022	0.05643370228801983	0.061057272752620094
X940059	0.3014255321189123	0.2510325772219146	0.018357835583123594	0.16814913659645148	0.3350539764821051	0.4758429871059991	0.16996114666959813	0.19278510435287124	0.38266131461937103	0.19794417082152832	0.18119842615298312	0.21060327257672234
X940062	-0.04460763977720028	0.1323587383904776	0.75624108754562	0.3955698115125044	-0.0485655466258165	0.06732580062905935	0.5941003680719608	0.46417406451932997	-0.1861857247246489	0.1868163245208619	0.3818337122686394	0.33328761937579976
X940069	0.09059185078744647	0.25138253726338883	-0.008277897396209684	0.12473290769642903	0.16603872974402387	0.5070898947370406	0.2299514813565298	0.18950810181976754	0.26815937510935883	0.05501759539897205	0.07235321027900579	0.13691039397120833
X940071	-1.7864943104750646	-2.4432155412919627	-2.3900595789407095	-2.322972636989487	-1.9173908442533456	-2.55320822289481	-2.656077076812488	-2.453785338135778	-2.0773869902236908	-2.0041774758334707	-2.1227537548639326	-2.2290423625461715
X940072	-0.07832580250621135	0.010575025402073526	-0.028811919383730872	0.004046618637433989	-0.017669390905190513	0.30879631699749566	0.1388536135027432	0.08621480925329397	0.0029435521439212867	-0.08927777297431944	-0.007279468409698703	0.023465003840096886
X940073	-0.10581667438786724	0.2742826771408428	-1.139065374149364	-0.5015236031186832	-0.054847250246863016	-0.2023324930262822	-0.7989867179735253	-0.67503184078999	0.4574033321249623	-0.27115210684667274	-0.7530183496711188	-0.5567650232487187
X940074	-0.2530190095730812	0.13724982242794967	-0.326221986125892	-0.1887637824573803	-0.23954556271354335	-0.350436246769535	-0.27524622661944576	-0.280114313609395	0.000977762272282752	-0.17161306082295752	-0.3749810665013076	-0.28660511652525755
X940079	0.6907831675331327	1.230847022594606	-0.26615416314833845	0.31242537955299104	0.643879756317082	-0.11981780095538297	-0.2273446457565471	-0.04929425878752556	1.2488980110563221	0.6619763736936777	-0.05103009342781481	0.139386961992951
X940080	-0.07702947315592745	0.08428996194546554	-0.25598309373070666	-0.15121800973065275	-0.11541425080254966	-0.45593631904816045	-0.3355438524550507	-0.28238826495800606	0.03957230075747321	-0.04318967572475091	-0.26089042605577994	-0.22223341296702834
X940082	0.16554554647328634	0.31410522559896487	0.877811793608055	0.4479292504769346	-0.016040707050957975	-0.9412257412220766	0.21314070120782438	0.22392231978635183	-0.09866293674600135	0.5053218985986454	0.3619578674790198	0.2635153528774462
X940084	0.2737776320258315	0.28759452721270756	0.8473124871293642	0.4882333988490331	0.1478691281504708	-0.43342362586684013	0.3720892480175253	0.3683057357358581	0.016089586762894632	0.5023700423663475	0.4781456958065263	0.38421806093105715
X940086	0.06030931285031371	0.008827800812833044	0.3196329706942557	0.22233496460596142	0.1344277188773831	0.6563337483609746	0.4882283822494673	0.3946943407843777	0.009121469272737832	0.047075396703165684	0.30250517285988054	0.28816560245877143
X940089	-0.02589506791821672	-0.014256669240522522	0.4808994925565912	0.2747941511167834	0.04808436464716767	0.6083724302484907	0.6024793132684931	0.4678835297943233	-0.11525993767450304	0.03397945490681814	0.34721781734202617	0.3198226229074864
X940091	-0.3429403897053779	-0.5497145641632244	-0.47837204902732094	-0.3881502421988365	-0.2237903449646205	0.5203281495321831	-0.10348189649602645	-0.16227149285836548	-0.3307405535589899	-0.5222953875919993	-0.2500662566715691	-0.24083536528712388
X940092	0.04948073906703254	-0.11134852701280987	0.9438062225550137	0.46683834978304	0.063319250121843	0.45418418020419316	0.8181224443276881	0.6666411591996584	-0.2987946992307503	0.19438999200526236	0.6298025068321119	0.5106338569290979
X940093	0.17364435258094835	0.08031982342576557	-0.009043104874198295	0.07750833154647319	0.2025215355527675	0.36142360632523995	0.11015188292202534	0.12089837346178525	0.19691000542649284	0.08437755901603666	0.11792119148188804	0.1271522571628984
X940094	0.5973231733931595	-0.7383660129406238	-0.07154962492478292	0.13746827101660136	0.9167056426638053	3.168031363435885	0.9947339991303645	0.900910623678725	0.2769011529027908	-0.16860086724254425	0.8514661988463946	0.7538727197658613
X940097	0.31176465233196626	0.20333583200070035	0.10345200764431414	0.1609803536080952	0.27700149058613655	0.06669257781191751	0.04148680871861356	0.1017477207055382	0.2864662593481734	0.26131955831574577	0.1784044317438586	0.16816291249054807
X940102	-0.7396990413484855	-0.5775913165103299	-0.4459422420448878	-0.5644234860208659	-0.7566288231192092	-0.8459305343753167	-0.5511412570566538	-0.5896245878490702	-0.7478748019024769	-0.616124411062229	-0.6224780602863659	-0.6257639521812094
X940104	-0.28664539780867593	-0.4190513628262594	-0.20483817331320278	-0.2320488673136784	-0.21158371593470618	0.3031572441261272	0.00014962808235565242	-0.06387680432724815	-0.3300864580986739	-0.3628698832837502	-0.12901672947241413	-0.14074184619705984
X940108	0.14936021102005026	0.0039516486953403394	0.01864547882631651	0.0707640646544847	0.1847692023956987	0.4181310995321563	0.14751424224607942	0.14618100004544912	0.13236483100143015	0.052270418888848924	0.14346486099765485	0.13908822914346308
X940110	0.46994939890282417	0.4511942610489483	0.18109514216162312	0.22504082628429317	0.31012889079242634	-0.6856488046842124	-0.23189262092782734	-0.07163182520919961	0.4261098348348179	0.5221791044293467	0.13786474717415023	0.11591061049292764
X940112	1.3540062494722518	0.8090285307651541	-0.7210086769059341	0.1626153925879042	1.3135471749891554	0.7574453483074997	-0.44826772021022854	-0.07421678503764292	1.6341353849539462	0.7682550809943274	0.2167199559587071	0.3107060932058018
X940115	-0.508855032048742	-0.6008317919238735	-0.35030409012501434	-0.35429171903716744	-0.34729112342508006	0.6719333316236278	0.09297714346368414	-0.045490317269075244	-0.48749813239083706	-0.6229254238404158	-0.22568909100577947	-0.21134107822408152
X940120	0.7266931989457949	0.7014655984433191	0.5122384527092276	0.5340465246544384	0.5944876828566229	-0.21839650721076875	0.16610636383424573	0.2948892988163956	0.6776061380208341	0.772642617990891	0.46873762688713294	0.4461743694921062
X940121	-0.34244753137901596	-0.12150351851385247	0.08122157325315282	-0.17987783973857552	-0.5118809031101298	-1.4757141746690616	-0.49439222857930964	-0.4468873913649765	-0.47014358211969365	-0.05656304211779245	-0.32092851767532393	-0.37185378218908716
X940126	0.15383300865157323	0.31948326419513234	0.25157389820644144	0.3005748734423422	0.2511269363613843	0.7696056786402823	0.5168922976862425	0.429093912318548	0.29175275102705045	0.1469383384081418	0.27316776391395636	0.32505646712794956
X940127	0.5635536101839321	0.5928754522476909	0.5676082882428795	0.5532623738258377	0.5313994496785006	0.33355029253097646	0.47280050346334457	0.49436485189703583	0.5550638236070434	0.5969738364603543	0.52552208998591	0.5213207359069723
X940129	-0.3717989085973087	-0.4638999734773393	-0.8995688808154758	-0.6079485772639615	-0.28924563182241403	0.08738317738962387	-0.5589763372077516	-0.5304991161403916	-0.20452248444921095	-0.5792000172497913	-0.5757223511055672	-0.5146691924497314
X940130	0.34419365164650706	0.20422236508220146	0.09616262155796404	0.14332458041492618	0.2716096842056698	-0.15490962149701382	-0.06875973712482585	0.025298262840885564	0.2845219563595792	0.30506241374028314	0.1556007720356324	0.13186805486958422
X940133	-0.3389626204115085	-0.44320599304049685	-0.6208670888692314	-0.4480892981384876	-0.24482681625447525	0.27037049490134923	-0.29230103688156617	-0.31155774924619384	-0.24340598691666016	-0.5035020870964273	-0.38286676019634414	-0.3459679815156492
X940136	-0.18008830348439842	-0.14505391326076514	-0.050046600189778384	-0.13139774318084657	-0.22118884392587437	-0.4394708460910963	-0.19458634870174438	-0.1871547187049298	-0.22968133955882453	-0.10998751288777447	-0.1544137218966767	-0.1731221591868116
X940143	0.09943165193132208	0.011601348680546821	0.11844637579503597	0.10439853557030798	0.12653582653899006	0.3270529746278834	0.1947285126451522	0.17402258255527217	0.06420921887146658	0.05825956905056867	0.1596027981958205	0.1486646502105025
X940145	0.08232531961809325	0.045828602638570554	-0.05756814669146816	0.02010357037185486	0.10955966230618494	0.24578113967193166	0.04850555830816382	0.05246022163647803	0.12388472106884951	0.019694590599610762	0.03665517536926724	0.052163222241565284
X940147	0.06373488848915237	0.05073678817627056	0.6340926707434156	0.3176826000813255	0.016786044322682853	-0.09605127198208857	0.39043106769500613	0.3316995313451433	-0.14915063860056532	0.22366803543571606	0.354609068122842	0.2794819005487318
X940148	0.35999676401367864	0.4003853995409851	0.3534810265883321	0.41558318820582857	0.44188312644731387	0.8973884185436007	0.5939521984760694	0.5362136093899428	0.44631752602388575	0.30674436072556316	0.4315480881330548	0.46489868222008723
X940152	0.19949313964039195	0.17335817372072612	0.5169841354300904	0.39533618073834426	0.27146175595007016	0.7855545538382956	0.668280559717602	0.5664033716725536	0.1437237215602417	0.20798481568799582	0.4677654409186248	0.451785753322519
X940154	0.14366424096295816	0.3112028860590285	-0.24955915329807768	0.10458085938291367	0.3395287895448488	1.2964078572948028	0.395655605287214	0.3173474778163612	0.5031774690123813	-0.048276404459725863	0.07517446344262427	0.20749827601306495
X940156	-0.03377484096428207	0.4148774459901859	0.0888730343788808	0.16842269367274698	0.023184948802306454	0.19170398916266285	0.230034385303751	0.16162312243857577	0.22743312520259662	0.0744280598141362	-0.008848096925319099	0.08396121693673711
X940158	0.09401152711538596	0.4531363039936282	0.25593866985621977	0.24384777298047228	0.06655354559900503	-0.20478958874351316	0.14349166921460357	0.13018383030222605	0.22938598279018352	0.2508306428834997	0.07570162235792513	0.12150124097292117
X940163	0.3990031013960288	0.9043082523594261	0.7611146870074166	0.668665080949105	0.3465683211026783	-0.07914689654095874	0.5374151779282388	0.5067738746505126	0.5389730181355746	0.6604345381338559	0.43817734814119447	0.48462970984305354
X940168	-0.01940790904539902	0.25212869094081164	0.25271049092092723	0.06327583983049306	-0.21566858612532994	-1.3977473760191828	-0.3732853767376372	-0.28319365800417173	-0.0931199402081283	0.26711594685761103	-0.12721168709570904	-0.16069806997238598
X940174	0.8634283025095745	0.2444939383919333	-0.5124652996367354	-0.10382567846956187	0.6434349779137866	-0.7330445817211066	-0.8947942547583965	-0.5051984240039016	0.758169083935026	0.5513952486086369	-0.030160626928349726	-0.07649450328958193
X940176	-0.5282966968942634	-0.31673666206740597	0.04944928848577865	-0.38666484681482766	-0.8570674733307032	-2.6989194682527993	-1.0206877331101472	-0.8850132348306385	-0.8266422482473003	-0.08839989791376562	-0.5791136432697136	-0.6956195988236892
X940178	0.046397243415340905	-0.0029451802050682076	0.3055225214697767	0.22763754641414874	0.15180814514738125	0.8541102213206508	0.5656178460014003	0.44990278117575966	0.019907204004187114	0.00973685255207607	0.32047034887569603	0.31598106754029043
X940179	0.4474035610412067	0.33347669852884637	0.055477947103276665	0.14483208368361483	0.31502443283906	-0.5081105526733563	-0.25749132738296576	-0.0982747587696979	0.4007927268115056	0.42906872927362	0.1055941651722069	0.08377716287948181
X940182	0.2251386009903512	0.4422980877206237	-0.08350912952556364	0.14454631486518993	0.26193926330691364	0.298063165161363	0.0806392242247901	0.10046560151240039	0.46853138047374754	0.18781258715974408	0.029564802504117	0.11512208556072698
X940184	0.46225919026584605	0.023582995401781628	-0.6237608777279122	-0.19651686036219113	0.4431028721008038	0.2304565994975334	-0.47419401082686163	-0.27706650107909536	0.5231862287039876	0.11138987752399193	-0.0944618951060204	-0.0747566533939664
X940185	-0.3181765334604406	0.09250138715384179	-0.8301029349115521	-0.4101294479824799	-0.2076414571682629	0.11713807734608506	-0.41351042533893145	-0.41660273056399366	0.15120174759360638	-0.40380637409931114	-0.6030976383093797	-0.436466546413946
X940186	-0.012291305286681209	0.20433288307960348	0.2911585505059679	0.23203665864384138	0.056062845047385096	0.44002348247635936	0.4331442103345724	0.3316657659370648	0.07146962775394916	0.0632550461624603	0.18628375734432487	0.2183590364175171
X940189	-0.7173533821289367	-0.7495876419498124	0.025365690525817913	-0.3979335870403559	-0.7911729976620662	-1.0050252574561012	-0.3289516680101474	-0.39615622834049025	-1.0128053287650798	-0.5035417490318201	-0.34809589290866294	-0.4527849777654237
