featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci	Polyomavirus HPyV6	Polyomavirus HPyV7	Merkel Cell Polyomavirus	Malasseziaceae	Corynebacteriaceae	Micrococcaceae	Other families
X940001	0.13553579400339943	0.06126885102413086	0.04367176712430863	0.044609641491152714	0.1844954647787379	0.03771559116381933	-0.020561612905545357	0.10022814070125724	0.1868012016459254	0.31538559679696504	0.1530562716321791	0.0791984775198028
X940002	-0.007746393233515114	-0.19459918900875678	-0.2865435554819761	-0.04067405623412761	-0.17144418250904214	-0.10181311489877892	-0.15330255315575048	-0.118491548536443	-0.16067969405685856	-0.09953642947151548	-0.1641016775354946	-0.2288547225710701
X940005	-0.06936250404932709	-0.2841811524685948	-0.3342728392145454	-0.41405515964629275	-0.13592990156814044	0.35777057438833476	-0.014280214068101416	-0.04785598459521784	-0.39660433294888475	-0.17471108055516965	-0.1597456962012222	-0.24166804383639862
X940007	0.3653573260319405	0.28229883874552236	0.25138866367240886	0.55171636684133	0.22854581409998398	0.003074264025602895	0.19501758616693954	0.24959730584530054	0.3810060203814395	0.33409796542659126	0.26494020843061145	0.24276739457206864
X940010	0.33550822445798545	0.006826749952733066	0.7558246692596361	0.4472614706502698	0.2981673736055873	0.48467115016250534	0.7682111541585884	0.6864173155466022	-0.1642819242736756	0.3717757432901106	0.5722351933521095	0.49683464006161115
X940013	0.1008570318136306	0.08019842385721158	0.05003922572455509	-0.017184356301177144	0.11429559723723681	0.2637620723186137	0.132694524317916	0.11695747214911417	0.04098617347275846	0.08205765508200752	0.09257515787094478	0.08117566385915476
X940014	0.44050455333817284	-0.292970231127676	-2.0420612330128876	-1.8234494411314321	0.045039685667791596	2.643401408220083	-0.11434380884061356	-0.14296221076926413	-0.6198606824848077	-0.29093890382554094	-0.6093800083241077	-0.9805152371323945
X940015	0.05399279507377408	-0.055766218256761715	0.39251127074231806	0.16694379681710275	0.0830197671205487	0.10940881282972925	0.3264389694004754	0.2758365850637552	-0.14645901108594417	0.11043424192955414	0.23726505206629517	0.2216941460345675
X940019	0.5949001056251331	0.1635261908127546	-1.0339568910142118	0.06508843875767395	0.036599186354855484	0.47671119346706775	-0.3328064468225064	-0.15276518296105618	0.3747377961341535	0.15931429010139758	-0.2700749553349075	-0.4696687691800697
X940021	0.4094378556488256	1.2642420707043978	-0.1313093154863979	1.0329412805244498	0.38636564623115854	-1.1068783050022433	-0.7589536919836398	-0.46748671035434525	1.9200185682626674	0.4647963351694389	-0.04464416824446554	0.20008451877074374
X940022	-0.054869234718161186	-0.005455226592849541	0.3220506340394774	0.2581098925764121	-0.011303476699886406	-0.3281503039798111	0.07220253108259901	0.06590175036393991	0.015844980205547032	0.04427042548393839	0.11138265370754558	0.14905729717608274
X940024	0.059710809665292075	0.11869787603452946	0.05621850086355483	-0.2752116116360634	0.1961570527553399	0.5920918979115275	0.22329589157883478	0.15941107722061515	-0.011110787553961887	0.056274229423992905	0.1177432271699102	0.1241953621312536
X940025	0.5838649297292858	0.42455816132563	0.347965945250018	0.7205928358619234	0.3896575265245944	0.2367232375101162	0.36761949900329804	0.4306377222549658	0.5242136613296525	0.5121476648522518	0.4214291097978527	0.3713979576915102
X940026	-0.1042702406014484	-0.05508853150875344	0.48097054520407834	-0.5657412340805006	0.2691022555472268	1.0176667445960956	0.6429336885103958	0.43755403395815556	-0.43877789209721063	0.009484271162802316	0.32804797602613595	0.34927917566543754
