featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci	Polyomavirus HPyV6	Polyomavirus HPyV7	Merkel Cell Polyomavirus	Malasseziaceae	Corynebacteriaceae	Micrococcaceae	Other families
X940001	0.13220609535945002	0.0021790110232485973	0.0035956930410576656	0.058782704036781874	0.1480958752058416	0.01704890179349212	-0.02682977237654232	0.015417968410220178	0.014670863975871175	0.30889698206464705	0.21156495204819828	0.039306293088792923
X940002	0.002138113021209559	-0.0858527359082467	-0.28978410168594626	-0.06455800471646955	-0.10318948557163804	-0.09300148393569622	-0.22114798374222427	-0.17142427239515798	-0.04119253775103434	-0.08707311448017369	-0.15102415359997176	-0.20865507934606004
X940005	-0.012899996552892784	-0.20740373664275266	-0.23455340959887216	-0.3021393478717991	-0.0017355158157262296	0.38741166767211316	-0.057865970280208505	-0.06902065548655874	-0.24126133209516518	-0.1201929832270105	-0.053223755274567214	-0.1689367433785673
X940007	0.46174318951348325	0.30245949356476187	0.2619634602577052	0.6299347540816778	0.2647939388300066	0.016345566203938077	0.19811251650916967	0.27675365008167097	0.42786764734394217	0.3978583045441069	0.3259024197956615	0.27552318413095583
X940010	0.3896718776315512	0.007686983097891306	0.8321580729979781	0.5420141472613784	0.41989852314693005	0.5424350094842562	0.7035380322887452	0.6406241509615276	0.04126851686184466	0.43583309845938417	0.6996171312522191	0.6107857901424504
X940013	0.17967726676226	0.13780075196418431	0.05929818305066692	0.060192111636530266	0.18017564555601234	0.31387057756043985	0.1354989566218207	0.13697480086354966	0.12312359791170216	0.13534830779448265	0.1381712522851716	0.10213600585617384
X940014	0.9521901919073698	0.5634134194047716	-1.183726090027783	-0.9073756891003961	0.9057594568191849	2.771551144215797	0.03040145289335445	0.10958012777059693	0.3425840655004448	0.2504228701914835	0.09707891274904915	-0.3892787168353486
X940015	0.08365632696222111	0.08187785437847474	0.42904358535230824	0.2140259109520264	0.16153837813194633	0.12158571169481099	0.32161426300244916	0.27377339450627014	0.06497799071852231	0.17344789351578466	0.2714589907760909	0.3081988605064439
X940019	0.605644156539492	0.1776724358989387	-0.8465701564849762	0.005422869062620794	0.21542717081905077	0.6323873539030934	-0.3658351856248057	-0.1739689496476637	0.29907445381978	0.14559718407901617	-0.09706619811968306	-0.4108617593246248
X940021	0.3634636130241117	1.0450620259125294	-0.3933267111216572	0.7046439896385037	0.022375014228718848	-1.029729001857451	-0.4862056455338973	-0.25424581364086507	1.2054756766104238	0.33110300221700434	-0.30749696954966965	-0.07764394700372705
X940022	-0.051130187677649236	-0.22565094287749451	0.3163507141755658	0.2980531817213887	-0.10633834061963882	-0.36995808170997097	0.09321933703293378	0.08651651450150415	-0.13827965107678328	0.028255968342890292	0.1312465358295968	0.13298177427526475
X940024	0.0262980367934825	0.22784220816302728	0.06842607543136642	-0.29568431294658715	0.24217770994124294	0.6228781408535079	0.2303626823059663	0.1538347365140517	0.06869753575824214	0.049548460179948794	0.09022619052072103	0.12810242062892724
X940025	0.6738416289512043	0.38113448935391026	0.415427416584767	0.8061898217109615	0.4433507987376077	0.27472250669580217	0.37744839512457445	0.46186534874259805	0.5257082419685776	0.569808766600427	0.5324401593907736	0.42702572961792734
X940026	0.16570506999185838	0.3834340731293834	0.5492403929509719	-0.1916696333026715	0.5427667706924542	1.1035446258298742	0.6902777852443605	0.5324242904118973	0.14401564736777153	0.269631644636897	0.4492857247234371	0.5112568120809343
X940027	-0.18338221113135159	-0.32254989240098675	-0.13526099467353636	-0.29757740722902937	-0.1357718856564985	0.0979048853586429	-0.08082325199081702	-0.114385467808525	-0.3516181180917098	-0.2051300615866835	-0.10330895410733196	-0.1621079871871633
